"STATE","COUNTY","ZCTA","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","NAME","LSAD"
"51","610","22043",1.999,12364798.5996916,3.47685134410858,2.81189484493124e-07,"Falls Church","city"
"51","630","22407",10.44,150389832.620713,18084.1303224942,0.000120248357268293,"Fredericksburg","city"
"51","630","22401",10.44,27266119.3324267,27054388.2600744,0.992234645870544,"Fredericksburg","city"
"51","630","22405",10.44,141813328.918025,18988.562345624,0.000133898290735424,"Fredericksburg","city"
"51","630","22406",10.44,191622099.574469,1821.27966189384,9.50453870372114e-06,"Fredericksburg","city"
"51","630","22408",10.44,121209002.545365,66925.7304354124,0.000552151482398053,"Fredericksburg","city"
"51","683","20112",9.881,102604482.941789,51672.8909744944,0.000503612410422751,"Manassas","city"
"51","683","20136",9.881,38577440.6440332,9895.0376323089,0.000256498032713307,"Manassas","city"
"51","683","20109",9.881,53259552.8967605,94781.0026141405,0.00177960567558399,"Manassas","city"
"51","683","20110",9.881,32848976.9884208,25526980.8689419,0.77710124360768,"Manassas","city"
"51","683","20111",9.881,43187325.9312187,40782.2830505017,0.000944311373097113,"Manassas","city"
"51","685","20110",2.534,32848976.9884208,5551.49779789895,0.000169000629756471,"Manassas Park","city"
"51","685","20111",2.534,43187325.9312187,6537784.82395379,0.151382024308846,"Manassas Park","city"
"54","037","25425",209.635,107294328.370403,107288413.70982,0.999944874433969,"Jefferson","County"
"54","037","20132",209.635,216575002.744151,3790.90473821759,1.75038886768292e-05,"Jefferson","County"
"54","037","25432",209.635,2131592.98817945,2131592.98817945,1,"Jefferson","County"
"54","037","20141",209.635,71254887.2575333,7.96898744154489e-06,1.1183776647829e-13,"Jefferson","County"
"54","037","20135",209.635,117057876.965921,13589791.9942648,0.116094639220403,"Jefferson","County"
"54","037","25443",209.635,71238901.1376259,68366756.4131906,0.959682916516544,"Jefferson","County"
"54","037","25405",209.635,53981677.5515075,12430.0976975262,0.000230265124414962,"Jefferson","County"
"54","037","25414",209.635,143332021.140215,143332021.140215,1,"Jefferson","County"
"54","037","22624",209.635,50060032.280033,5.03465601204602e-06,1.0057236846917e-13,"Jefferson","County"
"54","037","21758",209.635,90602760.6458733,15.9567329883575,1.76117514241376e-07,"Jefferson","County"
"54","037","25438",209.635,23029450.2275515,23029450.2275515,1,"Jefferson","County"
"54","037","25442",209.635,36776801.250161,36776801.250161,1,"Jefferson","County"
"54","037","25428",209.635,59620165.5039498,58769.9931958541,0.000985740188727934,"Jefferson","County"
"54","037","25430",209.635,123989023.234305,113416735.340729,0.914732065647477,"Jefferson","County"
"54","037","25404",209.635,103677620.314523,46203.5048529096,0.00044564588493393,"Jefferson","County"
"54","037","21782",209.635,83219714.4209501,6.76833879947662,8.13309544087156e-08,"Jefferson","County"
"54","037","22611",209.635,210681929.059386,5715.69314846251,2.71294893395978e-05,"Jefferson","County"
"54","037","25413",209.635,57846091.4409513,23764.842533797,0.000410828838073803,"Jefferson","County"
"54","037","25446",209.635,39894590.8104714,39894590.8104714,1,"Jefferson","County"
