B02001_3_black_or_african_american_alone,457325,12116,7928,474119,3289,222997,51072,2007-2011
B02001_4_american_indian_and_alaska_native_alone,3848,209,575,3902,308,2767,1478,2007-2011
B02001_5_asian_alone,56887,1561,1238,38951,343,30475,4393,2007-2011
B02001_6_native_hawaiian_and_other_pacific_islander_alone,1047,10,36,648,0,632,33,2007-2011
B02001_7_some_other_race_alone,65386,1376,5360,87982,1543,43605,8706,2007-2011
B02001_8_two_or_more_races,42398,1835,1929,33940,602,20186,7710,2007-2011
B02001_9_two_races_including_some_other_race,10624,176,376,14945,110,4096,2015,2007-2011
"B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races",31774,1659,1553,18995,492,16090,5695,2007-2011
B11001_1_total,665037,57467,59316,825337,13857,523559,103900,2007-2011
B11001_2_family_households,417862,37116,37597,568426,9975,323383,71793,2007-2011
B11001_3_married-couple_family,286609,29398,31501,371154,7428,241472,53358,2007-2011
B11001_4_other_family,131253,7718,6096,197272,2547,81911,18435,2007-2011
"B11001_5_male_householder,_no_wife_present",32594,2091,1829,50991,845,22191,5694,2007-2011
"B11001_6_female_householder,_no_husband_present",98659,5627,4267,146281,1702,59720,12741,2007-2011
B11001_7_nonfamily_households,247175,20351,21719,256911,3882,200176,32107,2007-2011
B11001_8_householder_living_alone,201637,17163,18687,211607,3114,164979,26295,2007-2011
B11001_9_householder_not_living_alone,45538,3188,3032,45304,768,35197,5812,2007-2011
B15002_1_total,1203446,101933,110170,1683358,26554,937763,191740,2007-2011
B15002_2_male,569290,48011,53509,794916,14042,443004,91916,2007-2011
B15002_3_no_schooling_completed,6543,662,595,14692,408,5543,1133,2007-2011
B15002_4_nursery_to_4th_grade,4709,375,577,15384,530,6003,882,2007-2011
B15002_5_5th_and_6th_grade,9005,853,1001,37862,1130,9823,2081,2007-2011
B15002_6_7th_and_8th_grade,9073,803,849,23421,561,7312,2311,2007-2011
B15002_7_9th_grade,8330,732,995,22754,516,6212,1926,2007-2011
B15002_8_10th_grade,10205,1150,1223,17715,1028,8677,3355,2007-2011
B15002_9_11th_grade,12211,1201,1403,18540,586,9567,2772,2007-2011
"B15002_10_12th_grade,_no_diploma",14509,1110,886,32394,423,9575,2580,2007-2011
"B15002_11_high_school_graduate,_ged,_or_alternative",156456,13515,12763,220910,4899,110740,32540,2007-2011
"B15002_12_some_college,_less_than_1_year",29857,3407,3598,31087,768,22456,6948,2007-2011
"B15002_13_some_college,_1_or_more_years,_no_degree",84220,7329,8293,87499,1372,63268,12502,2007-2011
B15002_14_associate's_degree,44603,3059,4185,61238,490,29848,6118,2007-2011
B15002_15_bachelor's_degree,113808,8009,11144,128506,940,94687,10708,2007-2011
B15002_16_master's_degree,39575,3381,3273,45500,245,33109,3821,2007-2011
B15002_17_professional_school_degree,19153,1889,2115,26673,126,19056,1542,2007-2011
B15002_18_doctorate_degree,7033,536,609,10741,20,7128,697,2007-2011
B15002_19_female,634156,53922,56661,888442,12512,494759,99824,2007-2011
B15002_20_no_schooling_completed,7818,644,403,19277,258,6109,1184,2007-2011
B15002_21_nursery_to_4th_grade,5567,223,405,18821,266,4118,806,2007-2011
B15002_22_5th_and_6th_grade,9782,720,534,46329,298,8256,1635,2007-2011
B15002_23_7th_and_8th_grade,9786,885,515,25859,332,7038,1527,2007-2011
B15002_24_9th_grade,7386,772,354,19776,454,5093,1656,2007-2011
B15002_25_10th_grade,11702,960,731,16576,594,8663,2812,2007-2011
B15002_26_11th_grade,12130,1152,803,16576,527,8632,2712,2007-2011
"B15002_27_12th_grade,_no_diploma",14166,1124,1142,31721,326,10461,2763,2007-2011
"B15002_28_high_school_graduate,_ged,_or_alternative",183731,15915,16682,244459,4492,138982,35368,2007-2011
"B15002_29_some_college,_less_than_1_year",38364,4627,5134,39549,1073,32533,8341,2007-2011
"B15002_30_some_college,_1_or_more_years,_no_degree",94167,8528,8701,100287,1845,74739,14196,2007-2011
B15002_31_associate's_degree,59841,5287,5505,79792,702,42455,9213,2007-2011
B15002_32_bachelor's_degree,118434,8903,9739,150689,1008,95360,11579,2007-2011
B15002_33_master's_degree,44476,3362,4537,51959,209,38880,4700,2007-2011
B15002_34_professional_school_degree,11219,615,902,18207,128,9286,701,2007-2011
B15002_35_doctorate_degree,5587,205,574,8565,0,4154,631,2007-2011
B19001_1_total,665037,57467,59316,825337,13857,523559,103900,2007-2011
"B19001_2_less_than_$10,000",45430,3345,3318,82576,857,33570,7238,2007-2011
"B19001_3_$10,000_to_$14,999",35854,3601,2911,57463,1420,27247,5261,2007-2011
"B19001_4_$15,000_to_$19,999",36907,3804,2868,51611,1182,26856,6169,2007-2011
"B19001_5_$20,000_to_$24,999",36085,3873,3282,51175,1229,29332,7236,2007-2011
"B19001_6_$25,000_to_$29,999",37260,3833,3046,50290,978,27895,6176,2007-2011
"B19001_7_$30,000_to_$34,999",36342,3534,3438,44813,960,26609,7165,2007-2011
"B19001_8_$35,000_to_$39,999",33873,3149,3089,41989,800,26486,6599,2007-2011
"B19001_9_$40,000_to_$44,999",32141,2853,3133,40317,805,27105,6174,2007-2011
"B19001_10_$45,000_to_$49,999",26973,2347,2593,33311,522,22015,5889,2007-2011
"B19001_11_$50,000_to_$59,999",53307,5129,4662,64004,1065,42687,9171,2007-2011
"B19001_12_$60,000_to_$74,999",67191,5697,5410,76418,1500,50879,11117,2007-2011
"B19001_13_$75,000_to_$99,999",78731,5559,6883,84900,1345,59798,11348,2007-2011
"B19001_14_$100,000_to_$124,999",51223,3866,4634,52434,631,39759,6715,2007-2011
"B19001_15_$125,000_to_$149,999",30885,1920,2722,29575,124,25867,3189,2007-2011
"B19001_16_$150,000_to_$199,999",32897,1795,3095,30450,173,24655,2591,2007-2011
"B19001_17_$200,000_or_more",29938,3162,4232,34011,266,32799,1862,2007-2011
B19013_1_median_household_income_in_the_past_12_months_(in_2011_inflation-adjusted_dollars),51782,46363,53612,43957,36929,52951,44947,2007-2011
B25001_1_total,809226,76119,77898,986723,18300,661865,136056,2007-2011
B25003_1_total,665037,57467,59316,825337,13857,523559,103900,2007-2011
B25003_2_owner_occupied,453419,43844,46746,475336,10358,380150,78190,2007-2011
B25003_3_renter_occupied,211618,13623,12570,350001,3499,143409,25710,2007-2011
B25024_1_total,809226,76119,77898,986723,18300,661865,136056,2007-2011
"B25024_2_1,_detached",332144,48156,41343,405747,9414,303959,91686,2007-2011
"B25024_3_1,_attached",63615,3155,6321,104492,440,68154,4216,2007-2011
B25024_4_2,23281,2060,1816,21038,303,18420,3382,2007-2011
B25024_5_3_or_4,36595,2531,3386,34003,197,43885,4091,2007-2011
B25024_6_5_to_9,45878,5445,4563,50306,223,42218,3832,2007-2011
B25024_7_10_to_19,57446,4385,8354,59858,85,44298,5811,2007-2011
B25024_8_20_to_49,101729,2065,3304,90067,0,65272,3872,2007-2011
B25024_9_50_or_more,125690,2083,1065,206999,26,56780,6137,2007-2011
B25024_10_mobile_home,22360,6204,7679,13655,7432,18587,12977,2007-2011
"B25024_11_boat,_rv,_van,_etc.",488,35,67,558,180,292,52,2007-2011
B25077_1_median_value_(dollars),225300,179300,238200,246800,124300,236600,157600,2007-2011
B25034_1_total,809226,76119,77898,986723,18300,661865,136056,2007-2011
B25034_2_built_2005_or_later,24149,6877,3565,42632,1457,27909,15614,2007-2011
B25034_3_built_2000_to_2004,64649,13464,8786,87413,1696,81193,26174,2007-2011
B25034_4_built_1990_to_1999,129028,17349,13364,118840,3577,117662,22558,2007-2011
B25034_5_built_1980_to_1989,151004,18654,22846,151692,3916,185359,34444,2007-2011
B25034_6_built_1970_to_1979,226499,11090,20185,198177,3925,138185,21129,2007-2011
B25034_7_built_1960_to_1969,125122,3975,4873,133520,2084,56605,8075,2007-2011
B25034_8_built_1950_to_1959,72689,3413,2782,152458,1100,35168,5395,2007-2011
B25034_9_built_1940_to_1949,10254,608,785,65488,297,9154,1327,2007-2011
B25034_10_built_1939_or_earlier,5832,689,712,36503,248,10630,1340,2007-2011
B25127_1_total,665037,57467,59316,825337,13857,523559,103900,2007-2011
B25127_2_owner_occupied,453419,43844,46746,475336,10358,380150,78190,2007-2011
B25127_3_built_2000_or_later,45087,11563,8092,52505,2059,59639,24898,2007-2011
"B25127_4_1,_detached__or_attached",35663,10667,7275,39205,1409,52472,23530,2007-2011
B25127_5_2_to_4,1389,104,150,913,45,977,32,2007-2011
B25127_6_5_to_19,2361,359,148,2264,0,1839,111,2007-2011
B25127_7_20_to_49,881,36,31,1364,0,1080,182,2007-2011
B25127_8_50_or_more,2802,41,27,7491,0,1415,67,2007-2011
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",1991,356,461,1268,605,1856,976,2007-2011
B25127_10_built_1980_to_1999,170726,19541,22729,143916,4546,184896,34879,2007-2011
"B25127_11_1,_detached__or_attached",122807,15414,17627,103437,2494,139035,27757,2007-2011
B25127_12_2_to_4,5496,351,917,4142,7,12357,618,2007-2011
B25127_13_5_to_19,11833,1456,1950,9262,0,12872,958,2007-2011
B25127_14_20_to_49,13453,212,433,6397,0,9659,296,2007-2011
B25127_15_50_or_more,12897,102,198,17385,0,6618,1186,2007-2011
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",4240,2006,1604,3293,2045,4355,4064,2007-2011
B25127_17_built_1960_to_1979,187919,9465,13419,153595,3282,105062,14427,2007-2011
"B25127_18_1,_detached__or_attached",111351,6700,8003,101272,2346,62789,11195,2007-2011
B25127_19_2_to_4,4718,195,465,3082,34,6661,407,2007-2011
B25127_20_5_to_19,11096,932,2478,6681,0,9430,464,2007-2011
B25127_21_20_to_49,22764,343,326,10484,0,11446,235,2007-2011
B25127_22_50_or_more,31335,197,88,29171,0,9277,204,2007-2011
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",6655,1098,2059,2905,902,5459,1922,2007-2011
B25127_24_built_1940_to_1959,47134,2765,2119,110343,385,25235,3350,2007-2011
"B25127_25_1,_detached__or_attached",41062,2713,1823,102865,248,22717,3157,2007-2011
B25127_26_2_to_4,1087,0,17,1581,0,469,66,2007-2011
B25127_27_5_to_19,970,19,100,1231,0,536,13,2007-2011
B25127_28_20_to_49,1854,25,15,1850,0,702,39,2007-2011
B25127_29_50_or_more,1801,0,18,2279,0,435,15,2007-2011
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",360,8,146,537,137,376,60,2007-2011
B25127_31_built_1939_or_earlier,2553,510,387,14977,86,5318,636,2007-2011
"B25127_32_1,_detached__or_attached",1882,497,329,13364,86,4724,624,2007-2011
B25127_33_2_to_4,112,0,0,329,0,124,0,2007-2011
B25127_34_5_to_19,79,0,20,549,0,162,12,2007-2011
B25127_35_20_to_49,244,13,19,276,0,121,0,2007-2011
B25127_36_50_or_more,186,0,0,420,0,184,0,2007-2011
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",50,0,19,39,0,3,0,2007-2011
B25127_38_renter_occupied,211618,13623,12570,350001,3499,143409,25710,2007-2011
B25127_39_built_2000_or_later,27134,3507,1827,44486,618,26256,7695,2007-2011
"B25127_40_1,_detached__or_attached",6959,1812,801,12746,304,7488,5467,2007-2011
B25127_41_2_to_4,2550,442,93,3186,78,2444,265,2007-2011
B25127_42_5_to_19,7082,695,451,7084,136,7782,1202,2007-2011
B25127_43_20_to_49,4298,163,320,4827,0,3849,547,2007-2011
B25127_44_50_or_more,5716,274,109,16064,0,3997,143,2007-2011
"B25127_45_mobile_home,_boat,_rv,_van,_etc.",529,121,53,579,100,696,71,2007-2011
B25127_46_built_1980_to_1999,72997,5910,5163,86653,1246,59926,8703,2007-2011
"B25127_47_1,_detached__or_attached",14485,2305,1438,22496,262,15367,4153,2007-2011
B25127_48_2_to_4,8958,1417,889,7133,105,10092,1125,2007-2011
B25127_49_5_to_19,24836,982,1783,19520,59,18616,1977,2007-2011
B25127_50_20_to_49,12663,208,498,13843,0,7341,444,2007-2011
B25127_51_50_or_more,11073,594,277,21983,26,7472,604,2007-2011
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",982,404,278,1678,794,1038,400,2007-2011
B25127_53_built_1960_to_1979,85131,2980,4457,123498,1143,41772,6802,2007-2011
"B25127_54_1,_detached__or_attached",18208,1365,1603,32987,572,12078,3438,2007-2011
B25127_55_2_to_4,17848,402,1065,13260,84,9884,1726,2007-2011
B25127_56_5_to_19,18324,519,762,22814,42,8516,905,2007-2011
B25127_57_20_to_49,14051,221,159,20095,0,5385,169,2007-2011
B25127_58_50_or_more,14990,184,64,32515,0,4552,167,2007-2011
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",1710,289,804,1827,445,1357,397,2007-2011
B25127_60_built_1940_to_1959,23661,1082,876,79751,443,11998,2086,2007-2011
"B25127_61_1,_detached__or_attached",8942,784,642,33132,331,6427,1196,2007-2011
B25127_62_2_to_4,6395,135,117,11795,0,3118,657,2007-2011
B25127_63_5_to_19,4079,98,56,17655,0,1305,88,2007-2011
B25127_64_20_to_49,2542,28,0,9293,0,677,0,2007-2011
B25127_65_50_or_more,1455,16,26,7364,0,290,44,2007-2011
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",248,21,35,512,112,181,101,2007-2011
B25127_67_built_1939_or_earlier,2695,144,247,15613,49,3457,424,2007-2011
"B25127_68_1,_detached__or_attached",1208,107,140,5391,49,1921,295,2007-2011
B25127_69_2_to_4,597,14,66,2251,0,634,104,2007-2011
B25127_70_5_to_19,517,11,0,4030,0,552,9,2007-2011
B25127_71_20_to_49,187,0,41,2094,0,69,0,2007-2011
B25127_72_50_or_more,171,12,0,1714,0,281,16,2007-2011
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",15,0,0,133,0,0,0,2007-2011
B11003_1_total,417862,37116,37597,568426,9975,323383,71793,2007-2011
B11003_2_married-couple_family,286609,29398,31501,371154,7428,241472,53358,2007-2011
B11003_3_with_own_children_under_18_years,125051,8217,9021,159029,2329,82721,17334,2007-2011
B11003_4_under_6_years_only,28762,2020,1682,38351,408,17895,3768,2007-2011
B11003_5_under_6_years_and_6_to_17_years,23308,1551,1640,29562,487,15987,4140,2007-2011
B11003_6_6_to_17_years_only,72981,4646,5699,91116,1434,48839,9426,2007-2011
B11003_7_no_own_children_under_18_years,161558,21181,22480,212125,5099,158751,36024,2007-2011
B11003_8_other_family,131253,7718,6096,197272,2547,81911,18435,2007-2011
"B11003_9_male_householder,_no_wife_present",32594,2091,1829,50991,845,22191,5694,2007-2011
B11003_10_with_own_children_under_18_years,13804,1035,856,17836,465,11628,3352,2007-2011
B11003_11_under_6_years_only,3870,378,94,4851,63,3249,974,2007-2011
B11003_12_under_6_years_and_6_to_17_years,1717,187,148,2515,93,1874,386,2007-2011
B11003_13_6_to_17_years_only,8217,470,614,10470,309,6505,1992,2007-2011
B11003_14_no_own_children_under_18_years,18790,1056,973,33155,380,10563,2342,2007-2011
"B11003_15_female_householder,_no_husband_present",98659,5627,4267,146281,1702,59720,12741,2007-2011
B11003_16_with_own_children_under_18_years,54817,3394,2379,74767,1029,34935,7196,2007-2011
B11003_17_under_6_years_only,10120,543,290,11794,144,5804,932,2007-2011
B11003_18_under_6_years_and_6_to_17_years,8590,565,218,11887,135,5992,1377,2007-2011
B11003_19_6_to_17_years_only,36107,2286,1871,51086,750,23139,4887,2007-2011
B11003_20_no_own_children_under_18_years,43842,2233,1888,71514,673,24785,5545,2007-2011
B25075_1_total,453419,43844,46746,475336,10358,380150,78190,2007-2011
"B25075_2_less_than_$10,000",3059,474,451,1744,292,3701,1127,2007-2011
"B25075_3_$10,000_to_$14,999",2527,328,354,1522,236,2153,677,2007-2011
"B25075_4_$15,000_to_$19,999",2402,434,146,1409,97,2244,859,2007-2011
"B25075_5_$20,000_to_$24,999",2833,242,278,1458,115,2552,621,2007-2011
"B25075_6_$25,000_to_$29,999",3062,250,247,1607,66,2251,843,2007-2011
"B25075_7_$30,000_to_$34,999",3895,392,363,1468,280,2545,1025,2007-2011
"B25075_8_$35,000_to_$39,999",2364,252,286,983,55,2095,599,2007-2011
"B25075_9_$40,000_to_$49,999",7014,759,809,3224,344,5591,1561,2007-2011
"B25075_10_$50,000_to_$59,999",9737,1113,1187,4248,416,6773,2035,2007-2011
"B25075_11_$60,000_to_$69,999",10021,996,1079,6187,354,7153,2420,2007-2011
"B25075_12_$70,000_to_$79,999",11445,1201,1306,8328,529,8026,3574,2007-2011
"B25075_13_$80,000_to_$89,999",11607,1752,1416,10079,580,9364,3349,2007-2011
"B25075_14_$90,000_to_$99,999",10674,1303,994,7782,333,8435,3240,2007-2011
"B25075_15_$100,000_to_$124,999",31058,3853,2551,29032,1523,21937,7895,2007-2011
"B25075_16_$125,000_to_$149,999",22947,3313,2430,22211,924,20542,6440,2007-2011
"B25075_17_$150,000_to_$174,999",35743,4753,2950,41112,882,28565,9339,2007-2011
"B25075_18_$175,000_to_$199,999",27930,2968,2432,32567,526,21089,5942,2007-2011
"B25075_19_$200,000_to_$249,999",56123,4964,5359,66991,950,47852,9923,2007-2011
"B25075_20_$250,000_to_$299,999",45818,3123,4382,55032,677,36958,5604,2007-2011
"B25075_21_$300,000_to_$399,999",67679,3732,6780,76114,550,56833,5972,2007-2011
"B25075_22_$400,000_to_$499,999",34448,2101,3503,38204,235,28126,2083,2007-2011
"B25075_23_$500,000_to_$749,999",31704,2466,3808,35127,107,28619,1714,2007-2011
"B25075_24_$750,000_to_$999,999",9716,1116,1415,12130,128,11185,726,2007-2011
"B25075_25_$1,000,000_or_more",9613,1959,2220,16777,159,15561,622,2007-2011
B03002_1_total,1742012,137004,145480,2474676,39978,1309401,274693,2007-2011
B03002_2_not_hispanic_or_latino,1313131,122022,128451,881028,30600,1066645,230027,2007-2011
B03002_3_white_alone,776876,106615,117380,390139,26359,797160,169977,2007-2011
B03002_4_black_or_african_american_alone,443823,11918,7459,431371,3206,217615,49682,2007-2011
B03002_5_american_indian_and_alaska_native_alone,2999,171,299,1836,239,1743,688,2007-2011
B03002_6_asian_alone,55251,1561,1205,36913,343,30222,4368,2007-2011
B03002_7_native_hawaiian_and_other_pacific_islander_alone,887,10,36,612,0,563,23,2007-2011
B03002_8_some_other_race_alone,6051,97,424,6688,63,4977,558,2007-2011
B03002_9_two_or_more_races,27244,1650,1648,13469,390,14365,4731,2007-2011
B03002_10_two_races_including_some_other_race,2725,16,142,2326,18,1341,458,2007-2011
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",24519,1634,1506,11143,372,13024,4273,2007-2011
B03002_12_hispanic_or_latino,428881,14982,17029,1593648,9378,242756,44666,2007-2011
B03002_13_white_alone,338245,13282,11034,1444995,7534,191579,31324,2007-2011
B03002_14_black_or_african_american_alone,13502,198,469,42748,83,5382,1390,2007-2011
B03002_15_american_indian_and_alaska_native_alone,849,38,276,2066,69,1024,790,2007-2011
B03002_16_asian_alone,1636,0,33,2038,0,253,25,2007-2011
B03002_17_native_hawaiian_and_other_pacific_islander_alone,160,0,0,36,0,69,10,2007-2011
B03002_18_some_other_race_alone,59335,1279,4936,81294,1480,38628,8148,2007-2011
B03002_19_two_or_more_races,15154,185,281,20471,212,5821,2979,2007-2011
B03002_20_two_races_including_some_other_race,7899,160,234,12619,92,2755,1557,2007-2011
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",7255,25,47,7852,120,3066,1422,2007-2011
B25063_1_total,211618,13623,12570,350001,3499,143409,25710,2007-2011
B25063_2_with_cash_rent,202189,12785,11699,337647,3094,136347,24521,2007-2011
B25063_3_less_than_$100,87,0,0,850,0,371,42,2007-2011
B25063_4_$100_to_$149,278,33,16,1424,0,413,23,2007-2011
B25063_5_$150_to_$199,955,33,30,8091,55,876,108,2007-2011
B25063_6_$200_to_$249,1222,82,26,6527,0,979,142,2007-2011
B25063_7_$250_to_$299,1345,162,113,4432,183,995,213,2007-2011
B25063_8_$300_to_$349,806,94,152,3482,42,684,311,2007-2011
B25063_9_$350_to_$399,985,235,220,3120,78,903,211,2007-2011
B25063_10_$400_to_$449,1035,44,71,3144,78,1079,204,2007-2011
B25063_11_$450_to_$499,1257,183,204,3869,10,989,317,2007-2011
B25063_12_$500_to_$549,1609,451,245,5291,300,1475,301,2007-2011
B25063_13_$550_to_$599,1863,473,449,6200,157,1763,639,2007-2011
B25063_14_$600_to_$649,2651,496,293,7859,181,2385,462,2007-2011
B25063_15_$650_to_$699,3574,947,488,9172,270,3209,731,2007-2011
B25063_16_$700_to_$749,5758,1009,604,10750,143,3645,890,2007-2011
B25063_17_$750_to_$799,6509,835,483,14477,203,4266,1239,2007-2011
B25063_18_$800_to_$899,17566,1478,1295,30305,478,10887,2927,2007-2011
B25063_19_$900_to_$999,20937,1430,1260,34420,241,13946,2646,2007-2011
"B25063_20_$1,000_to_$1,249",50429,2486,2798,72300,410,32674,5548,2007-2011
"B25063_21_$1,250_to_$1,499",34748,1045,1278,49277,141,21918,4451,2007-2011
"B25063_22_$1,500_to_$1,999",33444,518,1025,44577,86,20887,2585,2007-2011
"B25063_23_$2,000_or_more",15131,751,649,18080,38,12003,531,2007-2011
B25063_24_no_cash_rent,9429,838,871,12354,405,7062,1189,2007-2011
B25071_1_median_gross_rent_as_a_percentage_of_household_income,36.5,36.4,32.1,38.7,35.3,36.3,36.7,2007-2011
B25036_1_total,665037,57467,59316,825337,13857,523559,103900,2007-2011
B25036_2_owner_occupied,453419,43844,46746,475336,10358,380150,78190,2007-2011
B25036_3_built_2005_or_later,11634,4897,2548,18071,958,15908,10901,2007-2011
B25036_4_built_2000_to_2004,33453,6666,5544,34434,1101,43731,13997,2007-2011
B25036_5_built_1990_to_1999,82889,8926,8813,63327,2316,74702,14733,2007-2011
B25036_6_built_1980_to_1989,87837,10615,13916,80589,2230,110194,20146,2007-2011
B25036_7_built_1970_to_1979,121278,6791,10523,92077,2412,75251,10796,2007-2011
B25036_8_built_1960_to_1969,66641,2674,2896,61518,870,29811,3631,2007-2011
B25036_9_built_1950_to_1959,42714,2327,1781,84204,340,20492,2705,2007-2011
B25036_10_built_1940_to_1949,4420,438,338,26139,45,4743,645,2007-2011
B25036_11_built_1939_or_earlier,2553,510,387,14977,86,5318,636,2007-2011
B25036_12_renter_occupied,211618,13623,12570,350001,3499,143409,25710,2007-2011
B25036_13_built_2005_or_later,10404,1403,796,22191,363,9865,4000,2007-2011
B25036_14_built_2000_to_2004,16730,2104,1031,22295,255,16391,3695,2007-2011
B25036_15_built_1990_to_1999,32320,2933,2049,36797,273,23736,3881,2007-2011
B25036_16_built_1980_to_1989,40677,2977,3114,49856,973,36190,4822,2007-2011
B25036_17_built_1970_to_1979,54121,2057,3515,74629,749,27422,4301,2007-2011
B25036_18_built_1960_to_1969,31010,923,942,48869,394,14350,2501,2007-2011
B25036_19_built_1950_to_1959,19388,912,635,50285,418,9329,1630,2007-2011
