B15002_4_nursery_to_4th_grade,75,1060,19,1847,736,27734,376,1917,318,2008-2012
B15002_5_5th_and_6th_grade,217,2146,317,2986,1738,63126,616,3607,364,2008-2012
B15002_6_7th_and_8th_grade,305,2218,397,2273,1625,33096,978,2199,175,2008-2012
B15002_7_9th_grade,175,2207,180,2848,1749,44244,1204,3309,357,2008-2012
B15002_8_10th_grade,260,3232,217,2757,2331,29087,1112,3076,468,2008-2012
B15002_9_11th_grade,268,2966,271,3096,2532,32251,1117,3113,368,2008-2012
"B15002_10_12th_grade,_no_diploma",64,1360,205,2523,1294,25440,590,3469,197,2008-2012
"B15002_11_high_school_graduate,_ged,_or_alternative",3271,26286,3276,32249,24771,285028,8553,33297,4606,2008-2012
"B15002_12_some_college,_less_than_1_year",312,6609,983,7994,5864,57793,1621,8959,639,2008-2012
"B15002_13_some_college,_1_or_more_years,_no_degree",1697,18055,2342,29770,16524,190731,4037,24249,1731,2008-2012
B15002_14_associate's_degree,660,7927,875,9667,6904,66871,924,8223,445,2008-2012
B15002_15_bachelor's_degree,1201,16922,1357,47524,16805,229635,1730,31210,1782,2008-2012
B15002_16_master's_degree,433,5411,311,19370,5695,81734,403,10212,453,2008-2012
B15002_17_professional_school_degree,114,1941,36,3716,2574,30247,129,3327,120,2008-2012
B15002_18_doctorate_degree,2,1947,98,4246,1783,19970,112,1694,95,2008-2012
B15002_19_female,9716,99772,11082,192340,99333,1298340,25444,151690,12541,2008-2012
B15002_20_no_schooling_completed,85,1128,89,3202,1103,28748,257,1215,95,2008-2012
B15002_21_nursery_to_4th_grade,186,694,49,1910,735,26687,278,1614,141,2008-2012
B15002_22_5th_and_6th_grade,225,2368,176,3428,1656,58059,624,2521,271,2008-2012
B15002_23_7th_and_8th_grade,321,1987,195,2749,1721,33642,1024,1855,322,2008-2012
B15002_24_9th_grade,82,1753,135,2599,1783,37632,873,2638,388,2008-2012
B15002_25_10th_grade,152,2192,315,2235,1757,27279,1164,3092,455,2008-2012
B15002_26_11th_grade,442,2387,340,3255,2461,32750,1380,3528,479,2008-2012
"B15002_27_12th_grade,_no_diploma",121,1269,174,2726,1545,23724,439,3145,274,2008-2012
"B15002_28_high_school_graduate,_ged,_or_alternative",3195,24686,3346,36393,25046,311083,9728,38671,5006,2008-2012
"B15002_29_some_college,_less_than_1_year",587,6815,818,9698,7649,74384,2067,11282,546,2008-2012
"B15002_30_some_college,_1_or_more_years,_no_degree",1948,18302,2566,35051,17094,214862,4228,28206,1534,2008-2012
B15002_31_associate's_degree,611,8462,971,13707,9043,77582,1240,11447,626,2008-2012
B15002_32_bachelor's_degree,1289,18003,1331,52280,18749,235583,1531,30659,1755,2008-2012
B15002_33_master's_degree,416,6635,519,18273,6392,84356,437,9312,601,2008-2012
B15002_34_professional_school_degree,27,1933,29,2645,1485,20954,47,1583,12,2008-2012
B15002_35_doctorate_degree,29,1158,29,2189,1114,11015,127,922,36,2008-2012
B19001_1_total,10600,105920,11822,184182,109142,1412895,24461,160190,13492,2008-2012
"B19001_2_less_than_$10,000",852,5047,521,6158,7892,97301,1785,6950,1214,2008-2012
"B19001_3_$10,000_to_$14,999",461,4017,430,4644,4839,69805,1552,6334,609,2008-2012
"B19001_4_$15,000_to_$19,999",502,4462,377,4639,4383,75772,1813,7139,702,2008-2012
"B19001_5_$20,000_to_$24,999",694,4396,424,5680,4869,78502,1503,6779,673,2008-2012
"B19001_6_$25,000_to_$29,999",732,4142,398,6181,4793,76067,1274,7418,680,2008-2012
"B19001_7_$30,000_to_$34,999",436,4594,538,6594,4820,77142,1462,6944,786,2008-2012
"B19001_8_$35,000_to_$39,999",448,3801,457,5735,4541,65785,1082,7007,985,2008-2012
"B19001_9_$40,000_to_$44,999",578,4541,499,6650,4820,67843,1029,6345,408,2008-2012
"B19001_10_$45,000_to_$49,999",478,4371,218,5919,4051,58060,1068,6210,464,2008-2012
"B19001_11_$50,000_to_$59,999",987,8176,849,12448,8374,112646,2159,11858,1074,2008-2012
"B19001_12_$60,000_to_$74,999",874,10201,1188,18111,10506,134114,2394,16256,1868,2008-2012
"B19001_13_$75,000_to_$99,999",1357,14775,1934,25650,13815,165861,2903,21524,1440,2008-2012
"B19001_14_$100,000_to_$124,999",1101,12614,1470,21777,10607,109475,1933,14704,939,2008-2012
"B19001_15_$125,000_to_$149,999",448,7281,766,15530,6901,67257,1407,9803,668,2008-2012
"B19001_16_$150,000_to_$199,999",285,7758,1225,18886,7505,73195,660,11579,555,2008-2012
"B19001_17_$200,000_or_more",367,5744,528,19580,6426,84070,437,13340,427,2008-2012
B19013_1_median_household_income_in_the_past_12_months_(in_2012_inflation-adjusted_dollars),51340,68008,75200,84211,61555,53160,48408,66422,51576,2008-2012
B25001_1_total,12826,118795,13362,196014,133207,1600395,28823,177759,15772,2008-2012
B25003_1_total,10600,105920,11822,184182,109142,1412895,24461,160190,13492,2008-2012
B25003_2_owner_occupied,8082,78939,10021,146143,75026,805652,19239,117703,9278,2008-2012
B25003_3_renter_occupied,2518,26981,1801,38039,34116,607243,5222,42487,4214,2008-2012
B25024_1_total,12826,118795,13362,196014,133207,1600395,28823,177759,15772,2008-2012
"B25024_2_1,_detached",9490,85198,10196,164524,96417,921163,17501,119917,10038,2008-2012
"B25024_3_1,_attached",204,1688,84,3702,2503,62039,276,4260,289,2008-2012
B25024_4_2,83,736,101,487,2816,20741,261,1502,225,2008-2012
B25024_5_3_or_4,501,1996,149,1135,3702,49379,315,2543,661,2008-2012
B25024_6_5_to_9,229,3905,128,3044,4447,88448,129,4436,647,2008-2012
B25024_7_10_to_19,143,5677,94,8550,8289,196470,403,7399,114,2008-2012
B25024_8_20_to_49,27,2683,18,3870,3399,88761,174,5762,48,2008-2012
B25024_9_50_or_more,23,3203,53,3451,5214,129896,154,5020,58,2008-2012
B25024_10_mobile_home,2075,13337,2469,7219,6190,42029,9424,26521,3638,2008-2012
"B25024_11_boat,_rv,_van,_etc.",51,372,70,32,230,1469,186,399,54,2008-2012
B25077_1_median_value_(dollars),153200,147300,145000,179800,146700,132200,83200,164200,134900,2008-2012
B25034_1_total,12826,118795,13362,196014,133207,1600395,28823,177759,15772,2008-2012
B25034_2_built_2010_or_later,81,820,206,3581,958,9255,77,1981,105,2008-2012
B25034_3_built_2000_to_2009,2344,32520,4706,75332,30647,334173,4986,65924,4110,2008-2012
B25034_4_built_1990_to_1999,1683,21162,2762,42656,17837,195546,7125,42077,3322,2008-2012
B25034_5_built_1980_to_1989,2608,18393,1471,35223,20364,273142,5266,28042,2777,2008-2012
B25034_6_built_1970_to_1979,2287,21475,1735,26992,22784,367560,4756,27057,2748,2008-2012
B25034_7_built_1960_to_1969,958,10565,964,5542,15780,179644,2513,7666,1130,2008-2012
B25034_8_built_1950_to_1959,853,8629,957,3724,10117,136130,2138,2625,593,2008-2012
B25034_9_built_1940_to_1949,583,3264,243,1107,5994,56584,923,1090,515,2008-2012
B25034_10_built_1939_or_earlier,1429,1967,318,1857,8726,48361,1039,1297,472,2008-2012
B25127_1_total,10600,105920,11822,184182,109142,1412895,24461,160190,13492,2008-2012
B25127_2_owner_occupied,8082,78939,10021,146143,75026,805652,19239,117703,9278,2008-2012
B25127_3_built_2000_or_later,1718,23760,3760,61377,19890,190149,3895,45977,2494,2008-2012
"B25127_4_1,_detached__or_attached",1382,21943,3332,60453,18940,182312,2074,41840,1974,2008-2012
B25127_5_2_to_4,0,0,3,33,65,661,0,117,5,2008-2012
B25127_6_5_to_19,0,0,0,66,72,470,0,84,0,2008-2012
B25127_7_20_to_49,0,0,0,7,16,245,0,40,0,2008-2012
B25127_8_50_or_more,0,18,0,34,4,1362,0,31,0,2008-2012
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",336,1799,425,784,793,5099,1821,3865,515,2008-2012
B25127_10_built_1980_to_1999,3014,26982,3304,58584,22663,236741,8187,47038,3602,2008-2012
"B25127_11_1,_detached__or_attached",2205,22419,2506,55611,20315,215166,4338,37094,2294,2008-2012
B25127_12_2_to_4,0,74,0,125,54,1230,0,309,0,2008-2012
B25127_13_5_to_19,0,23,0,48,87,3822,0,235,0,2008-2012
B25127_14_20_to_49,0,0,0,0,130,679,0,21,0,2008-2012
B25127_15_50_or_more,0,12,0,0,50,2702,0,40,0,2008-2012
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",809,4454,798,2800,2027,13142,3849,9339,1308,2008-2012
B25127_17_built_1960_to_1979,1755,19611,1851,21850,20841,241896,4708,21762,2304,2008-2012
"B25127_18_1,_detached__or_attached",1492,17582,1690,20802,19632,225517,3916,18347,2033,2008-2012
B25127_19_2_to_4,17,71,0,16,141,1832,0,114,21,2008-2012
B25127_20_5_to_19,0,0,0,37,82,5248,0,80,0,2008-2012
B25127_21_20_to_49,0,6,0,0,67,1333,0,64,0,2008-2012
B25127_22_50_or_more,0,0,0,8,37,3068,0,141,0,2008-2012
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",246,1952,161,987,882,4898,792,3016,250,2008-2012
B25127_24_built_1940_to_1959,821,7483,839,3360,8072,111909,1756,2294,663,2008-2012
"B25127_25_1,_detached__or_attached",814,7360,839,3360,7925,110344,1686,2205,663,2008-2012
B25127_26_2_to_4,0,33,0,0,82,673,11,0,0,2008-2012
B25127_27_5_to_19,0,0,0,0,0,226,0,0,0,2008-2012
B25127_28_20_to_49,0,0,0,0,0,130,0,0,0,2008-2012
B25127_29_50_or_more,0,0,0,0,12,262,0,0,0,2008-2012
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",7,90,0,0,53,274,59,89,0,2008-2012
B25127_31_built_1939_or_earlier,774,1103,267,972,3560,24957,693,632,215,2008-2012
"B25127_32_1,_detached__or_attached",756,1103,254,972,3401,24089,693,623,215,2008-2012
B25127_33_2_to_4,0,0,0,0,77,378,0,0,0,2008-2012
B25127_34_5_to_19,0,0,0,0,72,64,0,0,0,2008-2012
B25127_35_20_to_49,0,0,0,0,10,129,0,0,0,2008-2012
B25127_36_50_or_more,0,0,0,0,0,147,0,0,0,2008-2012
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",18,0,13,0,0,150,0,9,0,2008-2012
B25127_38_renter_occupied,2518,26981,1801,38039,34116,607243,5222,42487,4214,2008-2012
B25127_39_built_2000_or_later,330,7092,548,13027,7331,120507,496,15576,1075,2008-2012
"B25127_40_1,_detached__or_attached",188,1944,232,5129,2080,24901,171,4663,395,2008-2012
B25127_41_2_to_4,23,548,57,325,386,8544,8,1215,189,2008-2012
B25127_42_5_to_19,15,2211,0,3926,2399,35788,84,4073,242,2008-2012
B25127_43_20_to_49,2,523,0,1420,734,16876,0,2418,14,2008-2012
B25127_44_50_or_more,0,1207,12,1848,1064,31726,10,2091,0,2008-2012
"B25127_45_mobile_home,_boat,_rv,_van,_etc.",102,659,247,379,668,2672,223,1116,235,2008-2012
B25127_46_built_1980_to_1999,720,8711,528,14888,9595,185326,2508,16631,1714,2008-2012
"B25127_47_1,_detached__or_attached",202,1899,116,7058,1968,34970,737,4549,381,2008-2012
B25127_48_2_to_4,161,719,62,671,1200,16289,384,905,228,2008-2012
B25127_49_5_to_19,121,2719,19,3442,3342,72528,222,3281,196,2008-2012
B25127_50_20_to_49,0,826,11,1472,844,21245,75,1499,22,2008-2012
B25127_51_50_or_more,0,951,0,1219,1416,32072,91,1732,26,2008-2012
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",236,1597,320,1026,825,8222,999,4665,861,2008-2012
B25127_53_built_1960_to_1979,930,7873,515,8428,9850,226950,1288,8729,1111,2008-2012
"B25127_54_1,_detached__or_attached",424,3166,147,5251,4165,51303,611,4110,442,2008-2012
B25127_55_2_to_4,229,511,29,275,1410,19220,66,587,288,2008-2012
B25127_56_5_to_19,123,2163,144,1906,2258,91377,111,1567,199,2008-2012
B25127_57_20_to_49,25,607,7,381,734,26007,73,435,12,2008-2012
B25127_58_50_or_more,23,683,37,232,878,34950,46,585,32,2008-2012
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",106,743,151,383,405,4093,381,1445,138,2008-2012
B25127_60_built_1940_to_1959,377,2676,180,1078,4740,57655,753,1006,239,2008-2012
"B25127_61_1,_detached__or_attached",279,1915,163,1045,3386,36138,644,804,239,2008-2012
B25127_62_2_to_4,20,247,10,9,705,6195,44,43,0,2008-2012
B25127_63_5_to_19,78,298,0,0,424,8482,14,45,0,2008-2012
B25127_64_20_to_49,0,116,0,24,25,2322,26,84,0,2008-2012
B25127_65_50_or_more,0,33,4,0,159,4176,0,30,0,2008-2012
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",0,67,3,0,41,342,25,0,0,2008-2012
B25127_67_built_1939_or_earlier,161,629,30,618,2600,16805,177,545,75,2008-2012
"B25127_68_1,_detached__or_attached",161,436,30,420,1386,8216,177,531,75,2008-2012
B25127_69_2_to_4,0,82,0,26,557,3492,0,14,0,2008-2012
B25127_70_5_to_19,0,36,0,152,438,2350,0,0,0,2008-2012
B25127_71_20_to_49,0,0,0,0,141,754,0,0,0,2008-2012
B25127_72_50_or_more,0,34,0,20,78,1781,0,0,0,2008-2012
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",0,41,0,0,0,212,0,0,0,2008-2012
B03002_1_total,28372,313813,34562,587666,292874,4101752,75662,458339,42894,2008-2012
B03002_2_not_hispanic_or_latino,21692,226771,27884,447843,227107,2430490,62012,363406,30492,2008-2012
B03002_3_white_alone,18600,166698,24233,212865,172872,1354869,52096,326244,19205,2008-2012
B03002_4_black_or_african_american_alone,2716,37432,2672,124038,40188,760521,8381,18025,10234,2008-2012
B03002_5_american_indian_and_alaska_native_alone,13,1170,77,758,781,7584,208,693,86,2008-2012
B03002_6_asian_alone,18,17043,350,100527,8872,255059,352,9731,134,2008-2012
B03002_7_native_hawaiian_and_other_pacific_islander_alone,0,30,28,37,44,2261,26,262,0,2008-2012
B03002_8_some_other_race_alone,4,342,0,1021,632,9287,98,665,0,2008-2012
B03002_9_two_or_more_races,341,4056,524,8597,3718,40909,851,7786,833,2008-2012
B03002_10_two_races_including_some_other_race,4,437,17,1190,160,3144,132,276,40,2008-2012
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",337,3619,507,7407,3558,37765,719,7510,793,2008-2012
B03002_12_hispanic_or_latino,6680,87042,6678,139823,65767,1671262,13650,94933,12402,2008-2012
B03002_13_white_alone,5587,68575,4643,104459,56902,1209041,8095,75786,9751,2008-2012
B03002_14_black_or_african_american_alone,41,961,98,1720,497,14564,145,733,114,2008-2012
B03002_15_american_indian_and_alaska_native_alone,0,350,92,730,481,10519,89,978,383,2008-2012
B03002_16_asian_alone,0,0,7,692,7,2408,0,244,0,2008-2012
B03002_17_native_hawaiian_and_other_pacific_islander_alone,0,14,0,0,54,320,0,10,0,2008-2012
B03002_18_some_other_race_alone,930,15223,1413,26894,5874,401206,4862,14289,1673,2008-2012
B03002_19_two_or_more_races,122,1919,425,5328,1952,33204,459,2893,481,2008-2012
B03002_20_two_races_including_some_other_race,54,1337,105,3178,918,19953,425,1490,272,2008-2012
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",68,582,320,2150,1034,13251,34,1403,209,2008-2012
B11005_1_total,10600,105920,11822,184182,109142,1412895,24461,160190,13492,2008-2012
B11005_2_households_with_one_or_more_people_under_18_years,3297,44135,4998,90409,38853,564252,9506,62323,4778,2008-2012
B11005_3_family_households,3276,43806,4950,90179,38428,560441,9412,61780,4778,2008-2012
B11005_4_married-couple_family,2478,31331,3895,69862,26510,360820,6410,44775,3205,2008-2012
B11005_5_other_family,798,12475,1055,20317,11918,199621,3002,17005,1573,2008-2012
"B11005_6_male_householder,_no_wife_present",169,2963,535,4946,2486,46521,777,5029,350,2008-2012
"B11005_7_female_householder,_no_husband_present",629,9512,520,15371,9432,153100,2225,11976,1223,2008-2012
B11005_8_nonfamily_households,21,329,48,230,425,3811,94,543,0,2008-2012
B11005_9_male_householder,0,271,48,178,362,2845,78,464,0,2008-2012
B11005_10_female_householder,21,58,0,52,63,966,16,79,0,2008-2012
B11005_11_households_with_no_people_under_18_years,7303,61785,6824,93773,70289,848643,14955,97867,8714,2008-2012
B11005_12_family_households,4227,35733,4651,63263,36418,407811,8757,57797,5009,2008-2012
B11005_13_married-couple_family,3635,29654,4172,52398,29991,308639,7226,49106,4262,2008-2012
B11005_14_other_family,592,6079,479,10865,6427,99172,1531,8691,747,2008-2012
"B11005_15_male_householder,_no_wife_present",158,2108,183,3642,2048,36055,481,3300,113,2008-2012
"B11005_16_female_householder,_no_husband_present",434,3971,296,7223,4379,63117,1050,5391,634,2008-2012
B11005_17_nonfamily_households,3076,26052,2173,30510,33871,440832,6198,40070,3705,2008-2012
B11005_18_male_householder,1347,12402,1174,12937,16735,224919,3041,18693,1888,2008-2012
B11005_19_female_householder,1729,13650,999,17573,17136,215913,3157,21377,1817,2008-2012
