B01001_43_62_to_64_years,87969,1439,16923,695,8850,1503,11143,4770,10509,569,9240,238,3244,2637,2012-2016
B01001_44_65_and_66_years,52473,781,9981,559,5052,671,6917,3474,6167,390,5602,212,2051,1356,2012-2016
B01001_45_67_to_69_years,66127,1278,12056,616,6232,1323,8332,3870,7882,574,7024,256,2240,1998,2012-2016
B01001_46_70_to_74_years,89875,1317,16247,821,8288,1574,10907,4781,10543,646,9214,287,3061,2846,2012-2016
B01001_47_75_to_79_years,68269,929,11802,561,5800,1321,7683,3396,6665,595,7084,252,2341,1864,2012-2016
B01001_48_80_to_84_years,54298,1115,9183,381,4119,323,6185,2047,5478,292,5542,157,1676,1710,2012-2016
B01001_49_85_years_and_over,64659,1167,11332,616,4936,691,7496,2920,5909,364,6595,186,1915,2032,2012-2016
B02001_1_total,5227575,104458,930514,50338,526615,121452,702890,307083,685378,33461,489698,14022,167016,167896,2012-2016
B02001_2_white_alone,2965530,87701,734032,47309,381666,100946,560871,283564,508499,32002,302867,13548,153059,145980,2012-2016
B02001_3_black_or_african_american_alone,1248948,7187,43791,808,29545,7933,48091,4007,76513,304,120716,47,5908,12406,2012-2016
B02001_4_american_indian_and_alaska_native_alone,14296,66,1972,42,1900,86,1116,268,1466,60,1504,19,328,642,2012-2016
B02001_5_asian_alone,357845,2584,103084,359,19647,3821,48690,8191,35170,124,6702,70,2351,2283,2012-2016
B02001_6_native_hawaiian_and_other_pacific_islander_alone,1810,0,336,0,122,0,353,97,149,0,195,22,152,26,2012-2016
B02001_7_some_other_race_alone,515138,4134,23796,1148,82248,5704,25062,5177,45613,556,44866,156,2029,2351,2012-2016
B02001_8_two_or_more_races,124008,2786,23503,672,11487,2962,18707,5779,17968,415,12848,160,3189,4208,2012-2016
B02001_9_two_races_including_some_other_race,33404,463,4908,187,3181,973,3074,944,3613,30,4175,16,660,871,2012-2016
"B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races",90604,2323,18595,485,8306,1989,15633,4835,14355,385,8673,144,2529,3337,2012-2016
B11001_1_total,1951606,37367,338987,18509,173718,39275,243276,110109,224959,12091,184140,5482,62429,62994,2012-2016
B11001_2_family_households,1185605,22883,238201,13431,129475,31251,178965,82034,170326,8776,123242,3885,44153,41528,2012-2016
B11001_3_married-couple_family,799428,17281,194801,10709,101469,25287,143436,67059,135196,7024,81466,3092,34308,30004,2012-2016
B11001_4_other_family,386177,5602,43400,2722,28006,5964,35529,14975,35130,1752,41776,793,9845,11524,2012-2016
"B11001_5_male_householder,_no_wife_present",97260,1589,12151,731,8997,1745,10017,4449,10144,635,10741,267,2748,3453,2012-2016
"B11001_6_female_householder,_no_husband_present",288917,4013,31249,1991,19009,4219,25512,10526,24986,1117,31035,526,7097,8071,2012-2016
B11001_7_nonfamily_households,766001,14484,100786,5078,44243,8024,64311,28075,54633,3315,60898,1597,18276,21466,2012-2016
B11001_8_householder_living_alone,631626,10311,85089,4227,36343,6447,53646,22606,46072,2846,52031,1358,14930,17157,2012-2016
B11001_9_householder_not_living_alone,134375,4173,15697,851,7900,1577,10665,5469,8561,469,8867,239,3346,4309,2012-2016
B15002_1_total,3546688,60786,629381,33114,336969,76080,452827,203847,440254,22198,325433,9835,113063,110495,2012-2016
B15002_2_male,1685462,30020,302496,16296,164938,36869,219877,99849,214390,10795,153220,4946,54712,53612,2012-2016
B15002_3_no_schooling_completed,27399,207,2984,145,2619,217,2749,543,2200,195,1868,46,281,594,2012-2016
B15002_4_nursery_to_4th_grade,16130,108,1112,11,2551,81,1420,361,1245,20,987,6,100,121,2012-2016
B15002_5_5th_and_6th_grade,45798,116,3305,107,7333,380,4570,1002,2954,19,2066,5,178,374,2012-2016
B15002_6_7th_and_8th_grade,35016,386,3501,292,3110,328,3057,1225,2867,140,2198,86,492,738,2012-2016
B15002_7_9th_grade,24846,242,1894,129,4280,350,2804,499,1683,135,2218,126,575,758,2012-2016
B15002_8_10th_grade,29991,387,2833,183,2245,350,2370,1320,2678,364,3179,157,891,1040,2012-2016
B15002_9_11th_grade,31927,553,2655,193,3100,262,2688,1431,3416,495,3674,107,888,1299,2012-2016
"B15002_10_12th_grade,_no_diploma",37613,345,4828,259,4158,693,3570,1548,4689,313,3636,163,1021,1075,2012-2016
B15002_11_high_school_graduate_(includes_equivalency),411380,8481,53312,6307,37737,9209,46325,27096,58596,4522,57638,2443,19700,18230,2012-2016
"B15002_12_some_college,_less_than_1_year",80214,2304,17490,1519,9903,2585,11477,7767,16163,804,10542,267,3423,4217,2012-2016
"B15002_13_some_college,_1_or_more_years,_no_degree",238531,4855,41452,2717,23702,7652,28789,16295,32635,1370,24492,673,8280,7544,2012-2016
B15002_14_associate's_degree,99060,3100,19220,1175,11142,2871,12051,8145,15830,696,10412,363,4991,4891,2012-2016
B15002_15_bachelor's_degree,367878,5776,87588,2452,35231,7932,56588,22043,44707,1038,20826,346,8696,8502,2012-2016
B15002_16_master's_degree,156063,2224,41735,673,13209,3336,27229,8172,18799,418,6476,108,3143,3018,2012-2016
B15002_17_professional_school_degree,55819,346,12111,87,2809,447,9342,1532,3275,204,2097,22,1184,693,2012-2016
B15002_18_doctorate_degree,27797,590,6476,47,1809,176,4848,870,2653,62,911,28,869,518,2012-2016
B15002_19_female,1861226,30766,326885,16818,172031,39211,232950,103998,225864,11403,172213,4889,58351,56883,2012-2016
B15002_20_no_schooling_completed,28747,143,3855,74,3020,290,2793,585,1586,134,1911,61,381,576,2012-2016
B15002_21_nursery_to_4th_grade,18703,45,1508,20,1991,133,1448,255,1189,0,972,23,144,213,2012-2016
B15002_22_5th_and_6th_grade,45735,144,3920,46,6074,610,4716,1068,3177,80,1812,0,278,264,2012-2016
B15002_23_7th_and_8th_grade,38380,349,3296,163,3620,271,3356,959,2715,84,2711,133,534,567,2012-2016
B15002_24_9th_grade,22945,171,1873,118,4563,194,2813,624,1605,216,2239,110,501,736,2012-2016
B15002_25_10th_grade,29083,273,3122,267,2258,463,2419,1207,2302,228,3476,121,1225,712,2012-2016
B15002_26_11th_grade,36562,556,2449,212,2351,252,2402,1013,2376,267,3950,179,1186,1249,2012-2016
"B15002_27_12th_grade,_no_diploma",34377,447,4463,118,3592,321,2990,1420,3720,196,3495,71,673,737,2012-2016
B15002_28_high_school_graduate_(includes_equivalency),428536,7408,64581,5740,40415,9217,48519,27665,59649,4646,57141,2129,19800,17485,2012-2016
"B15002_29_some_college,_less_than_1_year",97765,2687,19776,1644,11736,2860,13891,8363,16846,766,11956,330,3587,4813,2012-2016
"B15002_30_some_college,_1_or_more_years,_no_degree",262927,5130,42182,2796,23598,6329,31263,16179,32098,1717,28340,794,8576,8710,2012-2016
B15002_31_associate's_degree,131505,3611,25997,1669,13690,4088,16479,9505,20750,1119,16544,405,5819,6319,2012-2016
B15002_32_bachelor's_degree,408010,5618,92870,2322,34679,8648,60675,23225,50047,1301,24472,371,9965,9353,2012-2016
B15002_33_master's_degree,211201,3473,45131,1451,17550,4796,31046,9918,23078,600,11167,139,4581,4309,2012-2016
B15002_34_professional_school_degree,43966,221,7336,147,1819,449,5424,1314,2893,38,1301,23,576,426,2012-2016
B15002_35_doctorate_degree,22784,490,4526,31,1075,290,2716,698,1833,11,726,0,525,414,2012-2016
B19001_1_total,1951606,37367,338987,18509,173718,39275,243276,110109,224959,12091,184140,5482,62429,62994,2012-2016
"B19001_2_less_than_$10,000",166238,3499,12998,922,7286,1056,10183,3580,8040,475,14979,353,3367,3965,2012-2016
"B19001_3_$10,000_to_$14,999",93497,1570,7932,804,5454,603,6589,2610,5117,421,9763,220,2425,2970,2012-2016
"B19001_4_$15,000_to_$19,999",98127,1746,10153,842,6406,419,7369,3158,7642,567,10505,325,2601,3303,2012-2016
"B19001_5_$20,000_to_$24,999",98213,1859,10756,635,6724,1029,8685,3664,7728,502,9681,230,2344,3535,2012-2016
"B19001_6_$25,000_to_$29,999",88228,1488,10811,649,6697,995,7870,3993,7609,684,9322,221,2290,3191,2012-2016
"B19001_7_$30,000_to_$34,999",89442,2058,12159,625,7008,1243,8762,4117,8080,760,9977,404,2882,2895,2012-2016
"B19001_8_$35,000_to_$39,999",82856,1928,11684,823,6744,1193,9299,3357,7685,557,9118,332,2944,2729,2012-2016
"B19001_9_$40,000_to_$44,999",84143,1424,13064,868,6978,1691,8993,4422,8312,684,9083,388,3111,2751,2012-2016
"B19001_10_$45,000_to_$49,999",70300,1260,11374,611,6586,1279,8062,3801,8283,709,8047,263,2031,2679,2012-2016
"B19001_11_$50,000_to_$59,999",141648,2975,22735,1577,12680,2858,15646,8327,16593,1134,14969,585,4781,5479,2012-2016
"B19001_12_$60,000_to_$74,999",183464,4464,32719,1885,17732,4316,23376,10923,23495,1534,19954,657,6916,6528,2012-2016
"B19001_13_$75,000_to_$99,999",233500,4741,46329,2600,23798,7244,30351,17623,33254,1891,23173,689,9090,8712,2012-2016
"B19001_14_$100,000_to_$124,999",166097,3543,38986,2096,19206,5440,24658,13301,26749,1070,15313,479,7799,5696,2012-2016
"B19001_15_$125,000_to_$149,999",103099,2164,25543,1344,13065,3148,17335,8766,19047,437,7844,73,3661,3333,2012-2016
"B19001_16_$150,000_to_$199,999",116722,1790,32608,1510,14077,4258,23512,10399,20439,464,7539,114,3693,3108,2012-2016
"B19001_17_$200,000_or_more",136032,858,39136,718,13277,2503,32586,8068,16886,202,4873,149,2494,2120,2012-2016
B19013_1_median_household_income_in_the_past_12_months_(in_2016_inflation-adjusted_dollars),56902,56076,81521,67162,71602,85736,79886,79836,77507,55485,50905,50058,64874,56086,2012-2016
B25001_1_total,2177342,41017,357549,20358,184075,41088,261715,117242,239953,13354,210391,6026,67065,69627,2012-2016
B25003_1_total,1951606,37367,338987,18509,173718,39275,243276,110109,224959,12091,184140,5482,62429,62994,2012-2016
B25003_2_owner_occupied,1105168,21468,247155,13654,127075,32152,178807,86922,182341,9300,126609,4112,47915,41316,2012-2016
B25003_3_renter_occupied,846438,15899,91832,4855,46643,7123,64469,23187,42618,2791,57531,1370,14514,21678,2012-2016
B25024_1_total,2177342,41017,357549,20358,184075,41088,261715,117242,239953,13354,210391,6026,67065,69627,2012-2016
"B25024_2_1,_detached",874907,23887,213411,14230,127621,30725,176566,90785,178465,10784,148369,5510,49794,46512,2012-2016
"B25024_3_1,_attached",114564,4182,43425,2208,20356,6249,28614,11363,28771,377,15079,42,3027,2214,2012-2016
B25024_4_2,211843,1566,2611,504,7364,349,6795,2339,5020,603,7921,103,1561,5345,2012-2016
B25024_5_3_or_4,241638,1871,11493,721,7212,518,7587,3008,5748,285,8458,27,2610,2271,2012-2016
B25024_6_5_to_9,217180,3105,23410,767,6117,951,9229,4303,4647,455,9980,73,2906,3357,2012-2016
B25024_7_10_to_19,106404,2457,22882,317,5311,1202,11107,2263,6565,83,8499,85,2592,2954,2012-2016
B25024_8_20_to_49,125857,1476,16379,291,3467,672,7679,1205,2342,115,4744,22,717,2832,2012-2016
B25024_9_50_or_more,269484,1425,23174,421,5416,384,9749,1281,4854,50,4291,0,528,1768,2012-2016
B25024_10_mobile_home,14984,1045,662,882,1168,38,4317,665,3473,602,3011,164,3330,2359,2012-2016
"B25024_11_boat,_rv,_van,_etc.",481,3,102,17,43,0,72,30,68,0,39,0,0,15,2012-2016
B25077_1_median_value_(dollars),219800,166000,283500,183200,215800,205500,246700,208500,210600,149100,137800,112500,168300,162400,2012-2016
B25034_1_total,2177342,41017,357549,20358,184075,41088,261715,117242,239953,13354,210391,6026,67065,69627,2012-2016
B25034_2_built_2014_or_later,3820,42,688,108,363,33,289,114,595,17,360,0,236,79,2012-2016
B25034_3_built_2010_to_2013,14163,349,2734,211,2300,1017,2723,954,2565,147,2580,41,940,759,2012-2016
B25034_4_built_2000_to_2009,168946,7999,31327,5264,39824,20823,39414,25403,64411,2818,21530,561,10372,9332,2012-2016
B25034_5_built_1990_to_1999,133892,6818,55028,2856,32664,6309,53146,27606,55153,2521,19862,776,12403,11569,2012-2016
B25034_6_built_1980_to_1989,150196,3657,65751,1853,16021,1877,37200,14504,21665,1099,13459,251,7837,5406,2012-2016
B25034_7_built_1970_to_1979,264959,5320,86266,3146,23434,4680,41573,16198,34554,2328,28077,1298,14000,9238,2012-2016
B25034_8_built_1960_to_1969,283935,4392,47231,1643,17320,2317,26504,8432,19396,975,29065,517,7807,7527,2012-2016
B25034_9_built_1950_to_1959,334472,3625,38168,1492,16845,1178,28322,10158,17222,1033,38346,490,5743,8709,2012-2016
B25034_10_built_1940_to_1949,161718,1783,10121,895,6034,641,9911,3531,6379,825,21817,415,2263,3780,2012-2016
B25034_11_built_1939_or_earlier,661241,7032,20235,2890,29270,2213,22633,10342,18013,1591,35295,1677,5464,13228,2012-2016
B25127_1_total,1951606,37367,338987,18509,173718,39275,243276,110109,224959,12091,184140,5482,62429,62994,2012-2016
B25127_2_owner_occupied,1105168,21468,247155,13654,127075,32152,178807,86922,182341,9300,126609,4112,47915,41316,2012-2016
B25127_3_built_2010_or_later,5981,235,2194,212,2008,890,1394,613,2317,149,1877,22,784,455,2012-2016
"B25127_4_1,_detached__or_attached",4205,192,2077,198,1891,890,1361,562,2273,149,1836,22,762,452,2012-2016
B25127_5_2_to_4,480,0,0,0,41,0,0,51,12,0,13,0,0,0,2012-2016
B25127_6_5_to_19,439,0,19,0,7,0,11,0,0,0,13,0,0,3,2012-2016
B25127_7_20_to_49,91,0,18,0,0,0,0,0,0,0,0,0,0,0,2012-2016
B25127_8_50_or_more,570,0,59,0,59,0,8,0,15,0,15,0,0,0,2012-2016
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",196,43,21,14,10,0,14,0,17,0,0,0,22,0,2012-2016
B25127_10_built_2000_to_2009,92530,5159,21765,3876,31946,16861,28279,20439,54911,1929,16456,457,8763,6719,2012-2016
"B25127_11_1,_detached__or_attached",49429,4840,19731,3686,30801,16658,25799,19953,53495,1867,15494,443,8330,5813,2012-2016
B25127_12_2_to_4,7554,84,83,54,318,23,213,181,279,7,257,0,114,122,2012-2016
B25127_13_5_to_19,10017,27,555,0,431,180,336,154,559,0,392,0,16,461,2012-2016
B25127_14_20_to_49,5941,0,652,0,230,0,354,11,8,0,98,0,16,109,2012-2016
B25127_15_50_or_more,17779,0,654,0,84,0,667,7,101,0,15,0,0,11,2012-2016
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",1810,208,90,136,82,0,910,133,469,55,200,14,287,203,2012-2016
B25127_17_built_1980_to_1999,153743,5119,83579,3249,37220,6328,65692,33052,62836,2642,21732,731,13464,9564,2012-2016
"B25127_18_1,_detached__or_attached",107546,4594,75248,2860,35738,6172,60901,31756,59884,2414,19957,667,11733,8095,2012-2016
B25127_19_2_to_4,11813,110,3094,58,702,155,1226,453,894,0,426,3,147,305,2012-2016
B25127_20_5_to_19,12597,59,2638,0,338,0,1088,506,634,9,395,0,123,411,2012-2016
B25127_21_20_to_49,6921,0,1050,0,101,0,739,56,89,0,171,0,0,36,2012-2016
B25127_22_50_or_more,10769,25,1327,0,113,0,325,5,53,0,34,0,0,0,2012-2016
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",4097,331,222,331,228,1,1413,276,1282,219,749,61,1461,717,2012-2016
B25127_24_built_1960_to_1979,287124,4269,87826,2953,24616,5240,43968,17310,36845,2410,33819,1366,15732,9720,2012-2016
"B25127_25_1,_detached__or_attached",209891,3905,75791,2829,23226,5130,40910,16554,35343,2306,32434,1350,14768,8727,2012-2016
B25127_26_2_to_4,13331,35,1618,2,299,15,1012,245,476,0,437,2,181,138,2012-2016
B25127_27_5_to_19,19454,0,4110,0,318,26,660,340,379,0,361,0,39,69,2012-2016
B25127_28_20_to_49,13324,5,2519,14,279,43,511,28,107,0,21,0,0,0,2012-2016
B25127_29_50_or_more,28132,3,3686,0,199,0,238,72,85,0,55,0,0,0,2012-2016
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",2992,321,102,108,295,26,637,71,455,104,511,14,744,786,2012-2016
B25127_31_built_1940_to_1959,294548,2755,36495,1780,15742,1456,26064,9389,15844,1094,35491,617,5535,8055,2012-2016
"B25127_32_1,_detached__or_attached",263459,2739,35737,1776,15391,1442,25682,9334,15611,1087,34910,613,5482,7822,2012-2016
B25127_33_2_to_4,15960,1,100,0,244,14,203,29,178,7,517,4,24,135,2012-2016
B25127_34_5_to_19,5578,0,228,0,39,0,64,13,43,0,0,0,16,0,2012-2016
B25127_35_20_to_49,3009,0,175,0,10,0,40,13,0,0,40,0,0,0,2012-2016
B25127_36_50_or_more,6147,0,211,0,43,0,9,0,0,0,0,0,0,0,2012-2016
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",395,15,44,4,15,0,66,0,12,0,24,0,13,98,2012-2016
B25127_38_built_1939_or_earlier,271242,3931,15296,1584,15543,1377,13410,6119,9588,1076,17234,919,3637,6803,2012-2016
"B25127_39_1,_detached__or_attached",168520,3834,14828,1565,14488,1355,12649,5730,8900,1063,16268,916,3495,6131,2012-2016
B25127_40_2_to_4,65736,95,340,12,946,22,646,247,584,13,915,3,142,635,2012-2016
B25127_41_5_to_19,18572,0,38,0,42,0,80,81,8,0,28,0,0,10,2012-2016
B25127_42_20_to_49,8098,0,36,0,42,0,20,40,79,0,0,0,0,27,2012-2016
B25127_43_50_or_more,10139,0,33,7,17,0,5,10,0,0,6,0,0,0,2012-2016
"B25127_44_mobile_home,_boat,_rv,_van,_etc.",177,2,21,0,8,0,10,11,17,0,17,0,0,0,2012-2016
B25127_45_renter_occupied,846438,15899,91832,4855,46643,7123,64469,23187,42618,2791,57531,1370,14514,21678,2012-2016
B25127_46_built_2010_or_later,10423,118,1181,62,626,160,1350,376,829,15,891,9,339,305,2012-2016
"B25127_47_1,_detached__or_attached",355,47,248,43,186,58,222,3,156,0,85,9,168,68,2012-2016
B25127_48_2_to_4,1145,0,69,0,28,37,115,22,113,9,86,0,13,66,2012-2016
B25127_49_5_to_19,1464,54,325,0,120,0,140,137,221,0,217,0,86,39,2012-2016
B25127_50_20_to_49,908,17,123,0,0,0,141,45,117,0,171,0,41,59,2012-2016
B25127_51_50_or_more,6272,0,416,19,190,65,681,169,215,0,326,0,8,73,2012-2016
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",279,0,0,0,102,0,51,0,7,6,6,0,23,0,2012-2016
B25127_53_built_2000_to_2009,60229,2339,7988,925,6100,2863,8511,3451,6349,628,3884,41,1229,2135,2012-2016
"B25127_54_1,_detached__or_attached",5542,1294,2319,480,3231,1715,3827,2362,3870,337,1117,41,477,593,2012-2016
B25127_55_2_to_4,10364,200,458,119,558,108,543,189,510,136,565,0,159,252,2012-2016
B25127_56_5_to_19,11192,663,1793,211,1058,880,1651,637,926,141,1038,0,360,478,2012-2016
B25127_57_20_to_49,5543,81,898,22,451,91,600,119,242,10,453,0,16,262,2012-2016
B25127_58_50_or_more,26922,96,2485,64,733,69,1738,131,707,0,498,0,80,511,2012-2016
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",666,5,35,29,69,0,152,13,94,4,213,0,137,39,2012-2016
B25127_60_built_1980_to_1999,110031,4675,31482,1080,9598,1550,19736,7208,10336,715,9384,221,5281,5944,2012-2016
"B25127_61_1,_detached__or_attached",13876,888,6523,474,3898,907,6822,3168,4858,163,2078,132,1089,1168,2012-2016
B25127_62_2_to_4,20951,878,2521,135,1594,197,1780,1042,1134,260,1355,31,1126,776,2012-2016
B25127_63_5_to_19,30667,2025,14338,254,2353,260,6360,2179,2711,127,3648,39,2356,2406,2012-2016
B25127_64_20_to_49,10189,461,3038,25,605,83,1999,426,574,63,954,3,326,949,2012-2016
B25127_65_50_or_more,33434,371,4990,114,1059,103,2524,308,836,0,902,0,203,503,2012-2016
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",914,52,72,78,89,0,251,85,223,102,447,16,181,142,2012-2016
B25127_67_built_1960_to_1979,213625,4106,37893,1321,13184,1481,18909,5580,13082,618,17265,347,4627,5515,2012-2016
"B25127_68_1,_detached__or_attached",35022,1251,7489,352,3892,717,6497,3113,5319,260,6367,197,1771,1547,2012-2016
B25127_69_2_to_4,41720,542,3196,324,2572,92,2551,657,1996,175,2396,36,1076,1357,2012-2016
B25127_70_5_to_19,64712,1531,16020,293,4314,318,5905,1303,3559,89,5491,53,1422,1380,2012-2016
B25127_71_20_to_49,21984,301,5222,169,954,216,1895,219,731,38,1403,9,199,730,2012-2016
B25127_72_50_or_more,49012,481,5908,124,1305,138,1818,279,1413,0,1178,0,106,425,2012-2016
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",1175,0,58,59,147,0,243,9,64,56,430,52,53,76,2012-2016
B25127_74_built_1940_to_1959,155576,2161,9108,461,6034,348,9082,3318,5851,487,15241,200,1817,3155,2012-2016
"B25127_75_1,_detached__or_attached",39776,1321,5066,381,3855,227,5458,2278,3876,358,10683,182,1213,1804,2012-2016
B25127_76_2_to_4,47216,255,839,56,1059,50,1738,554,808,61,1947,10,327,945,2012-2016
B25127_77_5_to_19,37495,375,2094,24,706,64,1211,315,617,52,1739,8,242,232,2012-2016
B25127_78_20_to_49,12601,62,673,0,194,7,413,56,102,0,343,0,21,115,2012-2016
