"B19001_5_$20,000_to_$24,999",11291,19014,8327,6652,12981,3336,2418,2012-2016
"B19001_6_$25,000_to_$29,999",10920,16632,7484,5990,11107,3588,2188,2012-2016
"B19001_7_$30,000_to_$34,999",10964,17975,7714,7220,11036,4124,1895,2012-2016
"B19001_8_$35,000_to_$39,999",10334,16391,7276,6391,10324,4103,2098,2012-2016
"B19001_9_$40,000_to_$44,999",9778,17340,7601,6478,11101,4260,2166,2012-2016
"B19001_10_$45,000_to_$49,999",8905,16149,7062,5830,9354,4401,1950,2012-2016
"B19001_11_$50,000_to_$59,999",18797,35231,14120,11781,19834,8880,3526,2012-2016
"B19001_12_$60,000_to_$74,999",26783,46952,22351,17046,25792,12180,5548,2012-2016
"B19001_13_$75,000_to_$99,999",36356,71775,32250,25077,31223,16644,6967,2012-2016
"B19001_14_$100,000_to_$124,999",27624,62990,28580,20673,26491,14886,4818,2012-2016
"B19001_15_$125,000_to_$149,999",20248,49249,21434,14530,17027,9631,2685,2012-2016
"B19001_16_$150,000_to_$199,999",25105,65513,28318,17232,20497,11945,3243,2012-2016
"B19001_17_$200,000_or_more",27640,85560,39619,16955,24452,11501,1919,2012-2016
B19013_1_median_household_income_in_the_past_12_months_(in_2016_inflation-adjusted_dollars),70886,89019,90226,77627,57439,82398,63533,2012-2016
B25001_1_total,308459,619399,273280,202564,324390,128637,52396,2012-2016
B25003_1_total,288291,587735,260061,182252,299658,118672,47779,2012-2016
B25003_2_owner_occupied,182306,366548,178170,138410,107263,90849,31102,2012-2016
B25003_3_renter_occupied,105985,221187,81891,43842,192395,27823,16677,2012-2016
B25024_1_total,308459,619399,273280,202564,324390,128637,52396,2012-2016
"B25024_2_1,_detached",156572,299152,158740,141848,44324,84752,29103,2012-2016
"B25024_3_1,_attached",19221,40342,14088,8565,19901,10005,2129,2012-2016
B25024_4_2,34026,78624,19593,10997,48418,5156,3552,2012-2016
B25024_5_3_or_4,34374,54392,16379,12067,77131,4772,4277,2012-2016
B25024_6_5_to_9,16553,30757,14419,7992,34228,4630,2983,2012-2016
B25024_7_10_to_19,13476,30809,12151,6155,24500,4556,1592,2012-2016
B25024_8_20_to_49,15102,34369,14396,3286,28999,5879,2334,2012-2016
B25024_9_50_or_more,17068,48168,22510,6315,46141,2047,1269,2012-2016
B25024_10_mobile_home,1962,2560,956,5333,550,6788,5150,2012-2016
"B25024_11_boat,_rv,_van,_etc.",105,226,48,6,198,52,7,2012-2016
B25077_1_median_value_(dollars),362200,432300,414000,333600,398000,288300,214000,2012-2016
B25034_1_total,308459,619399,273280,202564,324390,128637,52396,2012-2016
B25034_2_built_2014_or_later,292,2127,720,653,1513,426,127,2012-2016
B25034_3_built_2010_to_2013,3119,8444,3916,3180,4483,2058,913,2012-2016
B25034_4_built_2000_to_2009,20365,44861,21005,19242,21451,15945,6802,2012-2016
B25034_5_built_1990_to_1999,21828,44262,21554,18325,12050,17592,4862,2012-2016
B25034_6_built_1980_to_1989,32528,58825,28201,23588,21702,27746,9423,2012-2016
B25034_7_built_1970_to_1979,30149,64760,32619,31317,24916,21861,6719,2012-2016
B25034_8_built_1960_to_1969,29956,69031,32204,24189,26392,11798,5111,2012-2016
B25034_9_built_1950_to_1959,32589,75828,40172,23077,23359,9148,4520,2012-2016
B25034_10_built_1940_to_1949,17276,35711,18830,10476,19010,4348,2359,2012-2016
B25034_11_built_1939_or_earlier,120357,215550,74059,48517,169514,17715,11560,2012-2016
B25127_1_total,288291,587735,260061,182252,299658,118672,47779,2012-2016
B25127_2_owner_occupied,182306,366548,178170,138410,107263,90849,31102,2012-2016
B25127_3_built_2010_or_later,2162,5709,2589,2798,1099,2005,630,2012-2016
"B25127_4_1,_detached__or_attached",1972,4774,2258,2604,368,1746,548,2012-2016
B25127_5_2_to_4,31,325,52,168,235,38,0,2012-2016
B25127_6_5_to_19,16,124,146,13,313,51,0,2012-2016
B25127_7_20_to_49,30,235,53,0,84,79,0,2012-2016
B25127_8_50_or_more,19,206,53,0,99,0,0,2012-2016
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",94,45,27,13,0,91,82,2012-2016
B25127_10_built_2000_to_2009,11692,24263,11095,14456,6876,12708,4726,2012-2016
"B25127_11_1,_detached__or_attached",9271,18593,8899,12935,2184,10912,3863,2012-2016
B25127_12_2_to_4,468,1427,401,357,1247,244,82,2012-2016
B25127_13_5_to_19,376,1060,495,275,808,166,7,2012-2016
B25127_14_20_to_49,703,1580,416,113,627,506,20,2012-2016
B25127_15_50_or_more,767,1554,827,240,2010,59,0,2012-2016
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",107,49,57,536,0,821,754,2012-2016
B25127_17_built_1980_to_1999,37298,65832,33331,32572,9517,34370,9575,2012-2016
"B25127_18_1,_detached__or_attached",31816,54665,28055,28356,4462,30479,7107,2012-2016
B25127_19_2_to_4,1624,2458,892,351,1568,821,249,2012-2016
B25127_20_5_to_19,1856,3342,1506,1132,1027,842,107,2012-2016
B25127_21_20_to_49,725,2171,667,198,834,297,40,2012-2016
B25127_22_50_or_more,935,2647,1928,352,1588,51,0,2012-2016
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",342,549,283,2183,38,1880,2072,2012-2016
B25127_24_built_1960_to_1979,37047,77633,38049,38791,11288,23105,6709,2012-2016
"B25127_25_1,_detached__or_attached",32417,67293,32968,35829,5528,20440,5561,2012-2016
B25127_26_2_to_4,1256,2371,566,446,2179,457,97,2012-2016
B25127_27_5_to_19,1415,2954,1736,933,748,407,94,2012-2016
B25127_28_20_to_49,713,2478,1166,132,984,227,0,2012-2016
B25127_29_50_or_more,535,1874,1271,39,1755,0,0,2012-2016
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",711,663,342,1412,94,1574,957,2012-2016
B25127_31_built_1940_to_1959,34623,75436,44374,22632,14589,8103,4300,2012-2016
"B25127_32_1,_detached__or_attached",32451,70253,42800,22008,9388,7678,4127,2012-2016
B25127_33_2_to_4,1547,3681,859,483,3492,240,159,2012-2016
B25127_34_5_to_19,317,798,218,56,800,40,0,2012-2016
B25127_35_20_to_49,176,359,268,12,491,19,0,2012-2016
B25127_36_50_or_more,73,265,229,0,418,18,0,2012-2016
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",59,80,0,73,0,108,14,2012-2016
B25127_38_built_1939_or_earlier,59484,117675,48732,27161,63894,10558,5162,2012-2016
"B25127_39_1,_detached__or_attached",43935,81324,39419,23585,24750,9413,4436,2012-2016
B25127_40_2_to_4,13714,31935,7031,3410,29038,855,664,2012-2016
B25127_41_5_to_19,1215,2440,1361,80,6337,158,15,2012-2016
B25127_42_20_to_49,427,987,589,10,2154,77,0,2012-2016
B25127_43_50_or_more,143,913,323,56,1586,55,24,2012-2016
"B25127_44_mobile_home,_boat,_rv,_van,_etc.",50,76,9,20,29,0,23,2012-2016
B25127_45_renter_occupied,105985,221187,81891,43842,192395,27823,16677,2012-2016
B25127_46_built_2010_or_later,1071,4562,1810,880,4377,434,355,2012-2016
"B25127_47_1,_detached__or_attached",134,568,92,129,325,75,92,2012-2016
B25127_48_2_to_4,132,364,181,192,589,56,52,2012-2016
B25127_49_5_to_19,225,798,414,138,536,188,77,2012-2016
B25127_50_20_to_49,300,1089,364,183,695,32,134,2012-2016
B25127_51_50_or_more,280,1743,759,238,2232,63,0,2012-2016
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",0,0,0,0,0,20,0,2012-2016
B25127_53_built_2000_to_2009,6940,16502,8344,3249,12277,2113,1625,2012-2016
"B25127_54_1,_detached__or_attached",748,1802,767,582,1401,435,436,2012-2016
B25127_55_2_to_4,897,2402,883,552,2761,338,117,2012-2016
B25127_56_5_to_19,1525,3014,2132,662,1537,378,386,2012-2016
B25127_57_20_to_49,1727,2823,1470,513,1264,474,292,2012-2016
B25127_58_50_or_more,1982,6409,3092,905,5277,353,302,2012-2016
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",61,52,0,35,37,135,92,2012-2016
B25127_60_built_1980_to_1999,14508,33364,14437,6659,21889,8475,3921,2012-2016
"B25127_61_1,_detached__or_attached",2568,4527,1663,2042,2321,2635,606,2012-2016
B25127_62_2_to_4,3479,6164,2397,1223,5197,1307,879,2012-2016
B25127_63_5_to_19,3583,9178,4055,1764,4177,2170,1099,2012-2016
B25127_64_20_to_49,1996,4922,2564,509,3184,1466,928,2012-2016
B25127_65_50_or_more,2862,8343,3720,956,6890,373,142,2012-2016
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",20,230,38,165,120,524,267,2012-2016
B25127_67_built_1960_to_1979,20099,51122,23875,12750,36691,8067,3823,2012-2016
"B25127_68_1,_detached__or_attached",2391,6276,2543,2786,3194,1716,537,2012-2016
B25127_69_2_to_4,5254,11972,4776,2743,10013,1411,1018,2012-2016
B25127_70_5_to_19,5904,13662,6724,4241,8162,2211,995,2012-2016
B25127_71_20_to_49,2706,7204,3727,769,4776,1836,506,2012-2016
B25127_72_50_or_more,3639,11701,6019,2011,10412,405,343,2012-2016
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",205,307,86,200,134,488,424,2012-2016
B25127_74_built_1940_to_1959,12975,31906,12272,6313,25820,3504,1946,2012-2016
"B25127_75_1,_detached__or_attached",3242,6544,3534,2500,1998,1508,592,2012-2016
B25127_76_2_to_4,5505,13183,3853,2018,10490,1132,871,2012-2016
B25127_77_5_to_19,2446,6274,2740,1115,7442,504,347,2012-2016
B25127_78_20_to_49,705,2767,1055,229,3242,181,89,2012-2016
B25127_79_50_or_more,1060,3131,1090,419,2543,105,29,2012-2016
"B25127_80_mobile_home,_boat,_rv,_van,_etc.",17,7,0,32,105,74,18,2012-2016
B25127_81_built_1939_or_earlier,50392,83731,21153,13991,91341,5230,5007,2012-2016
"B25127_82_1,_detached__or_attached",6445,12432,4275,2894,5879,1282,783,2012-2016
B25127_83_2_to_4,27567,47840,10593,8363,48576,2130,2652,2012-2016
B25127_84_5_to_19,9216,13071,3944,1973,22275,1232,1003,2012-2016
B25127_85_20_to_49,3741,5066,946,272,7998,202,232,2012-2016
B25127_86_50_or_more,3341,5187,1323,473,6498,384,330,2012-2016
"B25127_87_mobile_home,_boat,_rv,_van,_etc.",82,135,72,16,115,0,7,2012-2016
B03002_1_total,769362,1567610,691218,506657,767719,300365,125913,2012-2016
B03002_2_not_hispanic_or_latino,624519,1450528,663632,488643,600273,292819,123222,2012-2016
B03002_3_white_alone,560502,1161178,535390,418833,353628,280542,115388,2012-2016
B03002_4_black_or_african_american_alone,23197,73972,42275,44024,154542,2029,1144,2012-2016
B03002_5_american_indian_and_alaska_native_alone,599,1601,546,513,1386,230,76,2012-2016
B03002_6_asian_alone,26237,169564,69274,6322,65191,5615,3736,2012-2016
B03002_7_native_hawaiian_and_other_pacific_islander_alone,168,299,65,71,97,0,0,2012-2016
B03002_8_some_other_race_alone,2798,8083,2684,8740,7419,187,145,2012-2016
B03002_9_two_or_more_races,11018,35831,13398,10140,18010,4216,2733,2012-2016
B03002_10_two_races_including_some_other_race,644,3855,1021,1566,2206,49,235,2012-2016
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",10374,31976,12377,8574,15804,4167,2498,2012-2016
B03002_12_hispanic_or_latino,144843,117082,27586,18014,167446,7546,2691,2012-2016
B03002_13_white_alone,55302,67612,17760,9973,71592,5361,2107,2012-2016
B03002_14_black_or_african_american_alone,7977,4726,1848,2048,18548,199,72,2012-2016
B03002_15_american_indian_and_alaska_native_alone,1059,734,95,277,1470,69,14,2012-2016
B03002_16_asian_alone,114,595,110,77,543,37,97,2012-2016
B03002_17_native_hawaiian_and_other_pacific_islander_alone,73,145,11,55,25,0,0,2012-2016
B03002_18_some_other_race_alone,72339,32652,6320,3862,45409,1347,297,2012-2016
B03002_19_two_or_more_races,7979,10618,1442,1722,29859,533,104,2012-2016
B03002_20_two_races_including_some_other_race,3270,2647,549,763,3755,366,50,2012-2016
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",4709,7971,893,959,26104,167,54,2012-2016
B11005_1_total,288291,587735,260061,182252,299658,118672,47779,2012-2016
B11005_2_households_with_one_or_more_people_under_18_years,92620,183666,82627,61074,73044,36833,14038,2012-2016
B11005_3_family_households,91960,182813,82279,60611,72535,36349,13821,2012-2016
B11005_4_married-couple_family,59907,140575,64611,42146,35340,27175,9296,2012-2016
B11005_5_other_family,32053,42238,17668,18465,37195,9174,4525,2012-2016
"B11005_6_male_householder,_no_wife_present",6695,9008,3872,4181,6240,2884,1592,2012-2016
"B11005_7_female_householder,_no_husband_present",25358,33230,13796,14284,30955,6290,2933,2012-2016
B11005_8_nonfamily_households,660,853,348,463,509,484,217,2012-2016
B11005_9_male_householder,503,603,221,335,267,383,173,2012-2016
B11005_10_female_householder,157,250,127,128,242,101,44,2012-2016
B11005_11_households_with_no_people_under_18_years,195671,404069,177434,121178,226614,81839,33741,2012-2016
B11005_12_family_households,100653,197545,89226,69084,76091,46060,16888,2012-2016
B11005_13_married-couple_family,80475,161103,72504,56143,49134,39736,14824,2012-2016
B11005_14_other_family,20178,36442,16722,12941,26957,6324,2064,2012-2016
"B11005_15_male_householder,_no_wife_present",6004,11681,4798,3831,7996,2162,565,2012-2016
"B11005_16_female_householder,_no_husband_present",14174,24761,11924,9110,18961,4162,1499,2012-2016
B11005_17_nonfamily_households,95018,206524,88208,52094,150523,35779,16853,2012-2016
B11005_18_male_householder,39731,92066,35352,21930,70117,16814,7610,2012-2016
B11005_19_female_householder,55287,114458,52856,30164,80406,18965,9243,2012-2016
