index,12011,12061,12085,12086,12093,12099,12111,estimate_year
FILEID,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,2012-2016
B15002_8_10th_grade,10035,1421,906,15947,714,7997,2801,2012-2016
B15002_9_11th_grade,11512,1199,703,16359,526,9203,2002,2012-2016
"B15002_10_12th_grade,_no_diploma",14419,1168,930,30068,428,9716,2613,2012-2016
B15002_11_high_school_graduate_(includes_equivalency),167800,14580,14535,259683,5404,115807,33485,2012-2016
"B15002_12_some_college,_less_than_1_year",33144,3385,3624,36783,1067,25378,7100,2012-2016
"B15002_13_some_college,_1_or_more_years,_no_degree",92902,6352,8119,104501,1457,65203,14776,2012-2016
B15002_14_associate's_degree,57019,4726,4728,74285,677,36152,9470,2012-2016
B15002_15_bachelor's_degree,124729,8414,11938,151545,843,106448,13321,2012-2016
B15002_16_master's_degree,43424,4244,4311,51492,260,36490,5020,2012-2016
B15002_17_professional_school_degree,18723,1662,2193,28244,88,20771,1456,2012-2016
B15002_18_doctorate_degree,8290,788,1095,11480,48,8876,551,2012-2016
B15002_19_female,683326,58536,60363,981489,12528,533760,109413,2012-2016
B15002_20_no_schooling_completed,11961,1072,446,24776,260,8630,1920,2012-2016
B15002_21_nursery_to_4th_grade,3654,227,542,18350,419,4483,586,2012-2016
B15002_22_5th_and_6th_grade,9838,484,303,42171,252,7737,1698,2012-2016
B15002_23_7th_and_8th_grade,9312,752,542,24269,580,7193,1348,2012-2016
B15002_24_9th_grade,7793,617,638,22068,456,5475,1581,2012-2016
B15002_25_10th_grade,9703,944,711,14023,541,6134,2697,2012-2016
B15002_26_11th_grade,11375,1127,939,15285,318,8151,2491,2012-2016
"B15002_27_12th_grade,_no_diploma",13832,1123,794,31199,163,9863,2396,2012-2016
B15002_28_high_school_graduate_(includes_equivalency),188251,18590,16187,270530,4831,138680,36089,2012-2016
"B15002_29_some_college,_less_than_1_year",39972,5342,4549,40677,843,33053,8558,2012-2016
"B15002_30_some_college,_1_or_more_years,_no_degree",95389,7790,10105,117315,1315,77407,15705,2012-2016
B15002_31_associate's_degree,72858,5687,7011,93526,896,53076,13121,2012-2016
B15002_32_bachelor's_degree,135115,9781,11077,174021,1142,111135,13406,2012-2016
B15002_33_master's_degree,55411,3901,4920,62247,401,47041,6358,2012-2016
B15002_34_professional_school_degree,12782,631,1088,21257,94,10234,926,2012-2016
B15002_35_doctorate_degree,6080,468,511,9775,17,5468,533,2012-2016
B19001_1_total,672988,57829,62980,853624,12850,538549,108796,2012-2016
"B19001_2_less_than_$10,000",46024,3523,3418,88718,1435,33160,8784,2012-2016
"B19001_3_$10,000_to_$14,999",33528,2930,3164,56134,908,24834,6566,2012-2016
"B19001_4_$15,000_to_$19,999",36478,3905,3797,55206,936,28854,7347,2012-2016
"B19001_5_$20,000_to_$24,999",36004,4092,3724,54918,895,29581,6824,2012-2016
"B19001_6_$25,000_to_$29,999",35494,3908,3351,48425,988,28253,6152,2012-2016
"B19001_7_$30,000_to_$34,999",34521,3121,3410,44505,925,27407,6869,2012-2016
"B19001_8_$35,000_to_$39,999",33308,3473,3073,43494,921,25696,6240,2012-2016
"B19001_9_$40,000_to_$44,999",32934,2637,3272,40712,674,26305,6474,2012-2016
"B19001_10_$45,000_to_$49,999",29695,2992,2748,36298,690,20824,5065,2012-2016
"B19001_11_$50,000_to_$59,999",53499,5044,4820,62261,1209,42331,9711,2012-2016
"B19001_12_$60,000_to_$74,999",68009,5133,6330,75775,972,51867,10155,2012-2016
"B19001_13_$75,000_to_$99,999",77936,6136,6691,85374,1149,61648,13292,2012-2016
"B19001_14_$100,000_to_$124,999",55461,3741,4708,56363,483,43471,6442,2012-2016
"B19001_15_$125,000_to_$149,999",31029,2137,2802,30678,387,26326,3059,2012-2016
"B19001_16_$150,000_to_$199,999",33726,1716,3364,32452,105,29031,2788,2012-2016
"B19001_17_$200,000_or_more",35342,3341,4308,42311,173,38961,3028,2012-2016
B19013_1_median_household_income_in_the_past_12_months_(in_2016_inflation-adjusted_dollars),52954,47446,52622,44224,36415,55277,44140,2012-2016
B25001_1_total,816886,77498,78957,1004835,18234,674975,137649,2012-2016
B25003_1_total,672988,57829,62980,853624,12850,538549,108796,2012-2016
B25003_2_owner_occupied,422354,43135,47589,449174,9104,369536,78137,2012-2016
B25003_3_renter_occupied,250634,14694,15391,404450,3746,169013,30659,2012-2016
B25024_1_total,816886,77498,78957,1004835,18234,674975,137649,2012-2016
"B25024_2_1,_detached",337760,48586,42217,403846,9279,309617,93201,2012-2016
"B25024_3_1,_attached",67946,3219,6421,100246,180,68282,4463,2012-2016
B25024_4_2,20849,1690,2143,20482,329,19369,3526,2012-2016
B25024_5_3_or_4,35879,2288,3754,35035,431,48359,3658,2012-2016
B25024_6_5_to_9,47146,3977,4660,52678,279,42389,3975,2012-2016
B25024_7_10_to_19,60016,7101,6910,68938,134,43357,5141,2012-2016
B25024_8_20_to_49,97618,2861,3820,87344,11,64385,5540,2012-2016
B25024_9_50_or_more,126877,1981,1297,222934,88,59309,7064,2012-2016
B25024_10_mobile_home,22301,5744,7727,12990,7203,19643,10998,2012-2016
"B25024_11_boat,_rv,_van,_etc.",494,51,8,342,300,265,83,2012-2016
B25077_1_median_value_(dollars),202300,160900,209700,221100,90800,222700,137700,2012-2016
B25034_1_total,816886,77498,78957,1004835,18234,674975,137649,2012-2016
B25034_2_built_2014_or_later,1877,301,219,2970,24,2353,423,2012-2016
B25034_3_built_2010_to_2013,8111,792,731,12322,144,7753,1347,2012-2016
B25034_4_built_2000_to_2009,91980,21333,12416,141815,2864,113226,43257,2012-2016
B25034_5_built_1990_to_1999,132505,13376,14200,124006,4297,119689,25151,2012-2016
B25034_6_built_1980_to_1989,150095,18799,23513,151848,4597,190062,34453,2012-2016
B25034_7_built_1970_to_1979,215383,12813,18901,192592,4027,133082,19077,2012-2016
B25034_8_built_1960_to_1969,126753,4316,4905,136045,1610,54786,6550,2012-2016
B25034_9_built_1950_to_1959,74439,3561,2671,146818,406,34124,4792,2012-2016
B25034_10_built_1940_to_1949,9305,1004,691,58023,126,8675,1127,2012-2016
B25034_11_built_1939_or_earlier,6438,1203,710,38396,139,11225,1472,2012-2016
B25127_1_total,672988,57829,62980,853624,12850,538549,108796,2012-2016
B25127_2_owner_occupied,422354,43135,47589,449174,9104,369536,78137,2012-2016
B25127_3_built_2010_or_later,3104,884,691,4138,135,5300,976,2012-2016
"B25127_4_1,_detached__or_attached",2533,825,662,3407,78,4971,928,2012-2016
B25127_5_2_to_4,30,14,0,81,0,15,0,2012-2016
B25127_6_5_to_19,110,0,0,157,0,100,8,2012-2016
B25127_7_20_to_49,55,0,0,52,0,23,9,2012-2016
B25127_8_50_or_more,144,0,0,364,0,83,7,2012-2016
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",232,45,29,77,57,108,24,2012-2016
B25127_10_built_2000_to_2009,46103,12437,8113,53471,1677,63442,26662,2012-2016
"B25127_11_1,_detached__or_attached",36782,11207,7427,37532,1116,55803,24690,2012-2016
B25127_12_2_to_4,1021,54,107,996,0,1187,131,2012-2016
B25127_13_5_to_19,1720,317,167,2510,0,1428,202,2012-2016
B25127_14_20_to_49,1170,88,14,1864,0,983,381,2012-2016
B25127_15_50_or_more,3188,67,4,9902,0,2197,170,2012-2016
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",2222,704,394,667,561,1844,1088,2012-2016
B25127_17_built_1980_to_1999,156670,18903,22935,134428,4095,174637,33627,2012-2016
"B25127_18_1,_detached__or_attached",116337,14555,17596,98186,2320,131781,26354,2012-2016
B25127_19_2_to_4,3699,416,938,3500,41,12005,812,2012-2016
B25127_20_5_to_19,10168,1703,1806,8364,20,11926,777,2012-2016
B25127_21_20_to_49,11612,487,635,5636,0,8286,573,2012-2016
B25127_22_50_or_more,11481,65,75,15428,0,6528,1648,2012-2016
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",3373,1677,1885,3314,1714,4111,3463,2012-2016
B25127_24_built_1960_to_1979,168256,8534,13397,139196,2813,97266,13263,2012-2016
"B25127_25_1,_detached__or_attached",103423,5967,7770,96054,1942,60279,10422,2012-2016
B25127_26_2_to_4,3643,296,538,2643,50,6615,407,2012-2016
B25127_27_5_to_19,9648,1000,2179,5587,13,7763,386,2012-2016
B25127_28_20_to_49,19723,354,582,8403,0,10149,193,2012-2016
B25127_29_50_or_more,26403,101,203,23942,0,7882,339,2012-2016
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",5416,816,2125,2567,808,4578,1516,2012-2016
B25127_31_built_1940_to_1959,45516,1954,2070,104349,305,23912,2989,2012-2016
"B25127_32_1,_detached__or_attached",40783,1876,1742,98091,269,21430,2808,2012-2016
B25127_33_2_to_4,923,14,9,1440,0,558,26,2012-2016
B25127_34_5_to_19,759,37,128,1290,0,529,22,2012-2016
B25127_35_20_to_49,1236,12,14,1390,0,523,15,2012-2016
B25127_36_50_or_more,1464,0,0,1640,0,522,10,2012-2016
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",351,15,177,498,36,350,108,2012-2016
B25127_38_built_1939_or_earlier,2705,423,383,13592,79,4979,620,2012-2016
"B25127_39_1,_detached__or_attached",2041,385,303,12239,79,4252,572,2012-2016
B25127_40_2_to_4,64,15,31,367,0,184,29,2012-2016
B25127_41_5_to_19,157,0,26,335,0,105,2,2012-2016
B25127_42_20_to_49,190,0,23,297,0,143,0,2012-2016
B25127_43_50_or_more,216,23,0,235,0,145,11,2012-2016
"B25127_44_mobile_home,_boat,_rv,_van,_etc.",37,0,0,119,0,150,6,2012-2016
B25127_45_renter_occupied,250634,14694,15391,404450,3746,169013,30659,2012-2016
B25127_46_built_2010_or_later,6013,59,226,9498,22,3914,518,2012-2016
"B25127_47_1,_detached__or_attached",929,50,73,1203,0,817,232,2012-2016
B25127_48_2_to_4,545,9,14,648,7,640,0,2012-2016
B25127_49_5_to_19,1694,0,9,2390,0,821,143,2012-2016
B25127_50_20_to_49,959,0,20,1300,0,838,36,2012-2016
B25127_51_50_or_more,1743,0,110,3957,0,735,107,2012-2016
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",143,0,0,0,15,63,0,2012-2016
B25127_53_built_2000_to_2009,29070,3856,2439,54016,590,28860,9329,2012-2016
"B25127_54_1,_detached__or_attached",8298,1933,1054,13592,204,10056,6165,2012-2016
B25127_55_2_to_4,2645,288,293,3604,74,3056,441,2012-2016
B25127_56_5_to_19,7327,859,797,9179,74,7232,1318,2012-2016
B25127_57_20_to_49,4186,216,173,5552,11,3324,921,2012-2016
B25127_58_50_or_more,5711,440,17,21513,49,4412,381,2012-2016
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",903,120,105,576,178,780,103,2012-2016
B25127_60_built_1980_to_1999,88427,5567,6887,104181,1639,75297,10637,2012-2016
"B25127_61_1,_detached__or_attached",21282,2275,2522,30043,651,19752,5369,2012-2016
B25127_62_2_to_4,10630,758,1648,8348,283,14393,1455,2012-2016
B25127_63_5_to_19,29711,1312,1645,23582,77,21793,2065,2012-2016
B25127_64_20_to_49,12924,222,411,15690,0,9673,492,2012-2016
B25127_65_50_or_more,12077,738,337,25063,39,8091,557,2012-2016
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",1803,262,324,1455,589,1595,699,2012-2016
B25127_67_built_1960_to_1979,97363,3128,4797,139113,1339,45323,7654,2012-2016
"B25127_68_1,_detached__or_attached",23849,1237,2075,34484,751,13141,4304,2012-2016
B25127_69_2_to_4,19056,522,963,14387,134,10213,1591,2012-2016
B25127_70_5_to_19,21648,906,703,28474,72,9236,929,2012-2016
B25127_71_20_to_49,15361,65,300,22473,0,5942,144,2012-2016
B25127_72_50_or_more,15726,149,202,37124,0,4954,233,2012-2016
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",1723,249,554,2171,382,1837,453,2012-2016
B25127_74_built_1940_to_1959,26682,1485,898,79489,149,12129,1952,2012-2016
"B25127_75_1,_detached__or_attached",12522,1031,610,35132,130,7337,1523,2012-2016
B25127_76_2_to_4,5829,196,134,10314,4,2389,334,2012-2016
B25127_77_5_to_19,4301,108,96,17187,0,1268,37,2012-2016
B25127_78_20_to_49,2203,29,10,8991,0,548,10,2012-2016
B25127_79_50_or_more,1616,38,9,7247,0,468,43,2012-2016
"B25127_80_mobile_home,_boat,_rv,_van,_etc.",211,83,39,618,15,119,5,2012-2016
B25127_81_built_1939_or_earlier,3079,599,144,18153,7,3490,569,2012-2016
"B25127_82_1,_detached__or_attached",921,336,56,6263,7,1755,265,2012-2016
B25127_83_2_to_4,676,127,76,3116,0,960,180,2012-2016
B25127_84_5_to_19,738,128,12,5282,0,434,94,2012-2016
B25127_85_20_to_49,245,0,0,1802,0,152,7,2012-2016
B25127_86_50_or_more,426,8,0,1533,0,162,23,2012-2016
"B25127_87_mobile_home,_boat,_rv,_van,_etc.",73,0,0,157,0,27,0,2012-2016
B11003_1_total,430122,36210,38621,581051,8666,336708,72957,2012-2016
B11003_2_married-couple_family,291438,29366,31381,369169,6010,246415,54567,2012-2016
B11003_3_with_own_children_of_the_householder_under_18_years,119467,6527,8631,152757,1989,81475,16201,2012-2016
B11003_4_under_6_years_only,25027,1393,1520,33406,326,16850,3083,2012-2016
B11003_5_under_6_years_and_6_to_17_years,23056,1362,1693,27348,532,15985,3604,2012-2016
B11003_6_6_to_17_years_only,71384,3772,5418,92003,1131,48640,9514,2012-2016
B11003_7_no_own_children_of_the_householder_under_18_years,171971,22839,22750,216412,4021,164940,38366,2012-2016
B11003_8_other_family,138684,6844,7240,211882,2656,90293,18390,2012-2016
"B11003_9_male_householder,_no_wife_present",33744,2010,2103,56260,866,25524,4488,2012-2016
B11003_10_with_own_children_of_the_householder_under_18_years,14455,788,1056,20438,300,11509,1766,2012-2016
B11003_11_under_6_years_only,3549,388,213,6493,89,2951,448,2012-2016
B11003_12_under_6_years_and_6_to_17_years,1844,143,260,3090,24,1819,310,2012-2016
B11003_13_6_to_17_years_only,9062,257,583,10855,187,6739,1008,2012-2016
B11003_14_no_own_children_of_the_householder_under_18_years,19289,1222,1047,35822,566,14015,2722,2012-2016
"B11003_15_female_householder,_no_husband_present",104940,4834,5137,155622,1790,64769,13902,2012-2016
B11003_16_with_own_children_of_the_householder_under_18_years,55353,2273,2452,73407,1045,33532,7514,2012-2016
B11003_17_under_6_years_only,9677,424,438,12531,162,6267,1503,2012-2016
B11003_18_under_6_years_and_6_to_17_years,8880,392,309,12587,251,5707,1670,2012-2016
B11003_19_6_to_17_years_only,36796,1457,1705,48289,632,21558,4341,2012-2016
B11003_20_no_own_children_of_the_householder_under_18_years,49587,2561,2685,82215,745,31237,6388,2012-2016
B25075_1_total,422354,43135,47589,449174,9104,369536,78137,2012-2016
"B25075_2_less_than_$10,000",7656,995,1039,5689,395,7470,2002,2012-2016
"B25075_3_$10,000_to_$14,999",2028,526,354,1130,243,2136,1078,2012-2016
"B25075_4_$15,000_to_$19,999",2403,432,285,1644,175,2047,827,2012-2016
"B25075_5_$20,000_to_$24,999",3207,233,353,1607,202,2495,869,2012-2016
"B25075_6_$25,000_to_$29,999",3351,356,455,1262,222,2719,628,2012-2016
"B25075_7_$30,000_to_$34,999",4388,457,326,2052,213,3194,774,2012-2016
"B25075_8_$35,000_to_$39,999",3512,299,572,1296,110,2749,624,2012-2016
"B25075_9_$40,000_to_$49,999",9258,899,962,4312,477,7644,1816,2012-2016
"B25075_10_$50,000_to_$59,999",10938,1637,1093,6705,459,8554,2615,2012-2016
"B25075_11_$60,000_to_$69,999",11691,1567,1442,7752,666,9056,3482,2012-2016
"B25075_12_$70,000_to_$79,999",12042,2121,1644,10242,690,10316,3849,2012-2016
"B25075_13_$80,000_to_$89,999",13453,2158,1731,11697,679,10221,3975,2012-2016
"B25075_14_$90,000_to_$99,999",10823,1683,1114,11257,271,9112,3420,2012-2016
"B25075_15_$100,000_to_$124,999",30555,3485,3382,36570,1166,23325,9095,2012-2016
"B25075_16_$125,000_to_$149,999",24865,3000,2305,24238,601,20559,7889,2012-2016
"B25075_17_$150,000_to_$174,999",34890,3959,3475,45060,530,27156,9408,2012-2016
"B25075_18_$175,000_to_$199,999",24042,2919,2363,27638,447,18063,5602,2012-2016
"B25075_19_$200,000_to_$249,999",44602,3935,4641,57834,743,39543,7558,2012-2016
"B25075_20_$250,000_to_$299,999",39128,2698,4329,48616,267,35184,5148,2012-2016
"B25075_21_$300,000_to_$399,999",56950,2828,6469,58197,310,50517,3635,2012-2016
"B25075_22_$400,000_to_$499,999",29436,1937,3456,25731,113,26958,1657,2012-2016
"B25075_23_$500,000_to_$749,999",25314,2075,3040,27874,68,26197,1423,2012-2016
"B25075_24_$750,000_to_$999,999",8950,1051,981,11567,36,9815,338,2012-2016
"B25075_25_$1,000,000_to_$1,499,999",5085,669,768,8357,21,5747,243,2012-2016
"B25075_26_$1,500,000_to_$1,999,999",1601,282,284,3767,0,2440,14,2012-2016
"B25075_27_$2,000,000_or_more",2186,934,726,7080,0,6319,168,2012-2016
B03002_1_total,1863780,145342,153592,2664418,39420,1398757,293136,2012-2016
B03002_2_not_hispanic_or_latino,1350032,128199,133815,894495,29530,1109106,241373,2012-2016
B03002_3_white_alone,731447,111010,121895,385471,25136,796265,173831,2012-2016
B03002_4_black_or_african_american_alone,507221,12832,8147,443558,3347,249530,56344,2012-2016
B03002_5_american_indian_and_alaska_native_alone,3035,281,332,2361,258,1116,520,2012-2016
B03002_6_asian_alone,64151,1735,1761,40372,408,35308,5295,2012-2016
B03002_7_native_hawaiian_and_other_pacific_islander_alone,868,0,61,568,31,477,64,2012-2016
B03002_8_some_other_race_alone,10204,35,175,6309,0,5610,390,2012-2016
B03002_9_two_or_more_races,33106,2306,1444,15856,350,20800,4929,2012-2016
B03002_10_two_races_including_some_other_race,3696,20,8,2326,11,1683,166,2012-2016
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",29410,2286,1436,13530,339,19117,4763,2012-2016
B03002_12_hispanic_or_latino,513748,17143,19777,1769923,9890,289651,51763,2012-2016
B03002_13_white_alone,422119,13479,11859,1629951,9120,246244,42321,2012-2016
B03002_14_black_or_african_american_alone,17995,450,436,45472,123,6076,852,2012-2016
B03002_15_american_indian_and_alaska_native_alone,1601,82,305,1124,90,971,294,2012-2016
B03002_16_asian_alone,1423,41,36,1635,0,345,39,2012-2016
B03002_17_native_hawaiian_and_other_pacific_islander_alone,161,0,0,166,0,62,0,2012-2016
B03002_18_some_other_race_alone,47571,2697,6329,68526,523,26400,6656,2012-2016
B03002_19_two_or_more_races,22878,394,812,23049,34,9553,1601,2012-2016
B03002_20_two_races_including_some_other_race,8217,222,638,9379,23,3996,960,2012-2016
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",14661,172,174,13670,11,5557,641,2012-2016
B25063_1_total,250634,14694,15391,404450,3746,169013,30659,2012-2016
B25063_2_with_cash_rent,242202,14060,14317,390108,3343,161194,28910,2012-2016
B25063_3_less_than_$100,183,8,8,756,0,103,106,2012-2016
B25063_4_$100_to_$149,145,26,0,1474,0,377,31,2012-2016
B25063_5_$150_to_$199,696,78,41,4562,115,577,98,2012-2016
B25063_6_$200_to_$249,1754,194,61,8110,19,1030,429,2012-2016
B25063_7_$250_to_$299,981,10,59,4238,113,996,100,2012-2016
B25063_8_$300_to_$349,816,89,102,3742,116,646,256,2012-2016
B25063_9_$350_to_$399,1160,314,30,2996,90,976,334,2012-2016
B25063_10_$400_to_$449,880,292,103,3172,169,1099,262,2012-2016
B25063_11_$450_to_$499,967,238,205,3258,192,1184,351,2012-2016
B25063_12_$500_to_$549,1424,190,165,4475,196,1564,531,2012-2016
B25063_13_$550_to_$599,1827,426,149,5216,274,1731,734,2012-2016
B25063_14_$600_to_$649,2184,622,468,7319,153,2714,584,2012-2016
B25063_15_$650_to_$699,2918,718,819,8504,234,3206,585,2012-2016
B25063_16_$700_to_$749,4727,866,573,9237,251,4004,1333,2012-2016
B25063_17_$750_to_$799,7081,1285,936,11333,222,4506,1825,2012-2016
B25063_18_$800_to_$899,18298,2061,1501,30448,280,11174,2942,2012-2016
B25063_19_$900_to_$999,24514,1563,2029,37533,251,14988,3173,2012-2016
"B25063_20_$1,000_to_$1,249",55905,2824,3290,84948,488,36060,8108,2012-2016
"B25063_21_$1,250_to_$1,499",43295,910,1381,60122,152,27690,3817,2012-2016
"B25063_22_$1,500_to_$1,999",47467,723,1253,64653,28,29302,2814,2012-2016
"B25063_23_$2,000_to_$2,499",15185,327,782,21093,0,10137,252,2012-2016
