B01001_36_30_to_34_years,20538,50999,19751,12418,37590,8029,3413,2005-2009
B01001_37_35_to_39_years,26930,54424,24051,18350,26193,11709,4257,2005-2009
B01001_38_40_to_44_years,29872,60382,27949,21448,25203,13283,4498,2005-2009
B01001_39_45_to_49_years,32179,60902,28652,21539,22560,14129,4867,2005-2009
B01001_40_50_to_54_years,29174,55066,25999,19225,20798,12292,4222,2005-2009
B01001_41_55_to_59_years,24393,47003,22261,17329,19233,9918,3547,2005-2009
B01001_42_60_and_61_years,9368,16892,7561,6361,6639,3953,1183,2005-2009
B01001_43_62_to_64_years,10907,21187,9745,7865,8383,4403,1549,2005-2009
B01001_44_65_and_66_years,5929,12142,5745,4834,4894,2745,1067,2005-2009
B01001_45_67_to_69_years,7661,15167,7310,5596,6444,3019,1159,2005-2009
B01001_46_70_to_74_years,12811,23585,11061,7164,10572,3998,1627,2005-2009
B01001_47_75_to_79_years,10835,21594,10911,6416,9086,3506,1582,2005-2009
B01001_48_80_to_84_years,10915,18410,9368,5833,7842,3178,1356,2005-2009
B01001_49_85_years_and_over,11757,20572,10505,6419,8471,2973,1313,2005-2009
B02001_1_total,734889,1480260,657506,492313,730630,296680,121656,2005-2009
B02001_2_white_alone,610991,1228826,558036,427972,433065,284230,115500,2005-2009
B02001_3_black_or_african_american_alone,23814,58922,32450,36442,151474,2067,1029,2005-2009
B02001_4_american_indian_and_alaska_native_alone,1107,2183,657,793,2732,292,333,2005-2009
B02001_5_asian_alone,21964,121870,50880,6654,53599,4981,2362,2005-2009
B02001_6_native_hawaiian_and_other_pacific_islander_alone,436,823,158,28,239,33,52,2005-2009
B02001_7_some_other_race_alone,64113,43085,7438,12179,61851,1640,667,2005-2009
B02001_8_two_or_more_races,12464,24551,7887,8245,27670,3437,1713,2005-2009
B02001_9_two_races_including_some_other_race,3214,4373,866,2193,4280,459,98,2005-2009
"B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races",9250,20178,7021,6052,23390,2978,1615,2005-2009
B11001_1_total,276497,561267,252166,174288,274523,113212,45973,2005-2009
B11001_2_family_households,183932,359134,166487,123743,133470,79396,29932,2005-2009
B11001_3_married-couple_family,136264,286714,134222,96062,77167,66043,23992,2005-2009
B11001_4_other_family,47668,72420,32265,27681,56303,13353,5940,2005-2009
"B11001_5_male_householder,_no_wife_present",12041,18973,8016,7396,12896,3825,1834,2005-2009
"B11001_6_female_householder,_no_husband_present",35627,53447,24249,20285,43407,9528,4106,2005-2009
B11001_7_nonfamily_households,92565,202133,85679,50545,141053,33816,16041,2005-2009
B11001_8_householder_living_alone,78173,158119,70181,41531,106079,26006,11378,2005-2009
B11001_9_householder_not_living_alone,14392,44014,15498,9014,34974,7810,4663,2005-2009
B15002_1_total,496174,1015487,450406,328342,501286,202842,75654,2005-2009
B15002_2_male,233805,485573,212015,157274,238153,98712,36573,2005-2009
B15002_3_no_schooling_completed,2768,5027,1691,927,4698,256,170,2005-2009
B15002_4_nursery_to_4th_grade,2402,2331,430,732,3618,177,89,2005-2009
B15002_5_5th_and_6th_grade,2830,4060,982,805,6421,315,166,2005-2009
B15002_6_7th_and_8th_grade,4945,6883,2366,2449,6715,1402,1103,2005-2009
B15002_7_9th_grade,4000,5441,1795,1962,4621,1122,466,2005-2009
B15002_8_10th_grade,4447,7003,3022,2996,4778,1466,525,2005-2009
B15002_9_11th_grade,3717,5644,2277,2820,4282,1526,980,2005-2009
"B15002_10_12th_grade,_no_diploma",4057,7431,3369,2820,5715,1500,481,2005-2009
"B15002_11_high_school_graduate,_ged,_or_alternative",64158,110249,48894,50356,62533,27601,11838,2005-2009
"B15002_12_some_college,_less_than_1_year",10910,18615,9566,9524,8296,5937,2289,2005-2009
"B15002_13_some_college,_1_or_more_years,_no_degree",25849,47229,22599,20030,23258,13185,4207,2005-2009
B15002_14_associate's_degree,15690,24768,12823,11660,10215,7781,3076,2005-2009
B15002_15_bachelor's_degree,52382,122202,55573,32272,54626,23741,6999,2005-2009
B15002_16_master's_degree,24001,72532,27976,12345,23566,9534,2924,2005-2009
B15002_17_professional_school_degree,7074,19567,11117,3777,8894,1786,584,2005-2009
B15002_18_doctorate_degree,4575,26591,7535,1799,5917,1383,676,2005-2009
B15002_19_female,262369,529914,238391,171068,263133,104130,39081,2005-2009
B15002_20_no_schooling_completed,3178,5194,1598,921,6497,323,245,2005-2009
B15002_21_nursery_to_4th_grade,2101,3229,701,631,3234,67,70,2005-2009
B15002_22_5th_and_6th_grade,2983,3951,1588,985,5429,162,38,2005-2009
B15002_23_7th_and_8th_grade,5413,6870,2414,2095,7091,1129,1083,2005-2009
B15002_24_9th_grade,3683,5908,1840,1698,4593,972,434,2005-2009
B15002_25_10th_grade,4569,6083,2142,2229,5695,1420,911,2005-2009
B15002_26_11th_grade,4167,5867,2369,2382,5064,1450,796,2005-2009
"B15002_27_12th_grade,_no_diploma",4076,7536,3090,2152,5516,995,576,2005-2009
"B15002_28_high_school_graduate,_ged,_or_alternative",71679,124102,55506,53241,63951,28780,11967,2005-2009
"B15002_29_some_college,_less_than_1_year",14627,22789,10802,10083,9731,7429,2444,2005-2009
"B15002_30_some_college,_1_or_more_years,_no_degree",31854,49254,24371,22217,26743,12682,5040,2005-2009
B15002_31_associate's_degree,24885,38131,22801,19460,14302,12217,4383,2005-2009
B15002_32_bachelor's_degree,54434,133403,62337,34615,59113,23774,7048,2005-2009
B15002_33_master's_degree,27591,86282,34302,14862,33104,10416,3230,2005-2009
B15002_34_professional_school_degree,4573,16709,7900,2468,8410,1596,400,2005-2009
B15002_35_doctorate_degree,2556,14606,4630,1029,4660,718,416,2005-2009
B19001_1_total,276497,561267,252166,174288,274523,113212,45973,2005-2009
"B19001_2_less_than_$10,000",20000,28838,12162,7825,33227,3712,3169,2005-2009
"B19001_3_$10,000_to_$14,999",14145,22033,9006,6721,18095,2813,2228,2005-2009
"B19001_4_$15,000_to_$19,999",12065,18824,7924,5997,13324,3532,1891,2005-2009
"B19001_5_$20,000_to_$24,999",10781,18718,8217,6127,12254,4187,2007,2005-2009
"B19001_6_$25,000_to_$29,999",11732,18244,8260,6018,11434,3817,2050,2005-2009
"B19001_7_$30,000_to_$34,999",10647,18648,8427,6431,12062,4642,2294,2005-2009
"B19001_8_$35,000_to_$39,999",9810,19199,7615,6251,10538,4188,1913,2005-2009
"B19001_9_$40,000_to_$44,999",10767,20519,8641,6304,11861,4808,2248,2005-2009
"B19001_10_$45,000_to_$49,999",10396,18028,7892,6007,9962,4274,1970,2005-2009
"B19001_11_$50,000_to_$59,999",19452,36363,16816,12699,20655,8013,3879,2005-2009
"B19001_12_$60,000_to_$74,999",27386,54080,23531,19474,25659,12737,5702,2005-2009
"B19001_13_$75,000_to_$99,999",35470,78744,34603,26643,32120,18026,6675,2005-2009
"B19001_14_$100,000_to_$124,999",27337,62143,29512,20800,21469,14343,4071,2005-2009
"B19001_15_$125,000_to_$149,999",18784,43319,19466,13253,13316,9193,2426,2005-2009
"B19001_16_$150,000_to_$199,999",18831,49652,23461,13218,14006,8395,2296,2005-2009
"B19001_17_$200,000_or_more",18894,53915,26633,10520,14541,6532,1154,2005-2009
B19013_1_median_household_income_in_the_past_12_months_(in_2009_inflation-adjusted_dollars),64280,77004,80127,72904,51896,74842,58363,2005-2009
B25001_1_total,298035,594159,264383,192541,300817,123357,50149,2005-2009
B25003_1_total,276497,561267,252166,174288,274523,113212,45973,2005-2009
B25003_2_owner_occupied,183628,363558,179437,136718,105986,89268,31002,2005-2009
B25003_3_renter_occupied,92869,197709,72729,37570,168537,23944,14971,2005-2009
B25024_1_total,298035,594159,264383,192541,300817,123357,50149,2005-2009
"B25024_2_1,_detached",153171,292265,155225,137834,41521,80079,28155,2005-2009
"B25024_3_1,_attached",17241,34296,11872,6860,16297,9558,2293,2005-2009
B25024_4_2,36436,83472,20623,11250,46230,5022,3158,2005-2009
B25024_5_3_or_4,32324,52169,15527,11995,74602,4867,3548,2005-2009
B25024_6_5_to_9,16775,31165,14908,7126,32947,5115,2764,2005-2009
B25024_7_10_to_19,12289,28608,11972,5405,23857,4163,1635,2005-2009
B25024_8_20_to_49,13055,29234,13053,3256,25337,5678,1930,2005-2009
B25024_9_50_or_more,14570,40939,20112,4241,39764,1604,1493,2005-2009
B25024_10_mobile_home,2149,1930,1039,4558,219,7236,5161,2005-2009
"B25024_11_boat,_rv,_van,_etc.",25,81,52,16,43,35,12,2005-2009
B25077_1_median_value_(dollars),380000,427400,414900,368000,392800,313400,228300,2005-2009
B25034_1_total,298035,594159,264383,192541,300817,123357,50149,2005-2009
B25034_2_built_2005_or_later,4062,8567,3747,3735,4659,2950,1594,2005-2009
B25034_3_built_2000_to_2004,12173,21258,9421,11021,8388,10379,4077,2005-2009
B25034_4_built_1990_to_1999,20678,40748,19542,18375,9853,16719,5084,2005-2009
B25034_5_built_1980_to_1989,31333,58074,28897,23414,18265,26648,9667,2005-2009
B25034_6_built_1970_to_1979,29920,61632,32691,29790,23605,22119,7719,2005-2009
B25034_7_built_1960_to_1969,32144,65459,31544,24410,23288,12247,4259,2005-2009
B25034_8_built_1950_to_1959,32953,73916,37459,22530,22319,8854,4895,2005-2009
B25034_9_built_1940_to_1949,17392,35986,20500,9782,18253,4186,2164,2005-2009
B25034_10_built_1939_or_earlier,117380,228519,80582,49484,172187,19255,10690,2005-2009
B03002_1_total,734889,1480260,657506,492313,730630,296680,121656,2005-2009
B03002_2_not_hispanic_or_latino,630568,1398021,639849,478174,600907,290639,119813,2005-2009
B03002_3_white_alone,580048,1184764,548057,421319,381648,280119,114387,2005-2009
B03002_4_black_or_african_american_alone,18891,55935,31086,35140,140974,1985,945,2005-2009
B03002_5_american_indian_and_alaska_native_alone,826,1841,466,726,1708,275,293,2005-2009
B03002_6_asian_alone,21700,121484,50785,6472,53336,4941,2362,2005-2009
B03002_7_native_hawaiian_and_other_pacific_islander_alone,373,775,48,0,167,33,52,2005-2009
B03002_8_some_other_race_alone,2148,13392,2288,7198,11838,379,161,2005-2009
B03002_9_two_or_more_races,6582,19830,7119,7319,11236,2907,1613,2005-2009
B03002_10_two_races_including_some_other_race,523,1875,308,1596,1549,50,37,2005-2009
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",6059,17955,6811,5723,9687,2857,1576,2005-2009
B03002_12_hispanic_or_latino,104321,82239,17657,14139,129723,6041,1843,2005-2009
B03002_13_white_alone,30943,44062,9979,6653,51417,4111,1113,2005-2009
B03002_14_black_or_african_american_alone,4923,2987,1364,1302,10500,82,84,2005-2009
B03002_15_american_indian_and_alaska_native_alone,281,342,191,67,1024,17,40,2005-2009
B03002_16_asian_alone,264,386,95,182,263,40,0,2005-2009
B03002_17_native_hawaiian_and_other_pacific_islander_alone,63,48,110,28,72,0,0,2005-2009
B03002_18_some_other_race_alone,61965,29693,5150,4981,50013,1261,506,2005-2009
B03002_19_two_or_more_races,5882,4721,768,926,16434,530,100,2005-2009
B03002_20_two_races_including_some_other_race,2691,2498,558,597,2731,409,61,2005-2009
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",3191,2223,210,329,13703,121,39,2005-2009
B11005_1_total,276497,561267,252166,174288,274523,113212,45973,2005-2009
B11005_2_households_with_one_or_more_people_under_18_years,95453,180690,84460,64364,67928,40230,14803,2005-2009
B11005_3_family_households,94699,179597,84041,63848,67486,39844,14561,2005-2009
B11005_4_married-couple_family,65343,139243,66116,46618,32817,31400,10553,2005-2009
B11005_5_other_family,29356,40354,17925,17230,34669,8444,4008,2005-2009
"B11005_6_male_householder,_no_wife_present",6472,8206,3829,4167,5702,2082,1230,2005-2009
"B11005_7_female_householder,_no_husband_present",22884,32148,14096,13063,28967,6362,2778,2005-2009
B11005_8_nonfamily_households,754,1093,419,516,442,386,242,2005-2009
B11005_9_male_householder,594,777,307,446,245,367,196,2005-2009
B11005_10_female_householder,160,316,112,70,197,19,46,2005-2009
B11005_11_households_with_no_people_under_18_years,181044,380577,167706,109924,206595,72982,31170,2005-2009
B11005_12_family_households,89233,179537,82446,59895,65984,39552,15371,2005-2009
B11005_13_married-couple_family,70921,147471,68106,49444,44350,34643,13439,2005-2009
B11005_14_other_family,18312,32066,14340,10451,21634,4909,1932,2005-2009
"B11005_15_male_householder,_no_wife_present",5569,10767,4187,3229,7194,1743,604,2005-2009
"B11005_16_female_householder,_no_husband_present",12743,21299,10153,7222,14440,3166,1328,2005-2009
B11005_17_nonfamily_households,91811,201040,85260,50029,140611,33430,15799,2005-2009
B11005_18_male_householder,38896,89210,34023,21101,64674,15445,7521,2005-2009
B11005_19_female_householder,52915,111830,51237,28928,75937,17985,8278,2005-2009
