B01001_5_10_to_14_years,1079,12108,1399,24411,10764,153910,2599,1494,18284,587,1580,1679,900,1600,2007-2011
B01001_6_15_to_17_years,663,7393,856,15239,6639,93883,1863,890,10563,149,1166,922,788,960,2007-2011
B01001_7_18_and_19_years,393,4264,520,8013,4134,59074,992,564,5847,132,1525,785,1122,629,2007-2011
B01001_8_20_years,137,1583,252,3543,1918,30985,466,158,2711,89,953,508,157,297,2007-2011
B01001_9_21_years,264,1890,218,3677,1835,29924,451,225,2968,231,1207,673,164,279,2007-2011
B01001_10_22_to_24_years,466,5592,409,8562,5084,88958,1653,915,6958,54,3339,1616,465,707,2007-2011
B01001_11_25_to_29_years,605,10368,966,16041,9418,170042,2441,876,13916,263,3522,1217,821,1297,2007-2011
B01001_12_30_to_34_years,768,11307,1010,17545,9197,159419,2243,962,14318,265,3009,1114,772,1094,2007-2011
B01001_13_35_to_39_years,1000,11795,1241,20833,9213,154177,2595,1062,16369,355,3008,1085,849,1082,2007-2011
B01001_14_40_to_44_years,722,12518,1217,21761,10228,138344,2569,996,15674,402,3551,1349,982,1386,2007-2011
B01001_15_45_to_49_years,993,12182,1273,21998,11423,138049,2807,1480,17048,489,3612,1486,1212,1428,2007-2011
B01001_16_50_to_54_years,1134,11647,1399,21664,11444,130231,2775,1379,16245,441,3020,1455,1201,1463,2007-2011
B01001_17_55_to_59_years,888,9021,1080,17088,9826,106360,2433,1242,13202,545,2574,1203,1058,1428,2007-2011
B01001_18_60_and_61_years,456,3222,381,6165,3186,36666,1007,484,5432,276,606,578,510,357,2007-2011
B01001_19_62_to_64_years,402,4072,499,6507,4130,43648,906,548,6072,305,1057,522,475,641,2007-2011
B01001_20_65_and_66_years,280,2032,312,3408,2069,24299,501,323,3710,269,490,401,223,320,2007-2011
B01001_21_67_to_69_years,364,2851,298,4328,2862,27978,952,471,3807,299,683,431,611,402,2007-2011
B01001_22_70_to_74_years,529,3458,400,4351,3837,34749,917,577,5642,358,987,419,541,693,2007-2011
B01001_23_75_to_79_years,435,2442,237,2812,2505,24688,715,466,3275,293,556,261,674,421,2007-2011
B01001_24_80_to_84_years,231,1185,166,1979,1766,15600,371,263,2060,222,381,271,379,355,2007-2011
B01001_25_85_years_and_over,192,1127,82,1291,1296,12137,290,210,1611,68,174,196,182,287,2007-2011
B01001_26_female,14195,151234,16599,287568,146550,2021854,38237,18379,223699,7687,27049,21155,16873,20937,2007-2011
B01001_27_under_5_years,860,11925,1119,20799,9807,164310,2575,1272,15855,461,1668,1531,1010,1490,2007-2011
B01001_28_5_to_9_years,1024,11632,1292,23104,9876,155019,2454,1135,16862,219,1610,1375,945,1406,2007-2011
B01001_29_10_to_14_years,870,11355,1345,23448,10220,145263,2775,1390,17069,523,1295,1291,957,1581,2007-2011
B01001_30_15_to_17_years,700,6655,901,14415,6339,88873,1685,845,10282,623,888,874,560,964,2007-2011
B01001_31_18_and_19_years,405,3662,357,7023,3739,53852,978,509,5225,290,1872,1253,758,555,2007-2011
B01001_32_20_years,253,1445,137,2364,2180,27767,483,131,2573,38,1198,723,175,161,2007-2011
B01001_33_21_years,105,1395,190,3342,1266,27282,421,188,2258,89,1159,593,115,312,2007-2011
B01001_34_22_to_24_years,347,5593,535,9038,5087,88073,1698,784,7136,88,1926,1242,556,698,2007-2011
B01001_35_25_to_29_years,653,10240,1048,17063,9728,165637,2549,1061,13965,291,1592,1146,954,1316,2007-2011
B01001_36_30_to_34_years,712,10944,1048,19958,9408,155920,2760,976,14991,286,1408,1047,895,1208,2007-2011
B01001_37_35_to_39_years,946,11796,1311,23672,9566,151210,2937,1236,16233,412,1530,1211,891,1258,2007-2011
B01001_38_40_to_44_years,828,10935,1336,23889,10595,140193,2335,1094,16477,519,1394,1334,983,1165,2007-2011
B01001_39_45_to_49_years,1158,11448,1152,23646,11784,140648,2959,1339,17321,469,1592,1547,1223,1460,2007-2011
B01001_40_50_to_54_years,1065,10758,1258,22298,11406,133963,2714,1332,16508,556,1589,1450,1171,1506,2007-2011
B01001_41_55_to_59_years,879,8484,1129,17664,9907,111046,2413,1048,14052,666,1577,1370,1098,1283,2007-2011
B01001_42_60_and_61_years,557,2962,252,5599,3351,37951,1037,492,5259,89,475,346,403,539,2007-2011
B01001_43_62_to_64_years,450,3907,419,7530,4150,49848,926,697,6571,326,816,565,697,572,2007-2011
B01001_44_65_and_66_years,264,1962,340,4117,2438,26510,709,207,3558,197,585,266,432,379,2007-2011
B01001_45_67_to_69_years,419,3248,443,3905,3238,32597,612,669,4532,372,519,431,472,625,2007-2011
B01001_46_70_to_74_years,599,3683,304,5223,4033,42211,1160,665,6456,389,722,593,715,666,2007-2011
B01001_47_75_to_79_years,421,2699,269,3930,3497,33153,933,469,4391,352,660,343,689,708,2007-2011
B01001_48_80_to_84_years,323,2112,130,3150,2575,25293,542,371,3354,232,532,297,536,675,2007-2011
B01001_49_85_years_and_over,357,2394,284,2391,2360,25235,582,469,2771,200,442,327,638,410,2007-2011
B02001_1_total,28150,307695,33486,565295,289658,4025409,75317,36662,443622,14511,66833,41990,33261,41083,2007-2011
B02001_2_white_alone,23768,231490,27544,307725,226028,2464110,59572,29105,387814,12774,48606,28466,25756,31400,2007-2011
B02001_3_black_or_african_american_alone,2764,36739,2856,121971,40477,759849,8567,4055,18261,1527,15093,10217,5981,6010,2007-2011
B02001_4_american_indian_and_alaska_native_alone,62,1386,152,1620,1197,16650,325,148,1665,6,166,452,179,27,2007-2011
B02001_5_asian_alone,15,16082,342,95134,8665,249348,358,744,9307,113,694,259,480,97,2007-2011
B02001_6_native_hawaiian_and_other_pacific_islander_alone,0,74,18,31,116,2447,56,0,258,0,0,0,0,0,2007-2011
B02001_7_some_other_race_alone,1069,15870,1670,26998,7639,463883,5427,1715,16855,38,1378,1484,647,3064,2007-2011
B02001_8_two_or_more_races,472,6054,904,11816,5536,69122,1012,895,9462,53,896,1112,218,485,2007-2011
B02001_9_two_races_including_some_other_race,133,1948,107,3788,1155,23171,333,190,1589,29,111,248,32,184,2007-2011
"B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races",339,4106,797,8028,4381,45951,679,705,7873,24,785,864,186,301,2007-2011
B11001_1_total,10502,103919,11482,177980,107996,1391103,24217,13461,155712,4893,20077,13653,12613,14600,2007-2011
B11001_2_family_households,7586,79058,9332,148169,74301,956941,18098,9927,117133,3247,11465,10083,8484,10207,2007-2011
B11001_3_married-couple_family,6302,60658,7747,118551,55653,665269,13633,7393,92632,2648,8517,7748,6595,7113,2007-2011
B11001_4_other_family,1284,18400,1585,29618,18648,291672,4465,2534,24501,599,2948,2335,1889,3094,2007-2011
"B11001_5_male_householder,_no_wife_present",341,5114,678,8425,4823,80803,1227,735,7618,191,580,450,454,1112,2007-2011
"B11001_6_female_householder,_no_husband_present",943,13286,907,21193,13825,210869,3238,1799,16883,408,2368,1885,1435,1982,2007-2011
B11001_7_nonfamily_households,2916,24861,2150,29811,33695,434162,6119,3534,38579,1646,8612,3570,4129,4393,2007-2011
B11001_8_householder_living_alone,2646,20870,1756,25491,27876,357091,5355,3052,31987,1584,5788,2522,3710,3997,2007-2011
B11001_9_householder_not_living_alone,270,3991,394,4320,5819,77071,764,482,6592,62,2824,1048,419,396,2007-2011
B15002_1_total,18630,196799,21284,351806,190436,2487802,48690,23464,284820,10206,42663,24261,22287,26424,2007-2011
B15002_2_male,8999,99227,10561,167771,92400,1216387,23522,11339,138381,4850,27230,11988,10490,12654,2007-2011
B15002_3_no_schooling_completed,99,1163,117,2199,813,25133,146,185,1250,66,368,180,294,341,2007-2011
B15002_4_nursery_to_4th_grade,110,1041,23,1759,724,27558,496,200,1552,27,373,298,252,476,2007-2011
B15002_5_5th_and_6th_grade,194,2136,303,2928,1818,63673,576,646,3314,161,697,290,89,540,2007-2011
B15002_6_7th_and_8th_grade,235,2240,210,2242,1672,34049,1004,288,2322,213,793,227,427,551,2007-2011
B15002_7_9th_grade,212,2199,241,2696,1867,43987,1224,358,2821,204,1297,430,117,400,2007-2011
B15002_8_10th_grade,272,2873,266,2531,2431,29929,985,269,2925,113,844,448,395,392,2007-2011
B15002_9_11th_grade,258,2890,314,2747,2451,31751,1217,415,2892,198,1125,464,306,712,2007-2011
"B15002_10_12th_grade,_no_diploma",93,1371,184,2378,1376,24800,587,232,3427,32,410,223,129,277,2007-2011
"B15002_11_high_school_graduate,_ged,_or_alternative",3071,25073,2956,31687,24769,281359,8237,3959,33410,2110,9495,4398,3170,3904,2007-2011
"B15002_12_some_college,_less_than_1_year",404,6922,923,7536,6018,55071,1848,548,8715,294,2320,483,590,690,2007-2011
"B15002_13_some_college,_1_or_more_years,_no_degree",1673,18024,2317,27579,16087,180454,3940,1540,22446,590,4358,1845,1098,1647,2007-2011
B15002_14_associate's_degree,556,7642,852,9674,6472,64838,1041,926,8284,312,1423,365,667,535,2007-2011
B15002_15_bachelor's_degree,1222,16541,1406,45604,16632,225646,1554,1519,30659,372,2330,1729,1990,1596,2007-2011
B15002_16_master's_degree,524,5290,325,18366,5109,79238,420,182,9419,102,947,437,528,372,2007-2011
B15002_17_professional_school_degree,75,2016,68,3971,2308,29227,139,55,3208,40,113,124,246,136,2007-2011
B15002_18_doctorate_degree,1,1806,56,3874,1853,19674,108,17,1737,16,337,47,192,85,2007-2011
B15002_19_female,9631,97572,10723,184035,98036,1271415,25168,12125,146439,5356,15433,12273,11797,13770,2007-2011
B15002_20_no_schooling_completed,84,1034,64,2964,951,26759,166,256,1125,99,49,107,252,441,2007-2011
B15002_21_nursery_to_4th_grade,220,548,60,1780,764,26231,313,150,1524,80,64,134,114,280,2007-2011
B15002_22_5th_and_6th_grade,221,2364,175,3368,1685,58810,612,533,2587,121,315,274,111,559,2007-2011
B15002_23_7th_and_8th_grade,316,2170,162,2545,1839,33952,974,352,1730,216,225,323,337,397,2007-2011
B15002_24_9th_grade,144,1873,166,2428,1992,39029,839,302,2736,210,410,519,481,462,2007-2011
B15002_25_10th_grade,164,1999,237,2240,1791,28210,958,384,3040,154,486,431,429,446,2007-2011
B15002_26_11th_grade,425,2507,366,2967,2368,32280,1587,303,3431,162,244,507,277,480,2007-2011
"B15002_27_12th_grade,_no_diploma",171,1294,129,2464,1408,23228,427,155,2869,40,166,186,305,232,2007-2011
"B15002_28_high_school_graduate,_ged,_or_alternative",3141,24844,3512,36416,25452,309965,9687,4568,38175,2526,4961,4552,3593,4392,2007-2011
"B15002_29_some_college,_less_than_1_year",706,7015,811,9425,8019,71200,2272,767,10566,352,888,596,675,671,2007-2011
"B15002_30_some_college,_1_or_more_years,_no_degree",1641,16964,2473,33236,16661,203761,4169,1683,26566,695,2639,1585,1657,2006,2007-2011
B15002_31_associate's_degree,597,8420,900,12997,8935,76575,1232,773,11411,149,975,617,846,1073,2007-2011
B15002_32_bachelor's_degree,1303,17562,1169,49629,17389,230163,1367,1412,29076,396,2888,1770,2003,1713,2007-2011
B15002_33_master's_degree,437,6043,419,16956,6148,80850,359,404,8924,156,903,617,603,548,2007-2011
B15002_34_professional_school_degree,41,1846,49,2590,1588,19826,106,35,1631,0,117,10,47,23,2007-2011
B15002_35_doctorate_degree,20,1089,31,2030,1046,10576,100,48,1048,0,103,45,67,47,2007-2011
B19001_1_total,10502,103919,11482,177980,107996,1391103,24217,13461,155712,4893,20077,13653,12613,14600,2007-2011
"B19001_2_less_than_$10,000",879,4973,474,6024,7895,95445,1895,1279,6618,421,3236,1173,1165,1225,2007-2011
"B19001_3_$10,000_to_$14,999",390,3987,358,4371,5156,69965,1539,1033,6047,359,1673,654,848,1176,2007-2011
"B19001_4_$15,000_to_$19,999",482,4226,377,5042,4504,75783,1679,838,6844,304,979,714,701,1277,2007-2011
"B19001_5_$20,000_to_$24,999",682,4518,364,5458,5036,75978,1371,1008,6589,408,1071,807,916,794,2007-2011
"B19001_6_$25,000_to_$29,999",620,4468,427,5851,4632,75820,1338,776,6889,388,1335,675,916,1028,2007-2011
"B19001_7_$30,000_to_$34,999",415,4201,476,6463,5406,75857,1380,669,6926,364,1409,880,589,797,2007-2011
"B19001_8_$35,000_to_$39,999",434,3714,407,5315,4577,67543,1381,538,7198,347,949,884,535,652,2007-2011
"B19001_9_$40,000_to_$44,999",543,4825,533,6893,4923,67053,1000,695,6194,359,930,414,608,565,2007-2011
"B19001_10_$45,000_to_$49,999",496,4182,318,6291,4024,57016,1065,584,6266,197,705,540,545,753,2007-2011
"B19001_11_$50,000_to_$59,999",979,8262,901,11334,8067,110181,2391,1015,11690,465,1278,1274,1038,1288,2007-2011
"B19001_12_$60,000_to_$74,999",1112,9909,1229,17975,10713,133835,2129,1119,14897,347,2130,1544,1252,1383,2007-2011
"B19001_13_$75,000_to_$99,999",1225,14617,1991,25307,13202,163973,3025,1378,21802,481,2101,1483,1331,1358,2007-2011
"B19001_14_$100,000_to_$124,999",1043,12037,1417,20826,10959,106127,1824,1207,14339,112,1141,993,820,945,2007-2011
"B19001_15_$125,000_to_$149,999",444,7412,792,14620,6459,66006,1139,459,9674,171,373,608,552,498,2007-2011
"B19001_16_$150,000_to_$199,999",337,7417,1058,17841,6863,70855,735,570,10662,98,483,412,394,543,2007-2011
"B19001_17_$200,000_or_more",421,5171,360,18369,5580,79666,326,293,13077,72,284,598,403,318,2007-2011
B19013_1_median_household_income_in_the_past_12_months_(in_2011_inflation-adjusted_dollars),52510,67018,72850,82571,59645,52675,47460,43962,66657,38138,36885,50609,45320,43689,2007-2011
B25001_1_total,12734,116744,13125,189391,131558,1580658,28634,18798,173447,8697,23857,15654,15355,17105,2007-2011
B25003_1_total,10502,103919,11482,177980,107996,1391103,24217,13461,155712,4893,20077,13653,12613,14600,2007-2011
B25003_2_owner_occupied,8043,78290,9934,142467,74342,801419,18981,9903,115629,4047,11775,9320,8588,10098,2007-2011
B25003_3_renter_occupied,2459,25629,1548,35513,33654,589684,5236,3558,40083,846,8302,4333,4025,4502,2007-2011
B25024_1_total,12734,116744,13125,189391,131558,1580658,28634,18798,173447,8697,23857,15654,15355,17105,2007-2011
"B25024_2_1,_detached",9569,83574,10288,158800,94806,909607,17488,13085,117134,5188,11805,9777,11042,12849,2007-2011
"B25024_3_1,_attached",141,1532,93,3794,2088,60681,219,164,4681,158,562,216,336,152,2007-2011
B25024_4_2,80,531,113,537,3096,21410,284,189,1296,71,514,251,614,308,2007-2011
B25024_5_3_or_4,529,2232,134,1276,3300,48637,559,664,2558,36,802,669,389,249,2007-2011
B25024_6_5_to_9,158,3751,119,2792,4369,88624,143,920,4123,77,1723,606,433,342,2007-2011
B25024_7_10_to_19,158,5593,96,7957,8438,202165,430,264,7483,16,1996,175,193,289,2007-2011
B25024_8_20_to_49,33,2406,7,3824,3503,81297,124,151,5053,20,732,77,243,192,2007-2011
B25024_9_50_or_more,22,3245,34,3309,5113,125196,80,265,4394,6,420,50,181,675,2007-2011
B25024_10_mobile_home,2008,13563,2179,7084,6657,41474,9146,3042,26406,3098,5286,3786,1911,2020,2007-2011
"B25024_11_boat,_rv,_van,_etc.",36,317,62,18,188,1567,161,54,319,27,17,47,13,29,2007-2011
B25077_1_median_value_(dollars),152600,143900,148200,175100,144700,132300,83500,87500,161700,79500,108100,128500,137700,87100,2007-2011
B25034_1_total,12734,116744,13125,189391,131558,1580658,28634,18798,173447,8697,23857,15654,15355,17105,2007-2011
B25034_2_built_2005_or_later,761,12843,1932,31277,12409,135762,1722,512,28074,442,1499,1636,1048,744,2007-2011
B25034_3_built_2000_to_2004,1401,18064,2772,40897,17232,184988,3141,1106,35675,289,2517,2496,1091,802,2007-2011
B25034_4_built_1990_to_1999,1785,20704,2534,41765,17303,191557,6960,1624,41474,1695,5642,3787,2745,2000,2007-2011
B25034_5_built_1980_to_1989,2581,18785,1490,36761,20312,275886,5021,3856,27812,2463,6014,2894,2425,2396,2007-2011
B25034_6_built_1970_to_1979,2262,21849,1677,26608,22716,372209,4960,3884,27335,1859,4956,2434,3017,3254,2007-2011
B25034_7_built_1960_to_1969,972,10492,1011,5503,15367,179781,2536,3109,7977,786,1526,918,1324,2360,2007-2011
B25034_8_built_1950_to_1959,1002,8632,1028,3730,10899,137130,2101,2206,2660,564,941,506,998,2376,2007-2011
B25034_9_built_1940_to_1949,653,3194,290,1060,6858,56018,1154,879,1090,167,325,480,663,1298,2007-2011
B25034_10_built_1939_or_earlier,1317,2181,391,1790,8462,47327,1039,1622,1350,432,437,503,2044,1875,2007-2011
B25127_1_total,10502,103919,11482,177980,107996,1391103,24217,13461,155712,4893,20077,13653,12613,14600,2007-2011
B25127_2_owner_occupied,8043,78290,9934,142467,74342,801419,18981,9903,115629,4047,11775,9320,8588,10098,2007-2011
B25127_3_built_2000_or_later,1579,22294,3747,55971,19178,180745,3560,994,43098,463,2008,2393,1312,1030,2007-2011
"B25127_4_1,_detached__or_attached",1313,20571,3275,55224,18048,173392,1909,630,39118,302,1194,1848,1131,747,2007-2011
B25127_5_2_to_4,0,0,3,18,52,704,0,5,56,0,0,1,0,0,2007-2011
B25127_6_5_to_19,0,0,0,14,38,414,0,0,77,0,8,0,0,0,2007-2011
B25127_7_20_to_49,0,0,0,11,0,221,0,0,29,0,0,0,12,0,2007-2011
B25127_8_50_or_more,0,17,0,36,6,1356,0,0,28,0,16,0,0,0,2007-2011
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",266,1706,469,668,1034,4658,1651,359,3790,161,790,544,169,283,2007-2011
B25127_10_built_1980_to_1999,3085,27284,3196,60126,22123,237668,8004,2938,47104,1964,6038,4075,3199,2742,2007-2011
"B25127_11_1,_detached__or_attached",2275,22490,2557,57104,19834,215835,4022,2098,36997,1406,4026,2529,2551,1901,2007-2011
B25127_12_2_to_4,0,34,0,176,79,1255,0,12,170,0,0,8,0,0,2007-2011
B25127_13_5_to_19,0,0,0,50,99,3755,0,0,295,0,56,0,0,6,2007-2011
B25127_14_20_to_49,0,0,0,14,165,636,0,17,48,0,24,0,0,0,2007-2011
B25127_15_50_or_more,0,26,0,0,57,2604,0,0,33,0,0,0,0,0,2007-2011
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",810,4734,639,2782,1889,13583,3982,811,9561,558,1932,1538,648,835,2007-2011
B25127_17_built_1960_to_1979,1699,19906,1777,21968,20350,244732,4827,3367,22394,1087,2749,2020,2277,2971,2007-2011
"B25127_18_1,_detached__or_attached",1438,17629,1661,20932,19123,227092,4108,2809,19353,828,2443,1710,2051,2798,2007-2011
B25127_19_2_to_4,14,114,0,15,98,2046,0,0,124,0,0,20,19,0,2007-2011
B25127_20_5_to_19,0,7,0,24,144,5812,0,0,62,0,8,0,12,0,2007-2011
B25127_21_20_to_49,0,9,0,0,48,1336,0,0,99,0,0,0,0,9,2007-2011
B25127_22_50_or_more,0,0,0,9,35,3087,0,0,124,0,10,0,0,0,2007-2011
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",247,2147,116,988,902,5359,719,558,2632,259,288,290,195,164,2007-2011
B25127_24_built_1940_to_1959,943,7476,904,3448,9010,112981,1870,1588,2343,296,781,585,854,2244,2007-2011
"B25127_25_1,_detached__or_attached",934,7384,882,3439,8820,111504,1822,1588,2226,288,748,585,819,2244,2007-2011
B25127_26_2_to_4,9,27,22,0,110,679,16,0,0,0,0,0,0,0,2007-2011
B25127_27_5_to_19,0,0,0,0,14,213,0,0,0,0,0,0,6,0,2007-2011
B25127_28_20_to_49,0,0,0,0,0,114,0,0,0,0,0,0,0,0,2007-2011
B25127_29_50_or_more,0,0,0,0,12,213,0,0,0,0,0,0,0,0,2007-2011
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",0,65,0,9,54,258,32,0,117,8,33,0,29,0,2007-2011
B25127_31_built_1939_or_earlier,737,1330,310,954,3681,25293,720,1016,690,237,199,247,946,1111,2007-2011
"B25127_32_1,_detached__or_attached",717,1330,310,930,3430,24281,720,1016,672,237,190,247,946,1100,2007-2011
B25127_33_2_to_4,0,0,0,0,164,496,0,0,0,0,9,0,0,0,2007-2011
B25127_34_5_to_19,0,0,0,0,75,77,0,0,0,0,0,0,0,0,2007-2011
B25127_35_20_to_49,0,0,0,0,12,181,0,0,0,0,0,0,0,0,2007-2011
B25127_36_50_or_more,0,0,0,0,0,152,0,0,0,0,0,0,0,0,2007-2011
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",20,0,0,24,0,106,0,0,18,0,0,0,0,11,2007-2011
B25127_38_renter_occupied,2459,25629,1548,35513,33654,589684,5236,3558,40083,846,8302,4333,4025,4502,2007-2011
B25127_39_built_2000_or_later,228,5934,339,11779,6632,108267,604,209,14534,43,1522,1155,369,327,2007-2011
"B25127_40_1,_detached__or_attached",114,1273,109,4543,1894,21904,182,49,4274,30,178,519,73,85,2007-2011
B25127_41_2_to_4,24,497,55,428,391,7877,46,9,1051,0,161,190,75,62,2007-2011
B25127_42_5_to_19,46,1876,0,3463,2131,32851,87,66,4039,0,738,243,136,77,2007-2011
B25127_43_20_to_49,0,452,0,1210,625,15143,0,31,2199,0,231,31,0,0,2007-2011
B25127_44_50_or_more,0,1164,20,1795,951,28309,0,0,1837,0,62,0,53,18,2007-2011
"B25127_45_mobile_home,_boat,_rv,_van,_etc.",44,672,155,340,640,2183,289,54,1134,13,152,172,32,85,2007-2011
B25127_46_built_1980_to_1999,661,8594,437,14107,9632,181584,2249,1018,15718,327,3800,1954,1335,1078,2007-2011
"B25127_47_1,_detached__or_attached",204,1827,162,6165,1673,32997,566,242,4158,154,687,514,489,343,2007-2011
B25127_48_2_to_4,141,717,57,745,1224,15324,400,261,874,32,502,369,250,132,2007-2011
B25127_49_5_to_19,45,2998,21,3448,3494,73227,249,156,3296,4,1702,237,126,157,2007-2011
B25127_50_20_to_49,0,631,0,1574,907,19126,49,30,1369,15,206,26,66,26,2007-2011
B25127_51_50_or_more,0,928,0,1105,1431,32619,40,46,1471,0,221,27,100,203,2007-2011
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",271,1493,197,1070,903,8291,945,283,4550,122,482,781,304,217,2007-2011
B25127_53_built_1960_to_1979,984,7992,572,8033,9685,226132,1385,1502,8380,287,2619,916,1298,1866,2007-2011
"B25127_54_1,_detached__or_attached",430,3043,195,4874,3991,48379,703,481,3715,80,650,400,516,727,2007-2011
B25127_55_2_to_4,253,655,27,240,1161,19770,122,340,748,68,475,185,355,189,2007-2011
B25127_56_5_to_19,129,2023,130,1860,2351,95637,144,289,1466,28,782,169,189,276,2007-2011
B25127_57_20_to_49,33,710,7,431,759,23478,58,21,404,5,166,20,118,78,2007-2011
B25127_58_50_or_more,22,829,11,233,874,34762,40,133,546,6,52,23,0,371,2007-2011
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",117,732,202,395,549,4106,318,238,1501,100,494,119,120,225,2007-2011
B25127_60_built_1940_to_1959,439,2507,164,1021,5301,57752,818,618,997,122,215,257,516,771,2007-2011
"B25127_61_1,_detached__or_attached",348,1869,147,934,3482,36057,714,530,777,107,134,257,444,709,2007-2011
B25127_62_2_to_4,19,203,10,7,792,6783,41,38,54,0,28,0,65,54,2007-2011
B25127_63_5_to_19,72,264,0,52,649,8775,5,37,84,15,25,0,7,8,2007-2011
B25127_64_20_to_49,0,103,0,28,131,1994,17,13,68,0,0,0,0,0,2007-2011
B25127_65_50_or_more,0,40,3,0,204,3850,0,0,14,0,0,0,0,0,2007-2011
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",0,28,4,0,43,293,41,0,0,0,28,0,0,0,2007-2011
B25127_67_built_1939_or_earlier,147,602,36,573,2404,15949,180,211,454,67,146,51,507,460,2007-2011
"B25127_68_1,_detached__or_attached",147,412,36,409,1301,7966,180,102,425,67,92,51,475,460,2007-2011
B25127_69_2_to_4,0,85,0,31,502,3459,0,0,9,0,52,0,0,0,2007-2011
B25127_70_5_to_19,0,46,0,125,433,2198,0,95,0,0,2,0,16,0,2007-2011
B25127_71_20_to_49,0,0,0,0,83,739,0,0,0,0,0,0,16,0,2007-2011
B25127_72_50_or_more,0,31,0,8,85,1497,0,14,0,0,0,0,0,0,2007-2011
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",0,28,0,0,0,90,0,0,20,0,0,0,0,0,2007-2011
B11003_1_total,7586,79058,9332,148169,74301,956941,18098,9927,117133,3247,11465,10083,8484,10207,2007-2011
B11003_2_married-couple_family,6302,60658,7747,118551,55653,665269,13633,7393,92632,2648,8517,7748,6595,7113,2007-2011
B11003_3_with_own_children_under_18_years,2497,29090,3466,64279,24332,339876,5739,2981,41664,388,3293,3276,2324,2723,2007-2011
B11003_4_under_6_years_only,444,7337,547,13563,5388,79415,887,629,8403,49,581,722,547,449,2007-2011
B11003_5_under_6_years_and_6_to_17_years,735,6458,712,13817,5560,85406,1389,585,10076,107,953,803,489,652,2007-2011
B11003_6_6_to_17_years_only,1318,15295,2207,36899,13384,175055,3463,1767,23185,232,1759,1751,1288,1622,2007-2011
B11003_7_no_own_children_under_18_years,3805,31568,4281,54272,31321,325393,7894,4412,50968,2260,5224,4472,4271,4390,2007-2011
B11003_8_other_family,1284,18400,1585,29618,18648,291672,4465,2534,24501,599,2948,2335,1889,3094,2007-2011
"B11003_9_male_householder,_no_wife_present",341,5114,678,8425,4823,80803,1227,735,7618,191,580,450,454,1112,2007-2011
B11003_10_with_own_children_under_18_years,164,2431,418,4051,2134,36023,597,420,3859,60,249,210,191,584,2007-2011
B11003_11_under_6_years_only,2,811,181,695,506,10722,102,126,1029,2,33,107,89,125,2007-2011
B11003_12_under_6_years_and_6_to_17_years,97,231,47,512,310,6610,44,39,510,0,71,10,69,27,2007-2011
