index,17031,17037,17043,17063,17089,17093,17097,17111,17197,18073,18089,18111,18127,55059,estimate_year
FILEID,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,2008-2012
FILETYPE,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2012e5,2008-2012
STATE,il,il,il,il,il,il,il,il,il,in,in,in,in,wi,2008-2012
B25127_65_50_or_more,18327,117,830,0,403,0,293,92,556,0,343,0,26,52,2008-2012
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",240,10,71,0,34,0,0,0,0,30,66,4,32,35,2008-2012
B25127_67_built_1939_or_earlier,297130,2049,4247,731,9358,511,6462,2902,5870,315,10796,226,1163,4556,2008-2012
"B25127_68_1,_detached__or_attached",28921,848,1770,372,3280,348,2614,1626,2764,206,4723,214,533,1811,2008-2012
B25127_69_2_to_4,147471,952,1214,199,4287,116,1950,1032,2281,98,3550,2,384,2255,2008-2012
B25127_70_5_to_19,66685,206,649,144,914,2,1259,223,471,7,1712,10,174,330,2008-2012
B25127_71_20_to_49,22107,6,237,14,416,0,417,21,83,4,326,0,64,141,2008-2012
B25127_72_50_or_more,31546,37,377,0,451,11,213,0,203,0,478,0,8,19,2008-2012
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",400,0,0,2,10,34,9,0,68,0,7,0,0,0,2008-2012
B03002_1_total,5197677,104820,918608,49870,514891,114226,701282,308163,677669,33369,495230,14199,164386,166373,2008-2012
B03002_2_not_hispanic_or_latino,3952348,94165,796539,45758,357859,96136,561933,272898,571770,31612,412578,13470,150428,146863,2008-2012
B03002_3_white_alone,2277287,83423,645537,44302,304876,84645,457261,257757,455445,30946,273611,13234,141314,129738,2008-2012
B03002_4_black_or_african_american_alone,1267825,6395,40620,535,27215,5977,45982,3352,72989,236,124204,37,4605,11118,2008-2012
B03002_5_american_indian_and_alaska_native_alone,5333,114,667,33,650,32,799,212,379,50,1117,13,383,505,2008-2012
B03002_6_asian_alone,325562,2479,93446,175,17173,3390,43561,7807,30342,62,6158,16,2238,2456,2008-2012
B03002_7_native_hawaiian_and_other_pacific_islander_alone,948,28,293,0,77,0,264,0,125,0,91,16,45,89,2008-2012
B03002_8_some_other_race_alone,9313,90,2091,1,1307,73,1784,185,1170,0,926,5,154,368,2008-2012
B03002_9_two_or_more_races,66080,1636,13885,712,6561,2019,12282,3585,11320,318,6471,149,1689,2589,2008-2012
B03002_10_two_races_including_some_other_race,5132,73,1468,18,333,110,756,211,344,0,588,0,0,185,2008-2012
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",60948,1563,12417,694,6228,1909,11526,3374,10976,318,5883,149,1689,2404,2008-2012
B03002_12_hispanic_or_latino,1245329,10655,122069,4112,157032,18090,139349,35265,105899,1757,82652,729,13958,19510,2008-2012
B03002_13_white_alone,657010,4737,93202,3285,73483,11878,88451,21752,66924,1609,35169,545,10892,13839,2008-2012
B03002_14_black_or_african_american_alone,16437,131,1222,4,794,246,1673,97,1047,12,1887,0,227,322,2008-2012
B03002_15_american_indian_and_alaska_native_alone,6891,77,762,3,810,278,677,338,848,33,498,9,39,128,2008-2012
B03002_16_asian_alone,2510,26,415,24,162,137,417,120,301,0,130,0,43,33,2008-2012
B03002_17_native_hawaiian_and_other_pacific_islander_alone,293,0,0,0,33,0,27,0,13,0,6,0,0,0,2008-2012
B03002_18_some_other_race_alone,529769,5004,21890,741,77631,4422,43335,11493,32689,44,39338,81,2036,4161,2008-2012
B03002_19_two_or_more_races,32419,680,4578,55,4119,1129,4769,1465,4077,59,5624,94,721,1027,2008-2012
B03002_20_two_races_including_some_other_race,22323,523,2619,42,2614,746,2721,1053,2739,23,3953,6,421,509,2008-2012
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",10096,157,1959,13,1505,383,2048,412,1338,36,1671,88,300,518,2008-2012
B11005_1_total,1933670,37959,335532,17987,170069,37817,240744,108950,222092,12117,182028,5338,61312,62301,2008-2012
B11005_2_households_with_one_or_more_people_under_18_years,619822,11930,119914,7046,70903,17984,98933,43290,97406,4503,62576,1667,20948,23209,2008-2012
B11005_3_family_households,616218,11857,119394,6934,70536,17914,98379,43014,96786,4497,61963,1652,20712,22975,2008-2012
B11005_4_married-couple_family,382157,8645,94106,4983,51855,14446,75683,34311,75072,3237,36498,1169,14889,14827,2008-2012
B11005_5_other_family,234061,3212,25288,1951,18681,3468,22696,8703,21714,1260,25465,483,5823,8148,2008-2012
"B11005_6_male_householder,_no_wife_present",48711,806,6695,482,5395,755,6001,2420,5477,478,5211,174,1300,1943,2008-2012
"B11005_7_female_householder,_no_husband_present",185350,2406,18593,1469,13286,2713,16695,6283,16237,782,20254,309,4523,6205,2008-2012
B11005_8_nonfamily_households,3604,73,520,112,367,70,554,276,620,6,613,15,236,234,2008-2012
B11005_9_male_householder,2672,58,458,89,312,43,475,191,562,6,514,9,139,181,2008-2012
B11005_10_female_householder,932,15,62,23,55,27,79,85,58,0,99,6,97,53,2008-2012
B11005_11_households_with_no_people_under_18_years,1313848,26029,215618,10941,99166,19833,141811,65660,124686,7614,119452,3671,40364,39092,2008-2012
B11005_12_family_households,573103,11326,119291,5919,57623,12010,80829,39168,75212,4881,60515,2175,22336,19192,2008-2012
B11005_13_married-couple_family,416873,9593,100134,5156,48472,10616,68348,33879,63328,4528,46659,1888,18991,15744,2008-2012
B11005_14_other_family,156230,1733,19157,763,9151,1394,12481,5289,11884,353,13856,287,3345,3448,2008-2012
"B11005_15_male_householder,_no_wife_present",46684,612,5959,293,3444,698,4214,1834,4692,110,4169,128,1008,1218,2008-2012
"B11005_16_female_householder,_no_husband_present",109546,1121,13198,470,5707,696,8267,3455,7192,243,9687,159,2337,2230,2008-2012
B11005_17_nonfamily_households,740745,14703,96327,5022,41543,7823,60982,26492,49474,2733,58937,1496,18028,19900,2008-2012
B11005_18_male_householder,334619,7072,41781,2382,18784,3932,27230,13050,22628,1257,27623,784,8935,9695,2008-2012
B11005_19_female_householder,406126,7631,54546,2640,22759,3891,33752,13442,26846,1476,31314,712,9093,10205,2008-2012
