B25024_7_10_to_19,143,5677,94,8550,8289,196470,403,286,7399,23,1990,114,170,301,2008-2012
B25024_8_20_to_49,27,2683,18,3870,3399,88761,174,118,5762,17,792,48,327,225,2008-2012
B25024_9_50_or_more,23,3203,53,3451,5214,129896,154,319,5020,6,473,58,253,758,2008-2012
B25024_10_mobile_home,2075,13337,2469,7219,6190,42029,9424,2880,26521,3149,5502,3638,1935,2153,2008-2012
"B25024_11_boat,_rv,_van,_etc.",51,372,70,32,230,1469,186,57,399,28,54,54,13,29,2008-2012
B25077_1_median_value_(dollars),153200,147300,145000,179800,146700,132200,83200,90400,164200,80200,110600,134900,142200,87900,2008-2012
B25034_1_total,12826,118795,13362,196014,133207,1600395,28823,18841,177759,8708,24234,15772,15451,17154,2008-2012
B25034_2_built_2010_or_later,81,820,206,3581,958,9255,77,0,1981,30,211,105,40,34,2008-2012
B25034_3_built_2000_to_2009,2344,32520,4706,75332,30647,334173,4986,1585,65924,1041,4528,4110,2531,1520,2008-2012
B25034_4_built_1990_to_1999,1683,21162,2762,42656,17837,195546,7125,1746,42077,1591,5546,3322,2690,1987,2008-2012
B25034_5_built_1980_to_1989,2608,18393,1471,35223,20364,273142,5266,4100,28042,2358,6017,2777,2352,2567,2008-2012
B25034_6_built_1970_to_1979,2287,21475,1735,26992,22784,367560,4756,3834,27057,1839,4562,2748,2892,3291,2008-2012
B25034_7_built_1960_to_1969,958,10565,964,5542,15780,179644,2513,2840,7666,795,1776,1130,1292,2059,2008-2012
B25034_8_built_1950_to_1959,853,8629,957,3724,10117,136130,2138,2032,2625,463,799,593,1033,2479,2008-2012
B25034_9_built_1940_to_1949,583,3264,243,1107,5994,56584,923,940,1090,133,378,515,546,1516,2008-2012
B25034_10_built_1939_or_earlier,1429,1967,318,1857,8726,48361,1039,1764,1297,458,417,472,2075,1701,2008-2012
B25127_1_total,10600,105920,11822,184182,109142,1412895,24461,13338,160190,4707,20151,13492,12279,14638,2008-2012
B25127_2_owner_occupied,8082,78939,10021,146143,75026,805652,19239,9628,117703,3943,11963,9278,8092,10125,2008-2012
B25127_3_built_2000_or_later,1718,23760,3760,61377,19890,190149,3895,953,45977,612,2476,2494,1336,1074,2008-2012
"B25127_4_1,_detached__or_attached",1382,21943,3332,60453,18940,182312,2074,578,41840,418,1543,1974,1181,813,2008-2012
B25127_5_2_to_4,0,0,3,33,65,661,0,4,117,0,0,5,0,0,2008-2012
B25127_6_5_to_19,0,0,0,66,72,470,0,0,84,0,12,0,0,0,2008-2012
B25127_7_20_to_49,0,0,0,7,16,245,0,0,40,0,0,0,0,0,2008-2012
B25127_8_50_or_more,0,18,0,34,4,1362,0,0,31,0,9,0,0,0,2008-2012
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",336,1799,425,784,793,5099,1821,371,3865,194,912,515,155,261,2008-2012
B25127_10_built_1980_to_1999,3014,26982,3304,58584,22663,236741,8187,3036,47038,1718,5641,3602,2800,2680,2008-2012
"B25127_11_1,_detached__or_attached",2205,22419,2506,55611,20315,215166,4338,2019,37094,1222,3717,2294,2319,1860,2008-2012
B25127_12_2_to_4,0,74,0,125,54,1230,0,9,309,0,5,0,0,0,2008-2012
B25127_13_5_to_19,0,23,0,48,87,3822,0,19,235,0,66,0,0,0,2008-2012
B25127_14_20_to_49,0,0,0,0,130,679,0,15,21,0,0,0,0,0,2008-2012
B25127_15_50_or_more,0,12,0,0,50,2702,0,0,40,0,0,0,0,0,2008-2012
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",809,4454,798,2800,2027,13142,3849,974,9339,496,1853,1308,481,820,2008-2012
B25127_17_built_1960_to_1979,1755,19611,1851,21850,20841,241896,4708,3182,21762,1113,3005,2304,2155,2888,2008-2012
"B25127_18_1,_detached__or_attached",1492,17582,1690,20802,19632,225517,3916,2753,18347,813,2676,2033,1897,2660,2008-2012
B25127_19_2_to_4,17,71,0,16,141,1832,0,0,114,20,0,21,18,0,2008-2012
B25127_20_5_to_19,0,0,0,37,82,5248,0,0,80,0,10,0,10,0,2008-2012
B25127_21_20_to_49,0,6,0,0,67,1333,0,0,64,0,0,0,0,0,2008-2012
B25127_22_50_or_more,0,0,0,8,37,3068,0,0,141,0,16,0,0,0,2008-2012
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",246,1952,161,987,882,4898,792,429,3016,280,303,250,230,228,2008-2012
B25127_24_built_1940_to_1959,821,7483,839,3360,8072,111909,1756,1479,2294,231,653,663,790,2443,2008-2012
"B25127_25_1,_detached__or_attached",814,7360,839,3360,7925,110344,1686,1459,2205,222,622,663,765,2443,2008-2012
B25127_26_2_to_4,0,33,0,0,82,673,11,20,0,0,0,0,0,0,2008-2012
B25127_27_5_to_19,0,0,0,0,0,226,0,0,0,0,0,0,7,0,2008-2012
B25127_28_20_to_49,0,0,0,0,0,130,0,0,0,0,0,0,0,0,2008-2012
B25127_29_50_or_more,0,0,0,0,12,262,0,0,0,0,0,0,0,0,2008-2012
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",7,90,0,0,53,274,59,0,89,9,31,0,18,0,2008-2012
B25127_31_built_1939_or_earlier,774,1103,267,972,3560,24957,693,978,632,269,188,215,1011,1040,2008-2012
"B25127_32_1,_detached__or_attached",756,1103,254,972,3401,24089,693,978,623,269,188,215,995,1027,2008-2012
B25127_33_2_to_4,0,0,0,0,77,378,0,0,0,0,0,0,0,0,2008-2012
B25127_34_5_to_19,0,0,0,0,72,64,0,0,0,0,0,0,0,0,2008-2012
B25127_35_20_to_49,0,0,0,0,10,129,0,0,0,0,0,0,0,0,2008-2012
B25127_36_50_or_more,0,0,0,0,0,147,0,0,0,0,0,0,0,13,2008-2012
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",18,0,13,0,0,150,0,0,9,0,0,0,16,0,2008-2012
B25127_38_renter_occupied,2518,26981,1801,38039,34116,607243,5222,3710,42487,764,8188,4214,4187,4513,2008-2012
B25127_39_built_2000_or_later,330,7092,548,13027,7331,120507,496,129,15576,94,1623,1075,560,259,2008-2012
"B25127_40_1,_detached__or_attached",188,1944,232,5129,2080,24901,171,18,4663,50,195,395,234,71,2008-2012
B25127_41_2_to_4,23,548,57,325,386,8544,8,10,1215,3,257,189,86,10,2008-2012
B25127_42_5_to_19,15,2211,0,3926,2399,35788,84,50,4073,13,600,242,161,60,2008-2012
B25127_43_20_to_49,2,523,0,1420,734,16876,0,13,2418,0,276,14,0,0,2008-2012
B25127_44_50_or_more,0,1207,12,1848,1064,31726,10,0,2091,0,106,0,54,9,2008-2012
"B25127_45_mobile_home,_boat,_rv,_van,_etc.",102,659,247,379,668,2672,223,38,1116,28,189,235,25,109,2008-2012
B25127_46_built_1980_to_1999,720,8711,528,14888,9595,185326,2508,1214,16631,272,3866,1714,1410,1211,2008-2012
"B25127_47_1,_detached__or_attached",202,1899,116,7058,1968,34970,737,220,4549,92,565,381,535,313,2008-2012
B25127_48_2_to_4,161,719,62,671,1200,16289,384,387,905,50,626,228,191,163,2008-2012
B25127_49_5_to_19,121,2719,19,3442,3342,72528,222,233,3281,7,1589,196,94,214,2008-2012
B25127_50_20_to_49,0,826,11,1472,844,21245,75,31,1499,13,264,22,99,39,2008-2012
B25127_51_50_or_more,0,951,0,1219,1416,32072,91,55,1732,0,192,26,94,225,2008-2012
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",236,1597,320,1026,825,8222,999,288,4665,110,630,861,397,257,2008-2012
B25127_53_built_1960_to_1979,930,7873,515,8428,9850,226950,1288,1435,8729,289,2335,1111,1271,1830,2008-2012
"B25127_54_1,_detached__or_attached",424,3166,147,5251,4165,51303,611,511,4110,84,684,442,512,666,2008-2012
B25127_55_2_to_4,229,511,29,275,1410,19220,66,264,587,66,454,288,354,256,2008-2012
B25127_56_5_to_19,123,2163,144,1906,2258,91377,111,309,1567,16,635,199,163,208,2008-2012
B25127_57_20_to_49,25,607,7,381,734,26007,73,21,435,4,107,12,131,106,2008-2012
B25127_58_50_or_more,23,683,37,232,878,34950,46,141,585,6,105,32,0,388,2008-2012
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",106,743,151,383,405,4093,381,189,1445,113,350,138,111,206,2008-2012
B25127_60_built_1940_to_1959,377,2676,180,1078,4740,57655,753,593,1006,71,237,239,468,916,2008-2012
"B25127_61_1,_detached__or_attached",279,1915,163,1045,3386,36138,644,500,804,71,138,239,468,780,2008-2012
B25127_62_2_to_4,20,247,10,9,705,6195,44,41,43,0,4,0,0,125,2008-2012
B25127_63_5_to_19,78,298,0,0,424,8482,14,42,45,0,95,0,0,11,2008-2012
B25127_64_20_to_49,0,116,0,24,25,2322,26,0,84,0,0,0,0,0,2008-2012
B25127_65_50_or_more,0,33,4,0,159,4176,0,10,30,0,0,0,0,0,2008-2012
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",0,67,3,0,41,342,25,0,0,0,0,0,0,0,2008-2012
B25127_67_built_1939_or_earlier,161,629,30,618,2600,16805,177,339,545,38,127,75,478,297,2008-2012
"B25127_68_1,_detached__or_attached",161,436,30,420,1386,8216,177,231,531,38,73,75,415,297,2008-2012
B25127_69_2_to_4,0,82,0,26,557,3492,0,8,14,0,47,0,18,0,2008-2012
B25127_70_5_to_19,0,36,0,152,438,2350,0,68,0,0,7,0,11,0,2008-2012
B25127_71_20_to_49,0,0,0,0,141,754,0,0,0,0,0,0,34,0,2008-2012
B25127_72_50_or_more,0,34,0,20,78,1781,0,32,0,0,0,0,0,0,2008-2012
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",0,41,0,0,0,212,0,0,0,0,0,0,0,0,2008-2012
B11003_1_total,7503,79539,9601,153442,74846,968252,18169,9762,119577,3175,11619,9787,8423,9866,2008-2012
B11003_2_married-couple_family,6113,60985,8067,122260,56501,669459,13636,7317,93881,2592,8545,7467,6292,6832,2008-2012
B11003_3_with_own_children_under_18_years,2355,29389,3568,65866,24605,338129,5366,2974,42227,495,3152,3094,2139,2424,2008-2012
B11003_4_under_6_years_only,306,7060,614,13732,5424,76842,959,596,8161,83,624,754,563,424,2008-2012
B11003_5_under_6_years_and_6_to_17_years,790,6552,666,13996,5612,86013,1195,495,10468,109,742,849,365,605,2008-2012
B11003_6_6_to_17_years_only,1259,15777,2288,38138,13569,175274,3212,1883,23598,303,1786,1491,1211,1395,2008-2012
B11003_7_no_own_children_under_18_years,3758,31596,4499,56394,31896,331330,8270,4343,51654,2097,5393,4373,4153,4408,2008-2012
B11003_8_other_family,1390,18554,1534,31182,18345,298793,4533,2445,25696,583,3074,2320,2131,3034,2008-2012
"B11003_9_male_householder,_no_wife_present",327,5071,718,8588,4534,82576,1258,622,8329,170,542,463,499,829,2008-2012
B11003_10_with_own_children_under_18_years,152,2498,459,3894,2118,37923,647,354,4262,52,282,257,178,444,2008-2012
B11003_11_under_6_years_only,2,736,182,656,538,11382,117,99,1028,4,96,160,65,105,2008-2012
B11003_12_under_6_years_and_6_to_17_years,104,208,45,555,359,7061,45,40,622,0,49,0,22,36,2008-2012
