B01001_38_40_to_44_years,70020,4140,4270,95819,1317,43305,9410,2008-2012
B01001_39_45_to_49_years,72411,4674,5366,100379,1219,48362,9799,2008-2012
B01001_40_50_to_54_years,68151,5189,5714,89255,1339,47277,9907,2008-2012
B01001_41_55_to_59_years,58889,5367,5446,79024,1146,44272,9347,2008-2012
B01001_42_60_and_61_years,21531,2489,2392,29148,507,17704,4043,2008-2012
B01001_43_62_to_64_years,28231,2864,3347,39235,533,23763,5013,2008-2012
B01001_44_65_and_66_years,17013,1831,2397,22784,358,16755,3752,2008-2012
B01001_45_67_to_69_years,21922,3232,3034,32510,577,22893,5102,2008-2012
B01001_46_70_to_74_years,29622,4678,5006,49570,1092,33121,6993,2008-2012
B01001_47_75_to_79_years,24823,4302,4032,38884,617,30612,5595,2008-2012
B01001_48_80_to_84_years,23304,3125,3425,31433,498,28130,4693,2008-2012
B01001_49_85_years_and_over,28828,3513,3865,32565,319,30350,4197,2008-2012
B02001_1_total,1761993,138203,146497,2512219,39779,1324085,278246,2008-2012
B02001_2_white_alone,1123976,120601,128266,1881017,33833,1009367,203117,2008-2012
B02001_3_black_or_african_american_alone,470059,12313,8288,477618,3393,229313,52361,2008-2012
B02001_4_american_indian_and_alaska_native_alone,3853,185,895,3843,286,2436,1328,2008-2012
B02001_5_asian_alone,58197,1639,1374,40005,158,31527,4368,2008-2012
B02001_6_native_hawaiian_and_other_pacific_islander_alone,1233,8,33,779,0,636,94,2008-2012
B02001_7_some_other_race_alone,60242,1457,5600,73851,1503,28128,8645,2008-2012
B02001_8_two_or_more_races,44433,2000,2041,35106,606,22678,8333,2008-2012
B02001_9_two_races_including_some_other_race,11274,149,399,14744,72,3961,1786,2008-2012
"B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races",33159,1851,1642,20362,534,18717,6547,2008-2012
B11001_1_total,665913,58328,59562,826179,13369,523891,104470,2008-2012
B11001_2_family_households,417267,37209,37443,567946,9341,324073,71732,2008-2012
B11001_3_married-couple_family,286130,29410,30825,367730,6515,240258,53564,2008-2012
B11001_4_other_family,131137,7799,6618,200216,2826,83815,18168,2008-2012
"B11001_5_male_householder,_no_wife_present",31574,2014,2048,51839,912,21986,5465,2008-2012
"B11001_6_female_householder,_no_husband_present",99563,5785,4570,148377,1914,61829,12703,2008-2012
B11001_7_nonfamily_households,248646,21119,22119,258233,4028,199818,32738,2008-2012
B11001_8_householder_living_alone,202974,17913,19349,213122,3257,165012,26796,2008-2012
B11001_9_householder_not_living_alone,45672,3206,2770,45111,771,34806,5942,2008-2012
B15002_1_total,1220643,103050,111278,1717817,26366,948582,194962,2008-2012
B15002_2_male,578000,48458,54292,812468,13903,448338,93325,2008-2012
B15002_3_no_schooling_completed,7070,669,813,16018,406,6470,1295,2008-2012
B15002_4_nursery_to_4th_grade,4711,273,598,15198,507,6515,812,2008-2012
B15002_5_5th_and_6th_grade,9034,702,772,36290,1155,10000,1904,2008-2012
B15002_6_7th_and_8th_grade,9100,791,862,22583,864,6983,1960,2008-2012
B15002_7_9th_grade,7802,752,850,21462,507,5837,1748,2008-2012
B15002_8_10th_grade,9951,1295,1353,17841,902,8221,3361,2008-2012
B15002_9_11th_grade,12202,1277,1333,18868,447,9426,2648,2008-2012
"B15002_10_12th_grade,_no_diploma",14280,1196,1107,31643,272,9776,2275,2008-2012
"B15002_11_high_school_graduate,_ged,_or_alternative",157696,13411,13078,229721,4646,109186,31397,2008-2012
"B15002_12_some_college,_less_than_1_year",29955,3317,4093,29565,632,23162,7201,2008-2012
"B15002_13_some_college,_1_or_more_years,_no_degree",89400,7142,8175,93226,1633,65514,13540,2008-2012
B15002_14_associate's_degree,46452,3588,3790,62435,516,30516,6647,2008-2012
B15002_15_bachelor's_degree,113796,7977,11336,131470,992,95396,11834,2008-2012
B15002_16_master's_degree,40137,3795,3337,47086,246,33962,4629,2008-2012
B15002_17_professional_school_degree,18869,1705,2188,27726,149,19752,1413,2008-2012
B15002_18_doctorate_degree,7545,568,607,11336,29,7622,661,2008-2012
B15002_19_female,642643,54592,56986,905349,12463,500244,101637,2008-2012
B15002_20_no_schooling_completed,8999,674,471,20833,414,6705,1360,2008-2012
B15002_21_nursery_to_4th_grade,5213,189,398,18936,315,4463,874,2008-2012
B15002_22_5th_and_6th_grade,9787,715,493,45902,227,7995,1234,2008-2012
B15002_23_7th_and_8th_grade,9755,1053,539,24810,386,6954,1406,2008-2012
B15002_24_9th_grade,6857,695,326,19753,417,4943,1605,2008-2012
B15002_25_10th_grade,10664,1213,817,15573,647,7926,2667,2008-2012
B15002_26_11th_grade,11940,1109,977,16793,464,8622,3019,2008-2012
"B15002_27_12th_grade,_no_diploma",13861,1126,1086,32476,256,10218,2604,2008-2012
"B15002_28_high_school_graduate,_ged,_or_alternative",183221,15542,16296,249787,4325,137788,35111,2008-2012
"B15002_29_some_college,_less_than_1_year",37873,4897,5247,37534,947,32273,8828,2008-2012
"B15002_30_some_college,_1_or_more_years,_no_degree",97915,8664,8960,106299,2017,76009,15069,2008-2012
B15002_31_associate's_degree,62011,5097,5908,82126,756,44425,9234,2008-2012
B15002_32_bachelor's_degree,120958,9213,10006,154071,865,97670,12015,2008-2012
B15002_33_master's_degree,47233,3620,4321,53032,281,40369,5278,2008-2012
B15002_34_professional_school_degree,10872,534,743,18592,146,9394,717,2008-2012
B15002_35_doctorate_degree,5484,251,398,8832,0,4490,616,2008-2012
B19001_1_total,665913,58328,59562,826179,13369,523891,104470,2008-2012
"B19001_2_less_than_$10,000",46250,3858,3539,86678,1121,33723,7941,2008-2012
"B19001_3_$10,000_to_$14,999",35928,3465,3161,56534,1367,26966,5546,2008-2012
"B19001_4_$15,000_to_$19,999",36665,4293,3388,53548,1053,28249,6866,2008-2012
"B19001_5_$20,000_to_$24,999",35702,4267,3394,51940,1109,29079,6800,2008-2012
"B19001_6_$25,000_to_$29,999",37823,3729,3315,48830,1319,29147,6503,2008-2012
"B19001_7_$30,000_to_$34,999",36495,3163,3601,45345,827,26860,6403,2008-2012
"B19001_8_$35,000_to_$39,999",33640,3223,3308,41608,714,25269,6921,2008-2012
"B19001_9_$40,000_to_$44,999",33113,3049,3189,40727,616,27177,6604,2008-2012
"B19001_10_$45,000_to_$49,999",27810,2465,2680,33281,529,22592,5788,2008-2012
"B19001_11_$50,000_to_$59,999",53008,4351,4100,63177,903,43171,8824,2008-2012
"B19001_12_$60,000_to_$74,999",67145,5646,5545,74656,1358,50112,10335,2008-2012
"B19001_13_$75,000_to_$99,999",77284,5852,6291,82864,1156,58621,11705,2008-2012
"B19001_14_$100,000_to_$124,999",50443,3768,4480,53072,753,40117,6743,2008-2012
"B19001_15_$125,000_to_$149,999",31231,2135,2536,28706,195,25622,2939,2008-2012
"B19001_16_$150,000_to_$199,999",33226,1918,2910,29393,195,24745,2501,2008-2012
"B19001_17_$200,000_or_more",30150,3146,4125,35820,154,32441,2051,2008-2012
B19013_1_median_household_income_in_the_past_12_months_(in_2012_inflation-adjusted_dollars),51603,45274,50573,43464,34289,52806,43923,2008-2012
B25001_1_total,810220,76433,78037,989364,18379,663599,136690,2008-2012
B25003_1_total,665913,58328,59562,826179,13369,523891,104470,2008-2012
B25003_2_owner_occupied,447228,44402,45970,468997,9890,376594,77931,2008-2012
B25003_3_renter_occupied,218685,13926,13592,357182,3479,147297,26539,2008-2012
B25024_1_total,810220,76433,78037,989364,18379,663599,136690,2008-2012
"B25024_2_1,_detached",332959,48131,40929,405737,9111,306627,91231,2008-2012
"B25024_3_1,_attached",65003,3007,6002,103180,333,68434,4702,2008-2012
B25024_4_2,22420,2163,1868,21148,253,18550,3410,2008-2012
B25024_5_3_or_4,35645,2569,3864,33902,280,44087,4262,2008-2012
B25024_6_5_to_9,46899,5151,4914,50276,225,41253,4154,2008-2012
B25024_7_10_to_19,56842,4701,7874,60498,80,43588,5520,2008-2012
B25024_8_20_to_49,101279,2364,3363,89035,8,64691,4505,2008-2012
B25024_9_50_or_more,126556,2098,1215,211826,53,57782,6383,2008-2012
B25024_10_mobile_home,22080,6198,7946,13262,7788,18331,12435,2008-2012
"B25024_11_boat,_rv,_van,_etc.",537,51,62,500,248,256,88,2008-2012
B25077_1_median_value_(dollars),199900,165500,214300,221900,110800,216200,135500,2008-2012
B25034_1_total,810220,76433,78037,989364,18379,663599,136690,2008-2012
B25034_2_built_2010_or_later,1262,33,93,1453,4,804,133,2008-2012
B25034_3_built_2000_to_2009,90529,20901,12329,134391,3122,110642,42212,2008-2012
B25034_4_built_1990_to_1999,130611,17199,13761,118063,3329,116649,23525,2008-2012
B25034_5_built_1980_to_1989,150038,18297,23407,153142,4263,188022,34870,2008-2012
B25034_6_built_1970_to_1979,222594,11108,19370,195759,4319,134595,19859,2008-2012
B25034_7_built_1960_to_1969,126105,4064,4802,133365,2156,57004,7878,2008-2012
B25034_8_built_1950_to_1959,73059,3224,2951,151064,691,36188,5463,2008-2012
B25034_9_built_1940_to_1949,10469,615,669,64514,263,8931,1423,2008-2012
B25034_10_built_1939_or_earlier,5553,992,655,37613,232,10764,1327,2008-2012
B25127_1_total,665913,58328,59562,826179,13369,523891,104470,2008-2012
B25127_2_owner_occupied,447228,44402,45970,468997,9890,376594,77931,2008-2012
B25127_3_built_2000_or_later,45959,12035,7820,53500,1997,61114,25396,2008-2012
"B25127_4_1,_detached__or_attached",36193,11009,7105,39348,1319,53975,23944,2008-2012
B25127_5_2_to_4,1338,100,117,894,39,1022,21,2008-2012
B25127_6_5_to_19,2296,358,158,2258,0,1817,154,2008-2012
B25127_7_20_to_49,1020,63,24,1549,0,1005,124,2008-2012
B25127_8_50_or_more,2947,68,24,8211,0,1569,102,2008-2012
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",2165,437,392,1240,639,1726,1051,2008-2012
B25127_10_built_1980_to_1999,168443,19732,22783,141751,4275,182374,34995,2008-2012
"B25127_11_1,_detached__or_attached",122169,15442,17451,102432,2318,137265,27654,2008-2012
B25127_12_2_to_4,4749,545,829,3632,9,11876,700,2008-2012
B25127_13_5_to_19,11407,1436,1965,9554,0,12924,966,2008-2012
B25127_14_20_to_49,13240,298,564,6352,0,9523,348,2008-2012
B25127_15_50_or_more,12852,127,181,16809,0,6549,1439,2008-2012
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",4026,1884,1793,2972,1948,4237,3888,2008-2012
B25127_17_built_1960_to_1979,183859,9471,12782,150978,3215,102775,13782,2008-2012
"B25127_18_1,_detached__or_attached",109888,6636,7781,101135,2219,62167,10453,2008-2012
B25127_19_2_to_4,4519,228,478,2969,33,6827,462,2008-2012
B25127_20_5_to_19,10632,942,2299,6463,9,8871,496,2008-2012
B25127_21_20_to_49,21892,362,240,9729,0,10644,228,2008-2012
B25127_22_50_or_more,30355,197,82,27931,0,9028,227,2008-2012
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",6573,1106,1902,2751,954,5238,1916,2008-2012
B25127_24_built_1940_to_1959,46589,2571,2190,108280,326,25190,3144,2008-2012
"B25127_25_1,_detached__or_attached",40427,2542,1864,101179,252,22870,2911,2008-2012
B25127_26_2_to_4,1108,0,16,1599,0,400,66,2008-2012
B25127_27_5_to_19,1040,10,121,1000,0,534,10,2008-2012
B25127_28_20_to_49,1895,10,20,1802,0,603,52,2008-2012
B25127_29_50_or_more,1688,0,17,2220,0,404,0,2008-2012
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",431,9,152,480,74,379,105,2008-2012
B25127_31_built_1939_or_earlier,2378,593,395,14488,77,5141,614,2008-2012
"B25127_32_1,_detached__or_attached",1799,580,304,12996,77,4607,602,2008-2012
B25127_33_2_to_4,77,0,0,356,0,114,0,2008-2012
B25127_34_5_to_19,44,0,29,491,0,107,12,2008-2012
B25127_35_20_to_49,237,13,42,207,0,113,0,2008-2012
B25127_36_50_or_more,172,0,0,408,0,186,0,2008-2012
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",49,0,20,30,0,14,0,2008-2012
B25127_38_renter_occupied,218685,13926,13592,357182,3479,147297,26539,2008-2012
B25127_39_built_2000_or_later,29427,3791,2150,47465,589,26925,7813,2008-2012
"B25127_40_1,_detached__or_attached",7819,2113,845,12660,209,7859,5600,2008-2012
B25127_41_2_to_4,2706,408,162,3042,145,2724,220,2008-2012
B25127_42_5_to_19,7247,661,580,7815,98,7800,1021,2008-2012
B25127_43_20_to_49,4611,160,343,5027,8,3770,673,2008-2012
B25127_44_50_or_more,6258,269,101,18336,12,4122,180,2008-2012
"B25127_45_mobile_home,_boat,_rv,_van,_etc.",786,180,119,585,117,650,119,2008-2012
B25127_46_built_1980_to_1999,75659,6049,5794,88230,1473,62198,9344,2008-2012
"B25127_47_1,_detached__or_attached",15400,2318,1578,23638,314,16313,4230,2008-2012
B25127_48_2_to_4,8348,1434,1215,7390,86,10740,1114,2008-2012
B25127_49_5_to_19,26202,1074,1716,19473,73,18288,2278,2008-2012
B25127_50_20_to_49,12982,207,471,13583,0,8277,534,2008-2012
B25127_51_50_or_more,11897,608,396,22375,41,7564,725,2008-2012
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",830,408,418,1771,959,1016,463,2008-2012
B25127_53_built_1960_to_1979,86700,2796,4499,124513,1222,41940,6619,2008-2012
"B25127_54_1,_detached__or_attached",19464,1165,1568,33143,630,12575,3504,2008-2012
B25127_55_2_to_4,17455,371,1107,13362,107,9580,1735,2008-2012
B25127_56_5_to_19,18961,581,749,22959,83,8377,728,2008-2012
B25127_57_20_to_49,13858,180,164,20184,0,5225,132,2008-2012
B25127_58_50_or_more,15206,196,73,32970,0,4838,223,2008-2012
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",1756,303,838,1895,402,1345,297,2008-2012
B25127_60_built_1940_to_1959,24413,1023,944,80033,151,12657,2331,2008-2012
"B25127_61_1,_detached__or_attached",9689,641,680,33657,139,6911,1470,2008-2012
B25127_62_2_to_4,6236,234,159,11731,0,3151,629,2008-2012
B25127_63_5_to_19,4087,83,63,17449,0,1445,87,2008-2012
B25127_64_20_to_49,2676,32,0,9162,0,646,7,2008-2012
B25127_65_50_or_more,1445,15,15,7611,0,377,37,2008-2012
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",280,18,27,423,12,127,101,2008-2012
B25127_67_built_1939_or_earlier,2486,267,205,16941,44,3577,432,2008-2012
"B25127_68_1,_detached__or_attached",935,153,108,5465,44,1960,274,2008-2012
B25127_69_2_to_4,636,12,55,2893,0,681,115,2008-2012
B25127_70_5_to_19,479,92,15,4507,0,633,38,2008-2012
B25127_71_20_to_49,176,0,27,2161,0,89,0,2008-2012
B25127_72_50_or_more,244,10,0,1710,0,214,5,2008-2012
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",16,0,0,205,0,0,0,2008-2012
B11003_1_total,417267,37209,37443,567946,9341,324073,71732,2008-2012
B11003_2_married-couple_family,286130,29410,30825,367730,6515,240258,53564,2008-2012
B11003_3_with_own_children_under_18_years,123451,7953,8822,157868,2166,80873,16653,2008-2012
B11003_4_under_6_years_only,28528,1748,1493,37530,424,17687,3512,2008-2012
B11003_5_under_6_years_and_6_to_17_years,22824,1614,1868,29615,520,15466,3971,2008-2012
B11003_6_6_to_17_years_only,72099,4591,5461,90723,1222,47720,9170,2008-2012
B11003_7_no_own_children_under_18_years,162679,21457,22003,209862,4349,159385,36911,2008-2012
B11003_8_other_family,131137,7799,6618,200216,2826,83815,18168,2008-2012
"B11003_9_male_householder,_no_wife_present",31574,2014,2048,51839,912,21986,5465,2008-2012
B11003_10_with_own_children_under_18_years,13451,921,1025,18090,444,10905,3033,2008-2012
B11003_11_under_6_years_only,3402,389,167,5034,76,2907,931,2008-2012
B11003_12_under_6_years_and_6_to_17_years,1757,99,241,2792,133,1853,369,2008-2012
B11003_13_6_to_17_years_only,8292,433,617,10264,235,6145,1733,2008-2012
B11003_14_no_own_children_under_18_years,18123,1093,1023,33749,468,11081,2432,2008-2012
"B11003_15_female_householder,_no_husband_present",99563,5785,4570,148377,1914,61829,12703,2008-2012
B11003_16_with_own_children_under_18_years,54549,3348,2353,74533,1294,34755,7300,2008-2012
B11003_17_under_6_years_only,10257,566,468,12542,195,6120,904,2008-2012
B11003_18_under_6_years_and_6_to_17_years,8348,659,211,11972,201,6128,1580,2008-2012
B11003_19_6_to_17_years_only,35944,2123,1674,50019,898,22507,4816,2008-2012
B11003_20_no_own_children_under_18_years,45014,2437,2217,73844,620,27074,5403,2008-2012
B25075_1_total,447228,44402,45970,468997,9890,376594,77931,2008-2012
"B25075_2_less_than_$10,000",3120,638,454,1834,381,4072,1454,2008-2012
"B25075_3_$10,000_to_$14,999",2699,409,343,1720,239,2469,927,2008-2012
"B25075_4_$15,000_to_$19,999",3004,521,203,1603,72,2581,870,2008-2012
"B25075_5_$20,000_to_$24,999",3514,281,350,1815,166,3102,750,2008-2012
"B25075_6_$25,000_to_$29,999",3742,241,267,1769,122,2842,911,2008-2012
"B25075_7_$30,000_to_$34,999",4820,428,375,1893,247,3245,1165,2008-2012
"B25075_8_$35,000_to_$39,999",3316,309,539,1136,87,2782,558,2008-2012
"B25075_9_$40,000_to_$49,999",9705,839,873,4510,369,7318,1790,2008-2012
"B25075_10_$50,000_to_$59,999",12265,1298,1457,6316,556,8682,2718,2008-2012
"B25075_11_$60,000_to_$69,999",12545,1421,1319,8573,384,8641,3133,2008-2012
"B25075_12_$70,000_to_$79,999",13675,1467,1474,10984,551,9799,4185,2008-2012
"B25075_13_$80,000_to_$89,999",14176,2319,1552,12876,739,10590,4566,2008-2012
"B25075_14_$90,000_to_$99,999",12174,1712,1002,10624,387,9603,4087,2008-2012
"B25075_15_$100,000_to_$124,999",34418,3992,3010,36263,1495,24740,8848,2008-2012
"B25075_16_$125,000_to_$149,999",25180,3349,2482,24717,758,21813,7151,2008-2012
"B25075_17_$150,000_to_$174,999",38728,4814,3243,47068,659,30447,9152,2008-2012
"B25075_18_$175,000_to_$199,999",26714,2842,2530,33329,369,20913,5169,2008-2012
"B25075_19_$200,000_to_$249,999",52939,4215,5338,62832,836,45286,7664,2008-2012
"B25075_20_$250,000_to_$299,999",44427,3054,4014,51729,562,37411,4512,2008-2012
"B25075_21_$300,000_to_$399,999",58401,3234,6155,63526,383,48907,4277,2008-2012
"B25075_22_$400,000_to_$499,999",27073,2212,2937,29323,160,23672,1613,2008-2012
"B25075_23_$500,000_to_$749,999",24452,2105,3032,28625,137,23764,1382,2008-2012
"B25075_24_$750,000_to_$999,999",8054,819,1127,10627,129,9985,591,2008-2012
"B25075_25_$1,000,000_or_more",8087,1883,1894,15305,102,13930,458,2008-2012
B03002_1_total,1761993,138203,146497,2512219,39779,1324085,278246,2008-2012
B03002_2_not_hispanic_or_latino,1317089,122702,128741,889395,30231,1071575,232094,2008-2012
B03002_3_white_alone,766779,106966,117581,395156,25979,795020,170356,2008-2012
B03002_4_black_or_african_american_alone,454977,12022,7549,433889,3360,222819,51043,2008-2012
B03002_5_american_indian_and_alaska_native_alone,3070,141,278,2124,260,1558,628,2008-2012
B03002_6_asian_alone,56549,1639,1333,37917,158,31298,4345,2008-2012
B03002_7_native_hawaiian_and_other_pacific_islander_alone,1021,8,33,723,0,589,79,2008-2012
B03002_8_some_other_race_alone,6359,79,248,5534,19,4344,535,2008-2012
B03002_9_two_or_more_races,28334,1847,1719,14052,455,15947,5108,2008-2012
B03002_10_two_races_including_some_other_race,3208,28,137,2626,16,1428,325,2008-2012
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",25126,1819,1582,11426,439,14519,4783,2008-2012
B03002_12_hispanic_or_latino,444904,15501,17756,1622824,9548,252510,46152,2008-2012
B03002_13_white_alone,357197,13635,10685,1485861,7854,214347,32761,2008-2012
B03002_14_black_or_african_american_alone,15082,291,739,43729,33,6494,1318,2008-2012
B03002_15_american_indian_and_alaska_native_alone,783,44,617,1719,26,878,700,2008-2012
B03002_16_asian_alone,1648,0,41,2088,0,229,23,2008-2012
B03002_17_native_hawaiian_and_other_pacific_islander_alone,212,0,0,56,0,47,15,2008-2012
B03002_18_some_other_race_alone,53883,1378,5352,68317,1484,23784,8110,2008-2012
B03002_19_two_or_more_races,16099,153,322,21054,151,6731,3225,2008-2012
B03002_20_two_races_including_some_other_race,8066,121,262,12118,56,2533,1461,2008-2012
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",8033,32,60,8936,95,4198,1764,2008-2012
B25063_1_total,218685,13926,13592,357182,3479,147297,26539,2008-2012
B25063_2_with_cash_rent,209486,13072,12774,344246,3115,139488,25067,2008-2012
B25063_3_less_than_$100,113,0,0,877,0,238,72,2008-2012
B25063_4_$100_to_$149,335,35,14,1573,0,358,58,2008-2012
B25063_5_$150_to_$199,819,55,29,7014,46,709,87,2008-2012
B25063_6_$200_to_$249,1413,61,16,7380,0,1081,163,2008-2012
B25063_7_$250_to_$299,1136,130,84,4025,230,892,228,2008-2012
B25063_8_$300_to_$349,1026,124,185,3597,67,778,250,2008-2012
B25063_9_$350_to_$399,922,333,94,2909,80,875,208,2008-2012
B25063_10_$400_to_$449,1082,83,84,3307,118,892,284,2008-2012
B25063_11_$450_to_$499,1348,262,180,3401,16,953,244,2008-2012
B25063_12_$500_to_$549,1691,296,189,5083,266,1522,437,2008-2012
B25063_13_$550_to_$599,2021,524,340,5741,227,1947,577,2008-2012
B25063_14_$600_to_$649,2552,674,554,8005,250,2289,761,2008-2012
B25063_15_$650_to_$699,3682,984,784,9256,189,3331,819,2008-2012
B25063_16_$700_to_$749,5996,1019,805,10228,191,3884,1038,2008-2012
B25063_17_$750_to_$799,6560,1096,558,12903,248,4558,983,2008-2012
B25063_18_$800_to_$899,18882,1576,1533,30461,384,10918,3059,2008-2012
B25063_19_$900_to_$999,21760,1405,1716,35073,314,13693,2854,2008-2012
"B25063_20_$1,000_to_$1,249",50523,2335,2849,75409,250,34362,6302,2008-2012
"B25063_21_$1,250_to_$1,499",36447,852,1286,50683,133,21984,3921,2008-2012
"B25063_22_$1,500_to_$1,999",34355,604,923,47495,71,21657,2236,2008-2012
"B25063_23_$2,000_or_more",16823,624,551,19826,35,12567,486,2008-2012
B25063_24_no_cash_rent,9199,854,818,12936,364,7809,1472,2008-2012
B25071_1_median_gross_rent_as_a_percentage_of_household_income,36.2,36.8,34.8,39.0,33.4,36.3,38.4,2008-2012
B25036_1_total,665913,58328,59562,826179,13369,523891,104470,2008-2012
B25036_2_owner_occupied,447228,44402,45970,468997,9890,376594,77931,2008-2012
B25036_3_built_2010_or_later,457,24,75,408,4,667,91,2008-2012
B25036_4_built_2000_to_2009,45502,12011,7745,53092,1993,60447,25305,2008-2012
B25036_5_built_1990_to_1999,82893,9138,8914,62203,1967,72957,15016,2008-2012
B25036_6_built_1980_to_1989,85550,10594,13869,79548,2308,109417,19979,2008-2012
B25036_7_built_1970_to_1979,117786,6706,9880,90454,2291,72723,10330,2008-2012
B25036_8_built_1960_to_1969,66073,2765,2902,60524,924,30052,3452,2008-2012
B25036_9_built_1950_to_1959,42145,2168,1833,82823,277,20789,2406,2008-2012
B25036_10_built_1940_to_1949,4444,403,357,25457,49,4401,738,2008-2012
B25036_11_built_1939_or_earlier,2378,593,395,14488,77,5141,614,2008-2012
B25036_12_renter_occupied,218685,13926,13592,357182,3479,147297,26539,2008-2012
B25036_13_built_2010_or_later,701,9,18,896,0,137,42,2008-2012
B25036_14_built_2000_to_2009,28726,3782,2132,46569,589,26788,7771,2008-2012
B25036_15_built_1990_to_1999,34016,2942,2194,37021,374,24730,4263,2008-2012
B25036_16_built_1980_to_1989,41643,3107,3600,51209,1099,37468,5081,2008-2012
B25036_17_built_1970_to_1979,53810,1971,3589,74608,862,27722,4083,2008-2012
B25036_18_built_1960_to_1969,32890,825,910,49905,360,14218,2536,2008-2012
B25036_19_built_1950_to_1959,20235,837,756,50591,142,9775,1869,2008-2012
