index,48015,48039,48071,48157,48167,48201,48291,48321,48339,48455,48471,48473,48477,48481,estimate_year
FILEID,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,2012-2016
FILETYPE,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2016e5,2012-2016
STATE,tx,tx,tx,tx,tx,tx,tx,tx,tx,tx,tx,tx,tx,tx,2012-2016
B25127_60_built_1980_to_1999,1148,10753,1060,18889,11492,213899,3344,1392,19699,447,4509,1697,1231,1367,2012-2016
"B25127_61_1,_detached__or_attached",211,2755,267,9772,2906,42808,997,268,5902,163,619,387,334,368,2012-2016
B25127_62_2_to_4,270,787,24,559,1456,19748,398,293,1033,39,857,423,298,170,2012-2016
B25127_63_5_to_19,150,3627,191,4474,3226,80084,489,407,4585,35,1632,221,166,196,2012-2016
B25127_64_20_to_49,110,925,121,1349,1031,24028,121,60,1480,0,368,0,79,35,2012-2016
B25127_65_50_or_more,31,794,56,1446,2003,39079,224,63,1909,0,176,95,119,151,2012-2016
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",376,1865,401,1289,870,8152,1115,301,4790,210,857,571,235,447,2012-2016
B25127_67_built_1960_to_1979,644,7885,539,8009,10778,240342,1424,1843,9645,361,1897,1068,739,1457,2012-2016
"B25127_68_1,_detached__or_attached",374,2787,246,5258,4400,58508,915,618,4525,207,771,534,450,740,2012-2016
B25127_69_2_to_4,191,559,0,327,1617,18354,105,260,698,43,388,207,124,279,2012-2016
B25127_70_5_to_19,28,2672,49,1406,2417,92462,58,717,1871,14,391,180,36,160,2012-2016
B25127_71_20_to_49,0,361,11,204,831,30671,21,10,444,8,92,65,53,59,2012-2016
B25127_72_50_or_more,0,544,50,320,989,36116,53,58,634,0,133,25,28,103,2012-2016
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",51,962,183,494,524,4231,272,180,1473,89,122,57,48,116,2012-2016
B25127_74_built_1940_to_1959,279,3376,213,1348,4538,62232,543,731,1001,85,252,417,255,1192,2012-2016
"B25127_75_1,_detached__or_attached",256,2460,144,1248,3322,38107,408,559,880,59,124,403,255,1078,2012-2016
B25127_76_2_to_4,14,316,0,60,446,6211,57,21,70,10,16,14,0,67,2012-2016
B25127_77_5_to_19,9,244,63,16,387,8867,55,90,30,0,112,0,0,47,2012-2016
B25127_78_20_to_49,0,56,0,0,180,3810,23,29,6,0,0,0,0,0,2012-2016
B25127_79_50_or_more,0,106,0,16,172,4780,0,32,15,0,0,0,0,0,2012-2016
"B25127_80_mobile_home,_boat,_rv,_van,_etc.",0,194,6,8,31,457,0,0,0,16,0,0,0,0,2012-2016
B25127_81_built_1939_or_earlier,376,634,28,462,2464,18823,152,340,443,40,109,145,253,337,2012-2016
"B25127_82_1,_detached__or_attached",376,453,13,295,1173,8936,136,316,358,40,93,145,225,277,2012-2016
B25127_83_2_to_4,0,82,15,0,731,3660,8,8,0,0,16,0,19,60,2012-2016
B25127_84_5_to_19,0,83,0,88,378,2858,0,0,12,0,0,0,9,0,2012-2016
B25127_85_20_to_49,0,13,0,0,146,794,0,0,0,0,0,0,0,0,2012-2016
B25127_86_50_or_more,0,3,0,15,18,2201,8,11,19,0,0,0,0,0,2012-2016
"B25127_87_mobile_home,_boat,_rv,_van,_etc.",0,0,0,64,18,374,0,5,54,0,0,0,0,0,2012-2016
B11003_1_total,8255,84461,10091,175964,79854,1045868,18689,9138,133422,3523,12278,10189,8496,10188,2012-2016
B11003_2_married-couple_family,6607,65746,8575,139892,59566,718333,14437,6462,106724,2600,9127,7449,6515,7296,2012-2016
B11003_3_with_own_children_of_the_householder_under_18_years,2632,31877,4034,73538,25249,348077,5607,2410,48573,641,3253,3178,2224,3040,2012-2016
B11003_4_under_6_years_only,385,7847,797,15073,5710,76719,940,598,9966,132,910,856,277,437,2012-2016
B11003_5_under_6_years_and_6_to_17_years,501,7927,542,15463,5281,84904,1612,582,10765,141,849,811,550,594,2012-2016
B11003_6_6_to_17_years_only,1746,16103,2695,43002,14258,186454,3055,1230,27842,368,1494,1511,1397,2009,2012-2016
B11003_7_no_own_children_of_the_householder_under_18_years,3975,33869,4541,66354,34317,370256,8830,4052,58151,1959,5874,4271,4291,4256,2012-2016
B11003_8_other_family,1648,18715,1516,36072,20288,327535,4252,2676,26698,923,3151,2740,1981,2892,2012-2016
"B11003_9_male_householder,_no_wife_present",382,6259,614,9272,4868,88073,1371,829,8062,246,658,900,467,927,2012-2016
B11003_10_with_own_children_of_the_householder_under_18_years,140,3272,423,4169,2432,40010,590,367,4422,47,337,318,172,390,2012-2016
B11003_11_under_6_years_only,38,1229,57,752,623,11321,115,63,1093,13,208,106,8,47,2012-2016
B11003_12_under_6_years_and_6_to_17_years,24,358,142,558,528,7463,72,21,674,4,35,15,0,48,2012-2016
B11003_13_6_to_17_years_only,78,1685,224,2859,1281,21226,403,283,2655,30,94,197,164,295,2012-2016
B11003_14_no_own_children_of_the_householder_under_18_years,242,2987,191,5103,2436,48063,781,462,3640,199,321,582,295,537,2012-2016
"B11003_15_female_householder,_no_husband_present",1266,12456,902,26800,15420,239462,2881,1847,18636,677,2493,1840,1514,1965,2012-2016
B11003_16_with_own_children_of_the_householder_under_18_years,808,7310,333,14411,8082,138388,1702,1179,11365,273,1211,1095,787,1096,2012-2016
B11003_17_under_6_years_only,84,1303,43,2058,1644,26203,325,292,2367,30,139,211,178,185,2012-2016
B11003_18_under_6_years_and_6_to_17_years,257,1082,48,2430,1175,29620,399,366,1745,28,295,211,172,360,2012-2016
B11003_19_6_to_17_years_only,467,4925,242,9923,5263,82565,978,521,7253,215,777,673,437,551,2012-2016
B11003_20_no_own_children_of_the_householder_under_18_years,458,5146,569,12389,7338,101074,1179,668,7271,404,1282,745,727,869,2012-2016
B25075_1_total,8260,81646,10436,167037,76547,837912,19193,9167,128765,4384,11134,9632,9156,10138,2012-2016
"B25075_2_less_than_$10,000",160,1836,127,1506,1358,11658,316,317,1971,128,357,388,294,284,2012-2016
"B25075_3_$10,000_to_$14,999",83,788,157,559,542,4582,365,137,1649,71,390,219,161,127,2012-2016
"B25075_4_$15,000_to_$19,999",102,970,115,691,349,4486,395,90,1308,190,176,197,123,155,2012-2016
"B25075_5_$20,000_to_$24,999",76,788,304,498,404,3675,446,247,1176,198,383,126,177,228,2012-2016
"B25075_6_$25,000_to_$29,999",61,876,166,597,566,3499,323,198,964,116,232,68,23,163,2012-2016
"B25075_7_$30,000_to_$34,999",77,667,170,333,696,5910,578,254,974,194,183,155,159,366,2012-2016
"B25075_8_$35,000_to_$39,999",106,868,203,495,436,5296,255,250,888,96,242,98,31,184,2012-2016
"B25075_9_$40,000_to_$49,999",262,1904,266,848,1640,15225,820,400,2245,307,509,208,163,610,2012-2016
"B25075_10_$50,000_to_$59,999",246,1762,262,1265,1451,20375,1582,351,3602,411,383,261,228,580,2012-2016
"B25075_11_$60,000_to_$69,999",180,2307,255,2024,2523,28838,1670,714,2484,242,509,501,337,531,2012-2016
"B25075_12_$70,000_to_$79,999",315,2974,298,2878,2794,34816,1647,686,3897,297,491,525,303,480,2012-2016
"B25075_13_$80,000_to_$89,999",326,3133,137,4156,3491,49123,1320,388,3784,232,370,236,326,532,2012-2016
"B25075_14_$90,000_to_$99,999",221,3021,356,4771,3177,47598,1112,636,3707,209,452,344,318,516,2012-2016
"B25075_15_$100,000_to_$124,999",761,8309,1018,11726,7408,110637,1868,1130,9425,614,944,745,1192,1114,2012-2016
"B25075_16_$125,000_to_$149,999",721,7475,1009,14126,7302,89031,1241,955,9559,139,909,610,560,865,2012-2016
"B25075_17_$150,000_to_$174,999",756,11147,1073,16589,9319,88328,1298,606,11541,247,904,881,758,839,2012-2016
"B25075_18_$175,000_to_$199,999",451,7229,843,12598,5426,51472,783,342,8662,116,659,739,801,522,2012-2016
"B25075_19_$200,000_to_$249,999",777,9994,1576,22330,9303,70835,1185,593,14041,254,1005,1024,1057,736,2012-2016
"B25075_20_$250,000_to_$299,999",745,7329,770,20017,5902,47227,845,362,11864,142,643,612,637,450,2012-2016
"B25075_21_$300,000_to_$399,999",913,5952,787,25210,7084,54978,563,439,15127,87,671,694,726,374,2012-2016
"B25075_22_$400,000_to_$499,999",410,1212,317,11719,2469,27589,164,32,7051,41,301,445,193,153,2012-2016
"B25075_23_$500,000_to_$749,999",263,799,143,9015,2045,30444,342,37,8282,53,239,370,361,132,2012-2016
"B25075_24_$750,000_to_$999,999",157,149,54,1756,472,13708,35,3,2432,0,39,29,102,118,2012-2016
"B25075_25_$1,000,000_to_$1,499,999",65,57,23,891,250,9387,20,0,1192,0,122,89,100,36,2012-2016
"B25075_26_$1,500,000_to_$1,999,999",8,28,0,101,54,3804,0,0,390,0,21,0,0,4,2012-2016
"B25075_27_$2,000,000_or_more",18,72,7,338,86,5391,20,0,550,0,0,68,26,39,2012-2016
B03002_1_total,29107,338419,38072,683756,314485,4434257,78598,36719,518849,14360,69926,47049,34544,41377,2012-2016
B03002_2_not_hispanic_or_latino,21684,239492,30025,519691,240404,2578653,62316,21792,402420,13058,57613,33392,29336,24976,2012-2016
B03002_3_white_alone,18573,169092,25934,238565,183283,1382851,52544,16681,356462,11397,40041,20303,22379,18941,2012-2016
B03002_4_black_or_african_american_alone,2468,43217,3049,138876,40140,821066,8011,3776,22110,1422,16076,11734,5827,5743,2012-2016
B03002_5_american_indian_and_alaska_native_alone,8,996,56,1273,766,7640,199,99,727,75,158,74,99,19,2012-2016
B03002_6_asian_alone,15,20699,518,127669,10145,293797,513,778,13244,44,827,377,668,39,2012-2016
B03002_7_native_hawaiian_and_other_pacific_islander_alone,0,7,0,191,56,2686,0,86,423,0,10,18,35,0,2012-2016
B03002_8_some_other_race_alone,26,356,0,1320,376,9214,50,0,630,0,16,67,0,42,2012-2016
B03002_9_two_or_more_races,594,5125,468,11797,5638,61399,999,372,8824,120,485,819,328,192,2012-2016
B03002_10_two_races_including_some_other_race,5,91,24,1635,417,3830,35,3,403,0,5,29,5,0,2012-2016
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",589,5034,444,10162,5221,57569,964,369,8421,120,480,790,323,192,2012-2016
B03002_12_hispanic_or_latino,7423,98927,8047,164065,74081,1855604,16282,14927,116429,1302,12313,13657,5208,16401,2012-2016
B03002_13_white_alone,5550,81936,7079,117462,61771,1422067,11555,11518,91843,1035,11107,11278,4540,14741,2012-2016
B03002_14_black_or_african_american_alone,51,783,12,3025,943,18283,123,133,876,4,24,212,24,91,2012-2016
B03002_15_american_indian_and_alaska_native_alone,0,426,0,444,470,12056,63,10,1451,0,28,64,143,23,2012-2016
B03002_16_asian_alone,0,111,0,763,166,1995,0,0,254,0,17,24,16,0,2012-2016
B03002_17_native_hawaiian_and_other_pacific_islander_alone,0,4,0,39,11,469,13,0,0,0,0,0,0,0,2012-2016
B03002_18_some_other_race_alone,1544,14032,913,35859,7694,362475,4218,2393,17593,234,859,1752,401,1300,2012-2016
B03002_19_two_or_more_races,278,1635,43,6473,3026,38259,310,873,4412,29,278,327,84,246,2012-2016
B03002_20_two_races_including_some_other_race,201,827,23,3239,1140,20746,293,179,1189,29,11,99,50,121,2012-2016
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",77,808,20,3234,1886,17513,17,694,3223,0,267,228,34,125,2012-2016
B25063_1_total,2962,32644,2531,47089,39138,698347,6418,4499,50822,1075,9561,4450,2828,4841,2012-2016
B25063_2_with_cash_rent,2502,30305,2227,44047,37038,676317,5565,4115,47119,850,9081,3983,2483,4025,2012-2016
B25063_3_less_than_$100,33,0,0,57,80,1083,0,7,50,7,0,0,0,19,2012-2016
B25063_4_$100_to_$149,0,126,0,15,95,1092,0,0,98,0,7,0,0,37,2012-2016
B25063_5_$150_to_$199,36,208,0,53,123,2360,62,121,166,10,38,14,12,41,2012-2016
B25063_6_$200_to_$249,18,159,21,65,353,4263,156,106,677,55,28,31,54,158,2012-2016
B25063_7_$250_to_$299,12,262,18,55,369,3207,111,117,381,27,91,6,22,45,2012-2016
B25063_8_$300_to_$349,26,296,60,75,346,3495,122,86,428,21,76,86,33,51,2012-2016
B25063_9_$350_to_$399,58,244,59,231,361,3863,117,212,361,23,54,68,0,123,2012-2016
B25063_10_$400_to_$449,29,386,0,197,443,5841,171,138,438,22,280,39,39,132,2012-2016
B25063_11_$450_to_$499,88,588,20,287,522,8503,155,192,396,12,169,111,105,190,2012-2016
B25063_12_$500_to_$549,59,762,177,346,593,15926,259,180,902,52,412,57,139,224,2012-2016
B25063_13_$550_to_$599,54,827,77,426,1017,25226,304,316,1110,38,526,81,116,333,2012-2016
B25063_14_$600_to_$649,80,1494,8,873,1645,33627,299,309,1481,36,917,303,158,334,2012-2016
B25063_15_$650_to_$699,263,1526,104,805,1704,37384,200,303,1221,107,494,434,35,332,2012-2016
B25063_16_$700_to_$749,48,1783,170,811,2097,40468,462,200,1663,109,768,370,305,353,2012-2016
B25063_17_$750_to_$799,241,1819,101,1146,2254,41206,351,368,1935,72,560,251,197,280,2012-2016
B25063_18_$800_to_$899,400,2944,447,2628,4952,83058,985,446,4338,114,1270,572,436,414,2012-2016
B25063_19_$900_to_$999,458,3370,272,3874,3778,74928,587,273,4873,107,1189,719,59,299,2012-2016
"B25063_20_$1,000_to_$1,249",393,6138,212,10008,7966,125727,873,574,9868,19,1209,434,514,442,2012-2016
"B25063_21_$1,250_to_$1,499",76,2822,219,8734,3983,73398,210,93,6617,0,196,295,96,112,2012-2016
"B25063_22_$1,500_to_$1,999",126,3290,155,7884,3093,64921,141,38,5749,0,518,87,32,102,2012-2016
"B25063_23_$2,000_to_$2,499",2,1102,44,3291,675,15255,0,26,2425,19,204,25,131,4,2012-2016
"B25063_24_$2,500_to_$2,999",2,156,0,1197,494,5559,0,10,917,0,44,0,0,0,2012-2016
"B25063_25_$3,000_to_$3,499",0,0,0,494,74,3356,0,0,741,0,0,0,0,0,2012-2016
"B25063_26_$3,500_or_more",0,3,63,495,21,2571,0,0,284,0,31,0,0,0,2012-2016
B25063_27_no_cash_rent,460,2339,304,3042,2100,22030,853,384,3703,225,480,467,345,816,2012-2016
B25071_1_median_gross_rent_as_a_percentage_of_household_income,30.1,25.6,22.5,27.3,29.7,29.7,27.0,24.5,27.2,30.6,33.8,34.3,28.5,24.0,2012-2016
B25036_1_total,11222,114290,12967,214126,115685,1536259,25611,13666,179587,5459,20695,14082,11984,14979,2012-2016
B25036_2_owner_occupied,8260,81646,10436,167037,76547,837912,19193,9167,128765,4384,11134,9632,9156,10138,2012-2016
B25036_3_built_2014_or_later,119,1058,270,4476,1031,8146,100,48,2412,32,170,120,99,38,2012-2016
B25036_4_built_2010_to_2013,413,3745,844,18335,3876,31855,679,89,8610,38,320,610,313,360,2012-2016
B25036_5_built_2000_to_2009,1865,24166,3601,61991,19194,194020,4364,1026,46656,809,2296,2586,1752,1154,2012-2016
B25036_6_built_1990_to_1999,1465,14786,2073,32005,12041,108783,4095,1065,29385,802,2125,1933,1372,1116,2012-2016
B25036_7_built_1980_to_1989,1131,10775,967,24893,10865,125975,3031,1716,16235,889,2360,1547,1547,1338,2012-2016
B25036_8_built_1970_to_1979,1085,11546,1206,18441,11408,148378,2866,1720,17080,726,1906,1269,1347,1755,2012-2016
B25036_9_built_1960_to_1969,531,7495,473,3182,8331,87891,2012,1346,5373,319,927,585,930,1209,2012-2016
B25036_10_built_1950_to_1959,411,5067,429,1994,4949,79734,1147,1124,1500,207,570,291,674,1536,2012-2016
B25036_11_built_1940_to_1949,367,2012,258,635,1813,29171,367,384,774,116,176,230,348,818,2012-2016
B25036_12_built_1939_or_earlier,873,996,315,1085,3039,23959,532,649,740,446,284,461,774,814,2012-2016
B25036_13_renter_occupied,2962,32644,2531,47089,39138,698347,6418,4499,50822,1075,9561,4450,2828,4841,2012-2016
B25036_14_built_2014_or_later,0,83,0,785,197,4100,29,0,849,0,49,0,0,75,2012-2016
B25036_15_built_2010_to_2013,31,2910,19,3710,1426,25902,288,57,3637,0,472,154,63,52,2012-2016
B25036_16_built_2000_to_2009,484,7003,672,13886,8243,133049,638,136,15548,142,2273,969,287,361,2012-2016
B25036_17_built_1990_to_1999,480,5171,602,9403,5527,95089,1668,632,11260,280,2174,1046,794,509,2012-2016
B25036_18_built_1980_to_1989,668,5582,458,9486,5965,118810,1676,760,8439,167,2335,651,437,858,2012-2016
B25036_19_built_1970_to_1979,493,5244,328,6884,6844,167318,805,1103,7849,300,1443,605,492,921,2012-2016
B25036_20_built_1960_to_1969,151,2641,211,1125,3934,73024,619,740,1796,61,454,463,247,536,2012-2016
B25036_21_built_1950_to_1959,164,2436,146,987,3281,42871,415,464,693,49,214,187,140,468,2012-2016
B25036_22_built_1940_to_1949,115,940,67,361,1257,19361,128,267,308,36,38,230,115,724,2012-2016
B25036_23_built_1939_or_earlier,376,634,28,462,2464,18823,152,340,443,40,109,145,253,337,2012-2016
