B01001_22_70_to_74_years,10090,25520,7460,2410,1543,1862,2368,1789,2305,1182,175,20858,1173,2012-2016
B01001_23_75_to_79_years,6269,17406,4744,1500,1336,1206,1710,899,1618,983,73,14052,847,2012-2016
B01001_24_80_to_84_years,3810,10863,2501,707,762,663,994,690,744,289,53,9458,265,2012-2016
B01001_25_85_years_and_over,2451,9884,1795,654,412,457,657,393,653,327,129,7173,342,2012-2016
B01001_26_female,451447,1274855,383540,81201,27493,45116,79038,56860,62016,44926,4408,994195,30992,2012-2016
B01001_27_under_5_years,28810,95017,24724,5176,1409,2732,5051,3973,3654,2870,238,70257,2054,2012-2016
B01001_28_5_to_9_years,34965,97142,27303,5786,1524,2953,5748,4341,3683,3258,269,73217,2121,2012-2016
B01001_29_10_to_14_years,34235,87757,28307,6430,1575,2908,5909,4463,4929,3929,341,73407,2176,2012-2016
B01001_30_15_to_17_years,20452,51863,15970,3825,926,1816,3663,2560,2760,2160,165,42162,1343,2012-2016
B01001_31_18_and_19_years,10036,31640,10566,2098,638,1409,1822,1309,1418,1070,128,25226,689,2012-2016
B01001_32_20_years,3836,16510,6001,858,327,732,1033,572,422,380,47,13866,407,2012-2016
B01001_33_21_years,4855,15450,5704,1063,189,559,938,763,626,306,57,12697,213,2012-2016
B01001_34_22_to_24_years,15446,57787,14908,3156,699,1749,2749,1762,2417,1486,165,39965,1113,2012-2016
B01001_35_25_to_29_years,26437,103308,28500,4952,1277,2717,4869,3511,3292,2169,217,73470,1856,2012-2016
B01001_36_30_to_34_years,32714,99536,29223,5257,1513,2584,4968,3944,3551,2981,200,73070,1874,2012-2016
B01001_37_35_to_39_years,36667,91452,28860,5257,1378,2689,5195,3910,3912,3457,347,69150,1884,2012-2016
B01001_38_40_to_44_years,38519,87286,31619,5754,1309,2692,5088,4080,3888,3523,235,69829,1818,2012-2016
B01001_39_45_to_49_years,35431,82077,28365,5514,1639,3008,5253,3788,4370,3090,272,67724,2280,2012-2016
B01001_40_50_to_54_years,32417,81960,26913,5795,1846,3283,5610,3948,4967,3271,299,67750,2464,2012-2016
B01001_41_55_to_59_years,26406,72692,23263,5203,2453,3093,5545,3705,4326,2960,282,59545,2226,2012-2016
B01001_42_60_and_61_years,9618,27079,7138,2148,853,1237,1753,1235,1995,950,111,21655,786,2012-2016
B01001_43_62_to_64_years,12273,36366,9696,2509,1042,1519,2454,1756,2257,1366,196,28263,1025,2012-2016
B01001_44_65_and_66_years,7803,20269,6067,1540,822,864,1748,930,1114,1122,208,16856,567,2012-2016
B01001_45_67_to_69_years,10287,25279,7520,2001,1257,1424,2351,1484,1676,908,110,21205,1071,2012-2016
B01001_46_70_to_74_years,11701,33215,9318,2587,1789,1950,2672,1896,2954,1320,159,26258,1264,2012-2016
B01001_47_75_to_79_years,7728,23575,5715,1696,1319,1208,2147,1304,1812,1158,96,19963,767,2012-2016
B01001_48_80_to_84_years,5756,18303,3818,1404,764,963,1040,782,934,449,174,13811,581,2012-2016
B01001_49_85_years_and_over,5055,19292,4042,1192,945,1027,1432,844,1059,743,92,14849,413,2012-2016
B02001_1_total,886633,2513054,754650,160225,54217,89068,157544,111830,123601,88010,8673,1947529,62089,2012-2016
B02001_2_white_alone,638396,1526798,578108,130401,51552,69967,144430,92578,115369,76141,8121,1360100,58788,2012-2016
B02001_3_black_or_african_american_alone,81491,563370,68449,15097,385,7373,4014,11254,1823,4850,45,304741,729,2012-2016
B02001_4_american_indian_and_alaska_native_alone,3818,8603,3096,1954,414,778,951,509,1059,146,59,8629,343,2012-2016
B02001_5_asian_alone,114915,145680,56563,1057,375,1110,1220,1117,757,2140,0,98095,267,2012-2016
B02001_6_native_hawaiian_and_other_pacific_islander_alone,625,1493,533,59,0,0,628,53,50,29,51,3283,30,2012-2016
B02001_7_some_other_race_alone,19646,200536,22139,7206,900,8432,2685,3586,2573,1726,315,113478,691,2012-2016
B02001_8_two_or_more_races,27742,66574,25762,4451,591,1408,3616,2733,1970,2978,82,59203,1241,2012-2016
B02001_9_two_races_including_some_other_race,4672,17058,4228,764,73,77,388,662,313,491,28,10753,276,2012-2016
"B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races",23070,49516,21534,3687,518,1331,3228,2071,1657,2487,54,48450,965,2012-2016
B11001_1_total,314918,894542,265790,53803,21040,31154,53880,35739,43270,29392,3241,682967,21427,2012-2016
B11001_2_family_households,233129,584003,188988,42074,14116,21508,41482,27517,32856,23790,2467,473777,16269,2012-2016
B11001_3_married-couple_family,191151,385714,149198,33353,11813,16413,32296,20469,27270,19970,1811,339951,13127,2012-2016
B11001_4_other_family,41978,198289,39790,8721,2303,5095,9186,7048,5586,3820,656,133826,3142,2012-2016
"B11001_5_male_householder,_no_wife_present",11043,54758,10288,2047,685,1284,3012,2106,1719,844,197,36586,699,2012-2016
"B11001_6_female_householder,_no_husband_present",30935,143531,29502,6674,1618,3811,6174,4942,3867,2976,459,97240,2443,2012-2016
B11001_7_nonfamily_households,81789,310539,76802,11729,6924,9646,12398,8222,10414,5602,774,209190,5158,2012-2016
B11001_8_householder_living_alone,67537,253483,59047,9694,5953,8172,10402,6686,8966,4518,649,172130,4256,2012-2016
B11001_9_householder_not_living_alone,14252,57056,17755,2035,971,1474,1996,1536,1448,1084,125,37060,902,2012-2016
B15002_1_total,574718,1590088,484647,101769,38953,58766,102285,71729,82867,56673,5923,1235550,41319,2012-2016
B15002_2_male,275906,768399,234590,48960,18747,28508,50160,34612,40760,27206,2925,592152,20443,2012-2016
B15002_3_no_schooling_completed,2141,18128,2312,655,173,379,741,670,551,221,9,8821,238,2012-2016
B15002_4_nursery_to_4th_grade,1496,15333,918,385,222,134,492,300,168,86,5,6511,168,2012-2016
B15002_5_5th_and_6th_grade,3996,38970,3738,1501,412,424,994,774,451,509,52,17386,443,2012-2016
B15002_6_7th_and_8th_grade,2041,21930,1622,1084,185,808,1254,720,677,464,63,10236,512,2012-2016
B15002_7_9th_grade,2044,32771,3109,1234,308,910,1417,821,573,336,77,14697,361,2012-2016
B15002_8_10th_grade,1861,16866,2117,914,491,858,1630,783,651,199,173,10128,413,2012-2016
B15002_9_11th_grade,1852,19085,2548,1170,363,1109,1565,1168,1040,313,121,12684,608,2012-2016
"B15002_10_12th_grade,_no_diploma",2553,15750,2439,1010,115,685,827,537,511,406,10,10498,288,2012-2016
B15002_11_high_school_graduate_(includes_equivalency),38596,176021,43577,14237,5298,9904,16920,11131,11316,5565,929,139133,7773,2012-2016
"B15002_12_some_college,_less_than_1_year",13252,34489,15168,4594,1373,2059,3928,2625,3962,1739,141,39499,1865,2012-2016
"B15002_13_some_college,_1_or_more_years,_no_degree",41309,107144,39547,8389,3701,5013,8236,5959,7120,4570,558,97553,3285,2012-2016
B15002_14_associate's_degree,18981,40208,16211,3552,862,1557,3497,2597,2794,2024,250,39674,1067,2012-2016
B15002_15_bachelor's_degree,90118,145691,68998,7133,3714,2769,6080,4453,7228,7154,379,122275,2694,2012-2016
B15002_16_master's_degree,41522,56995,24987,2267,1028,1386,1647,1568,2587,2458,46,45617,552,2012-2016
B15002_17_professional_school_degree,8435,20528,3994,450,296,205,521,224,481,698,91,9857,88,2012-2016
B15002_18_doctorate_degree,5709,8490,3305,385,206,308,411,282,650,464,21,7583,88,2012-2016
B15002_19_female,298812,821689,250057,52809,20206,30258,52125,37117,42107,29467,2998,643398,20876,2012-2016
B15002_20_no_schooling_completed,2887,19780,2565,682,203,287,581,533,456,144,13,10355,189,2012-2016
B15002_21_nursery_to_4th_grade,983,13314,1344,643,70,182,468,308,82,8,0,6559,198,2012-2016
B15002_22_5th_and_6th_grade,3536,34955,3160,1093,245,411,730,505,263,268,132,14476,624,2012-2016
B15002_23_7th_and_8th_grade,2454,20419,2512,995,357,857,1219,435,787,265,34,10859,434,2012-2016
B15002_24_9th_grade,1784,30530,2691,972,385,851,858,748,513,368,111,14346,556,2012-2016
B15002_25_10th_grade,2159,16693,2632,1224,343,1029,1323,899,702,318,93,11560,486,2012-2016
B15002_26_11th_grade,2271,20338,2042,1261,301,720,1758,1113,756,339,92,13236,484,2012-2016
"B15002_27_12th_grade,_no_diploma",2908,14572,2823,854,408,499,696,781,715,340,38,10191,351,2012-2016
B15002_28_high_school_graduate_(includes_equivalency),49536,182284,48293,14795,6355,10231,16843,12459,11511,7009,872,153430,6912,2012-2016
"B15002_29_some_college,_less_than_1_year",18560,46574,17396,4679,1727,2333,4506,3381,3933,2824,248,46258,1896,2012-2016
"B15002_30_some_college,_1_or_more_years,_no_degree",44357,132519,42485,9312,3586,4940,9393,5887,7403,4758,456,108934,3594,2012-2016
B15002_31_associate's_degree,24590,49426,19034,4199,1433,2403,4259,2644,3537,2092,311,48784,1588,2012-2016
B15002_32_bachelor's_degree,95518,156273,71444,8779,3263,3732,7029,5025,8315,7136,454,133192,2680,2012-2016
B15002_33_master's_degree,38629,64733,25201,2778,1360,1417,1972,2226,2522,2908,107,49391,756,2012-2016
B15002_34_professional_school_degree,5488,13364,3746,336,132,119,311,52,328,397,5,6863,69,2012-2016
B15002_35_doctorate_degree,3152,5915,2689,207,38,247,179,121,284,293,32,4964,59,2012-2016
B19001_1_total,314918,894542,265790,53803,21040,31154,53880,35739,43270,29392,3241,682967,21427,2012-2016
"B19001_2_less_than_$10,000",11228,60626,10396,2510,1068,2581,2677,1860,2171,718,127,37963,1193,2012-2016
"B19001_3_$10,000_to_$14,999",6870,44746,7009,2192,855,2375,2126,1704,1416,662,270,27422,500,2012-2016
"B19001_4_$15,000_to_$19,999",7532,45836,7981,1752,1143,2132,2571,1523,1556,655,271,29863,1031,2012-2016
"B19001_5_$20,000_to_$24,999",8077,51667,8319,2246,1040,1888,2538,1240,1615,901,220,32780,1289,2012-2016
"B19001_6_$25,000_to_$29,999",9053,50296,9851,2164,1244,1954,1968,1827,1733,707,59,31473,945,2012-2016
"B19001_7_$30,000_to_$34,999",9853,50381,10382,2530,982,1677,2634,1716,1810,913,144,35303,1356,2012-2016
"B19001_8_$35,000_to_$39,999",10607,45198,9530,2509,1141,1291,2703,1717,2337,972,123,29915,934,2012-2016
"B19001_9_$40,000_to_$44,999",12072,46326,9902,2299,705,1525,2763,1808,1908,1127,209,30488,1330,2012-2016
"B19001_10_$45,000_to_$49,999",10476,38945,9864,2140,861,1265,2381,1578,1409,1034,182,26945,653,2012-2016
"B19001_11_$50,000_to_$59,999",21787,72569,20283,4728,1791,2198,4996,2852,2906,1931,350,57123,2047,2012-2016
"B19001_12_$60,000_to_$74,999",30253,89193,26337,6070,2498,3031,5998,3796,4716,2934,203,73600,2514,2012-2016
"B19001_13_$75,000_to_$99,999",41527,100024,35622,7884,2362,3700,7789,4495,5751,4073,440,88281,2541,2012-2016
"B19001_14_$100,000_to_$124,999",38413,66238,30527,5161,1635,2241,5319,3982,4538,3831,258,62928,2164,2012-2016
"B19001_15_$125,000_to_$149,999",26198,38249,20613,3640,1315,1467,3091,2453,3296,2602,108,37483,1209,2012-2016
"B19001_16_$150,000_to_$199,999",34439,42155,24131,3504,1264,1132,2677,2121,3104,3101,114,39617,968,2012-2016
"B19001_17_$200,000_or_more",36533,52093,25043,2474,1136,697,1649,1067,3004,3231,163,41783,753,2012-2016
B19013_1_median_household_income_in_the_past_12_months_(in_2016_inflation-adjusted_dollars),86188,51411,76678,64382,58315,45643,59095,60179,67979,89161,50562,60373,56396,2012-2016
B25001_1_total,329455,975540,281136,57235,25518,36954,59078,39273,47883,30789,3723,740355,23957,2012-2016
B25003_1_total,314918,894542,265790,53803,21040,31154,53880,35739,43270,29392,3241,682967,21427,2012-2016
B25003_2_owner_occupied,208116,452284,170389,38847,16106,21558,39690,27275,33492,23563,2303,412427,16412,2012-2016
B25003_3_renter_occupied,106802,442258,95401,14956,4934,9596,14190,8464,9778,5829,938,270540,5015,2012-2016
B25024_1_total,329455,975540,281136,57235,25518,36954,59078,39273,47883,30789,3723,740355,23957,2012-2016
"B25024_2_1,_detached",228738,532776,191776,43837,16969,23845,40442,29634,34069,26091,2700,498083,15773,2012-2016
"B25024_3_1,_attached",8567,36686,5859,742,553,208,570,401,781,584,0,26357,341,2012-2016
B25024_4_2,1994,13221,1878,793,291,594,1193,337,862,67,68,11543,262,2012-2016
B25024_5_3_or_4,6268,41107,6785,1489,422,970,1344,971,843,366,19,27290,256,2012-2016
B25024_6_5_to_9,18312,89596,15089,1541,296,1859,1102,702,810,604,49,44379,359,2012-2016
B25024_7_10_to_19,24519,98332,20692,1319,515,1187,718,534,784,562,28,58005,132,2012-2016
B25024_8_20_to_49,14537,57488,17335,490,338,426,590,262,283,440,17,25957,106,2012-2016
B25024_9_50_or_more,20154,91266,10410,894,527,525,452,223,107,651,14,34138,32,2012-2016
B25024_10_mobile_home,6229,14736,11113,6108,5496,7163,12547,6147,9146,1424,828,14193,6545,2012-2016
"B25024_11_boat,_rv,_van,_etc.",137,332,199,22,111,177,120,62,198,0,0,410,151,2012-2016
B25077_1_median_value_(dollars),240700,138600,212200,150300,162600,96400,124500,141500,170100,206700,158900,148100,132700,2012-2016
B25034_1_total,329455,975540,281136,57235,25518,36954,59078,39273,47883,30789,3723,740355,23957,2012-2016
B25034_2_built_2014_or_later,5542,6349,4354,722,355,113,476,341,456,522,7,4447,152,2012-2016
B25034_3_built_2010_to_2013,19794,22180,17345,2458,932,689,2369,1578,1951,2287,56,22101,825,2012-2016
B25034_4_built_2000_to_2009,104149,135458,91562,17040,5964,6819,13829,13514,14424,13678,1082,165564,6222,2012-2016
B25034_5_built_1990_to_1999,90546,117412,62455,10556,5437,6299,10962,7021,9287,5800,516,114276,5557,2012-2016
B25034_6_built_1980_to_1989,60464,185273,57248,9756,5381,6846,10057,5579,8698,4897,737,146642,4168,2012-2016
B25034_7_built_1970_to_1979,30922,184625,28220,6306,4685,6235,9682,4506,5938,2111,469,107687,2536,2012-2016
B25034_8_built_1960_to_1969,9091,132624,9951,2983,1230,4146,4573,2618,2764,709,271,67072,1788,2012-2016
B25034_9_built_1950_to_1959,4216,112910,5407,2755,853,2981,3306,1808,1933,307,185,64985,1452,2012-2016
B25034_10_built_1940_to_1949,2043,41577,2406,1636,327,948,1445,714,1056,136,183,24160,706,2012-2016
B25034_11_built_1939_or_earlier,2688,37132,2188,3023,354,1878,2379,1594,1376,342,217,23421,551,2012-2016
B25127_1_total,314918,894542,265790,53803,21040,31154,53880,35739,43270,29392,3241,682967,21427,2012-2016
B25127_2_owner_occupied,208116,452284,170389,38847,16106,21558,39690,27275,33492,23563,2303,412427,16412,2012-2016
B25127_3_built_2010_or_later,16031,8946,14433,2395,898,585,1884,1612,1860,2158,63,16005,774,2012-2016
"B25127_4_1,_detached__or_attached",15823,8278,14255,2239,814,456,1635,1570,1745,2105,63,15453,576,2012-2016
B25127_5_2_to_4,0,14,0,0,0,0,9,0,0,0,0,24,0,2012-2016
B25127_6_5_to_19,10,29,7,0,9,0,0,0,0,19,0,0,0,2012-2016
B25127_7_20_to_49,0,7,14,0,0,0,0,0,0,0,0,0,0,2012-2016
B25127_8_50_or_more,17,77,9,0,0,0,0,0,0,0,0,97,0,2012-2016
"B25127_9_mobile_home,_boat,_rv,_van,_etc.",181,541,148,156,75,129,240,42,115,34,0,431,198,2012-2016
B25127_10_built_2000_to_2009,71160,61989,61691,11835,4004,4820,10429,10494,10903,11146,697,103697,4828,2012-2016
"B25127_11_1,_detached__or_attached",69576,58060,60025,10973,3432,3626,8387,9147,9507,11017,633,101342,3527,2012-2016
B25127_12_2_to_4,307,407,102,0,28,15,0,0,10,0,0,208,0,2012-2016
B25127_13_5_to_19,95,699,22,0,0,0,0,7,0,0,5,45,0,2012-2016
B25127_14_20_to_49,36,568,27,0,0,0,0,0,0,22,0,75,0,2012-2016
B25127_15_50_or_more,198,932,27,0,0,0,0,0,0,0,0,284,0,2012-2016
"B25127_16_mobile_home,_boat,_rv,_van,_etc.",948,1323,1488,862,544,1179,2042,1340,1386,107,59,1743,1301,2012-2016
B25127_17_built_1980_to_1999,90339,122399,68902,14296,6825,7658,14237,8573,12723,7851,802,134460,6347,2012-2016
"B25127_18_1,_detached__or_attached",86962,110451,64491,12050,5037,5084,9605,6543,9366,7095,604,127776,4047,2012-2016
B25127_19_2_to_4,464,1857,98,27,25,8,0,11,43,65,0,811,4,2012-2016
B25127_20_5_to_19,330,2918,39,0,16,0,0,0,67,108,0,950,5,2012-2016
B25127_21_20_to_49,30,760,7,0,0,0,0,0,0,0,0,49,0,2012-2016
B25127_22_50_or_more,98,1776,9,0,0,11,0,5,0,0,0,206,0,2012-2016
"B25127_23_mobile_home,_boat,_rv,_van,_etc.",2455,4637,4258,2219,1747,2555,4632,2014,3247,583,198,4668,2291,2012-2016
B25127_24_built_1960_to_1979,25027,146802,20811,6073,3584,5713,9205,4421,5340,2012,352,90952,2797,2012-2016
"B25127_25_1,_detached__or_attached",24512,139164,19960,5448,2748,4998,8323,4026,4537,1960,248,88526,2362,2012-2016
B25127_26_2_to_4,72,2057,27,4,7,0,0,8,4,0,0,541,5,2012-2016
B25127_27_5_to_19,104,1609,6,0,39,0,23,0,0,19,0,264,9,2012-2016
B25127_28_20_to_49,13,723,10,0,0,0,0,0,0,0,0,56,0,2012-2016
B25127_29_50_or_more,35,1598,20,0,0,12,7,0,0,0,0,256,0,2012-2016
"B25127_30_mobile_home,_boat,_rv,_van,_etc.",291,1651,788,621,790,703,852,387,799,33,104,1309,421,2012-2016
B25127_31_built_1940_to_1959,3696,93270,3440,2444,571,1838,2648,1332,1668,269,227,54111,1246,2012-2016
"B25127_32_1,_detached__or_attached",3599,91796,3374,2376,496,1755,2585,1270,1613,247,227,53812,1228,2012-2016
B25127_33_2_to_4,82,434,37,0,0,27,30,0,9,0,0,156,0,2012-2016
B25127_34_5_to_19,0,363,11,0,0,0,0,0,0,0,0,75,0,2012-2016
B25127_35_20_to_49,0,131,0,0,0,0,0,0,0,0,0,34,0,2012-2016
B25127_36_50_or_more,0,315,0,0,0,0,0,0,0,0,0,0,0,2012-2016
"B25127_37_mobile_home,_boat,_rv,_van,_etc.",15,231,18,68,75,56,33,62,46,22,0,34,18,2012-2016
B25127_38_built_1939_or_earlier,1863,18878,1112,1804,224,944,1287,843,998,127,162,13202,420,2012-2016
"B25127_39_1,_detached__or_attached",1845,18089,1080,1800,224,941,1237,843,982,127,162,12870,420,2012-2016
B25127_40_2_to_4,18,318,15,4,0,3,19,0,9,0,0,62,0,2012-2016
B25127_41_5_to_19,0,79,0,0,0,0,0,0,0,0,0,6,0,2012-2016
B25127_42_20_to_49,0,16,0,0,0,0,0,0,0,0,0,67,0,2012-2016
B25127_43_50_or_more,0,117,0,0,0,0,0,0,0,0,0,190,0,2012-2016
"B25127_44_mobile_home,_boat,_rv,_van,_etc.",0,259,17,0,0,0,31,0,7,0,0,7,0,2012-2016
B25127_45_renter_occupied,106802,442258,95401,14956,4934,9596,14190,8464,9778,5829,938,270540,5015,2012-2016
B25127_46_built_2010_or_later,8520,17808,6726,741,310,159,759,284,388,598,0,9435,118,2012-2016
"B25127_47_1,_detached__or_attached",1313,1539,1160,257,99,18,143,72,175,37,0,1683,62,2012-2016
B25127_48_2_to_4,317,876,451,147,39,28,105,53,165,35,0,636,15,2012-2016
B25127_49_5_to_19,2445,2520,2003,162,60,47,251,15,13,174,0,2960,0,2012-2016
B25127_50_20_to_49,1220,1647,1551,51,4,25,61,81,23,80,0,1405,0,2012-2016
B25127_51_50_or_more,3200,10977,1450,124,78,0,143,29,0,218,0,2566,0,2012-2016
"B25127_52_mobile_home,_boat,_rv,_van,_etc.",25,249,111,0,30,41,56,34,12,54,0,185,41,2012-2016
B25127_53_built_2000_to_2009,27941,61294,24939,4333,1245,1122,2641,2157,2382,2045,247,51398,776,2012-2016
"B25127_54_1,_detached__or_attached",8611,10658,7946,1762,664,377,1193,1091,788,1339,53,19155,419,2012-2016
B25127_55_2_to_4,1436,5260,1708,525,92,90,491,221,436,16,0,3905,88,2012-2016
B25127_56_5_to_19,7568,16703,7037,1077,80,382,316,234,536,186,5,15006,86,2012-2016
B25127_57_20_to_49,3045,6253,4504,202,8,36,175,41,100,116,0,5581,16,2012-2016
B25127_58_50_or_more,6943,21599,3008,409,207,55,123,32,15,320,0,7200,5,2012-2016
"B25127_59_mobile_home,_boat,_rv,_van,_etc.",338,821,736,358,194,182,343,538,507,68,189,551,162,2012-2016
B25127_60_built_1980_to_1999,53908,157284,44653,4776,1913,3612,5223,2749,3549,2238,304,106002,2310,2012-2016
"B25127_61_1,_detached__or_attached",11412,25511,9176,1986,606,872,1493,1062,1537,1123,84,24492,953,2012-2016
B25127_62_2_to_4,3499,16401,3323,827,216,566,958,551,437,160,20,14365,201,2012-2016
B25127_63_5_to_19,23973,68014,18720,842,263,1132,740,273,307,358,42,43342,213,2012-2016
B25127_64_20_to_49,7080,19798,7509,52,88,163,98,99,40,158,17,8748,90,2012-2016
B25127_65_50_or_more,6817,24663,4093,252,125,236,91,67,83,55,14,12506,9,2012-2016
"B25127_66_mobile_home,_boat,_rv,_van,_etc.",1127,2897,1832,817,615,643,1843,697,1145,384,127,2549,844,2012-2016
B25127_67_built_1960_to_1979,13525,141853,14745,2629,1100,2894,3693,2025,2192,640,248,68540,1064,2012-2016
"B25127_68_1,_detached__or_attached",6063,36734,5843,1590,399,1180,1987,1009,1098,376,156,25507,563,2012-2016
B25127_69_2_to_4,1451,15509,1854,440,116,375,603,330,253,123,67,11147,91,2012-2016
B25127_70_5_to_19,3490,59864,4406,338,61,649,279,455,351,93,25,20896,143,2012-2016
B25127_71_20_to_49,1283,14986,1373,59,51,162,165,26,81,19,0,4295,0,2012-2016
B25127_72_50_or_more,1020,13802,855,79,20,162,79,39,9,13,0,5929,0,2012-2016
"B25127_73_mobile_home,_boat,_rv,_van,_etc.",218,958,414,123,453,366,580,166,400,16,0,766,267,2012-2016
B25127_74_built_1940_to_1959,2328,49680,3575,1569,332,1336,1130,818,1068,174,97,27361,659,2012-2016
"B25127_75_1,_detached__or_attached",1412,31911,2616,1212,242,821,989,796,699,140,97,21021,581,2012-2016
B25127_76_2_to_4,217,4362,299,169,34,163,59,16,255,34,0,2041,15,2012-2016
B25127_77_5_to_19,354,7254,415,80,0,285,49,0,66,0,0,2334,0,2012-2016
B25127_78_20_to_49,176,3065,111,36,0,16,7,0,0,0,0,700,0,2012-2016
B25127_79_50_or_more,140,2918,101,16,0,49,0,0,0,0,0,1147,18,2012-2016
"B25127_80_mobile_home,_boat,_rv,_van,_etc.",29,170,33,56,56,2,26,6,48,0,0,118,45,2012-2016
B25127_81_built_1939_or_earlier,580,14339,763,908,34,473,744,431,199,134,42,7804,88,2012-2016
"B25127_82_1,_detached__or_attached",461,6698,553,730,14,377,679,389,169,134,42,5288,88,2012-2016
B25127_83_2_to_4,37,1784,89,28,0,31,46,23,12,0,0,917,0,2012-2016
B25127_84_5_to_19,14,2366,41,101,10,49,10,0,0,0,0,784,0,2012-2016
B25127_85_20_to_49,0,926,9,35,0,0,0,0,0,0,0,213,0,2012-2016
B25127_86_50_or_more,17,2482,14,14,0,0,9,9,0,0,0,567,0,2012-2016
"B25127_87_mobile_home,_boat,_rv,_van,_etc.",51,83,57,0,10,16,0,10,18,0,0,35,0,2012-2016
B03002_1_total,886633,2513054,754650,160225,54217,89068,157544,111830,123601,88010,8673,1947529,62089,2012-2016
B03002_2_not_hispanic_or_latino,753788,1525205,612031,120091,47909,75850,126409,90402,109813,73290,7016,1405582,50664,2012-2016
B03002_3_white_alone,532872,774653,464580,101530,46262,65367,117123,75630,104775,64065,6843,957988,48431,2012-2016
B03002_4_black_or_african_american_alone,80357,554464,66503,14506,365,7325,3919,11127,1813,4821,45,298394,726,2012-2016
B03002_5_american_indian_and_alaska_native_alone,2697,4234,2213,354,391,706,693,509,721,146,31,5227,331,2012-2016
