"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fairfax County","059","$75,000 to $99,999",47567,12.09
51,"Fairfax County","059","$150,000 to $199,999",56714,14.42
51,"Fairfax County","059","$200,000 or more",89531,22.76
51,"Fairfax County","059","less than $40,000",51428,13.07
51,"Fairfax County","059","$40,000 to $74,999",63840,16.23
51,"Fairfax County","059","$100,000 to $149,999",84300,21.43
