"ZCTA","NAME","LSAD","STATE","COUNTY","new_constructions","existing_constructions","new_existing_constructions_ratio","share_single_family_new_constructions","total_single_family_households_since_2000","total_single_family_households","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","brks"
"22102","Fairfax","County",51,"059",2323,8077,0.29,0.33,764,3575,390.969,27337777.4810894,27337773.7194232,0.999999862400439,"12036"
"22124","Fairfax","County",51,"059",659,6033,0.11,0.9,595,5411,390.969,26452785.9888141,26452785.9888141,1,"1942"
"22125","Fairfax","County",51,"059",100,254,0.39,0.85,85,258,390.969,440474.552973747,3856.79411303625,0.00875599756444072,"156"
"22150","Fairfax","County",51,"059",1371,7576,0.18,0.45,613,5913,390.969,19621830.2004683,19621830.2004683,1,"1942"
"22151","Fairfax","County",51,"059",202,5319,0.04,0.97,196,5087,390.969,13629218.5618768,13629218.5618768,1,"642"
"22152","Fairfax","County",51,"059",221,10108,0.02,0.75,166,9116,390.969,15510132.2517041,15510132.2517041,1,"642"
"22153","Fairfax","County",51,"059",358,9780,0.04,1,358,9995,390.969,23434821.955839,23434821.955839,1,"642"
"22180","Fairfax","County",51,"059",1277,7205,0.18,0.66,844,6895,390.969,15096468.1565621,15096468.1565621,1,"1942"
"22181","Fairfax","County",51,"059",568,4687,0.12,0.39,224,4463,390.969,14802534.4371417,14802534.4371417,1,"642"
"22182","Fairfax","County",51,"059",1342,7538,0.18,0.62,835,7795,390.969,30613726.2708279,30613726.2708279,1,"1942"
"22185","Fairfax","County",51,"059",0,0,0,0,0,0,390.969,166586.343103349,166586.343103349,1,"156"
"22191","Fairfax","County",51,"059",8526,13015,0.66,0.72,6124,15148,390.969,42734724.7108108,19.9782412648201,4.67494324580641e-07,"12036"
"22192","Fairfax","County",51,"059",2940,16592,0.18,0.73,2159,15982,390.969,49964696.8125645,174848.883462969,0.00349944850298783,"12036"
"22203","Fairfax","County",51,"059",3446,8282,0.42,0.06,198,2648,390.969,3979108.05517018,157.633791137952,3.96153582542535e-05,"12036"
"22204","Fairfax","County",51,"059",2411,19375,0.12,0.18,442,8286,390.969,10679668.105732,1980.95969152451,0.000185488881481372,"12036"
"22205","Fairfax","County",51,"059",451,6239,0.07,0.96,433,5798,390.969,7032107.5675745,42.7515763044357,6.07948270040208e-06,"642"
"22206","Fairfax","County",51,"059",1835,8509,0.22,0.27,499,4255,390.969,5297746.31175709,411.686761319637,7.77097915024727e-05,"1942"
"22207","Fairfax","County",51,"059",1245,10547,0.12,0.81,1012,10046,390.969,16571002.7153115,120647.373529196,0.00728063205358832,"1942"
"22213","Fairfax","County",51,"059",370,925,0.4,0.44,163,876,390.969,1507634.37275791,894.768014553934,0.000593491386719406,"642"
"22302","Fairfax","County",51,"059",937,7258,0.13,0.05,44,3513,390.969,5839226.69333923,261271.994864941,0.0447442801223957,"1942"
"22303","Fairfax","County",51,"059",1337,5488,0.24,0.28,376,2404,390.969,3849326.11799436,3826175.8493713,0.993985890539428,"1942"
"22304","Fairfax","County",51,"059",2229,18900,0.12,0.42,935,5755,390.969,12265153.8233632,43278.3899621466,0.00352856479302429,"12036"
"22306","Fairfax","County",51,"059",1215,9511,0.13,0.49,593,5315,390.969,18984003.961203,18984003.961203,1,"1942"
"22307","Fairfax","County",51,"059",69,4482,0.02,0.9,62,3231,390.969,9868731.58894229,9868717.89954834,0.99999861285173,"156"
"22308","Fairfax","County",51,"059",212,4254,0.05,0.95,202,4438,390.969,12678609.9893131,12655114.0337471,0.998146803507183,"642"
"22309","Fairfax","County",51,"059",982,10132,0.1,0.98,963,8187,390.969,21639107.815757,21623127.6674917,0.999261515382176,"1942"
"22310","Fairfax","County",51,"059",932,10386,0.09,0.76,706,8917,390.969,18630002.7871316,18625827.4419587,0.999775880593226,"1942"
"22311","Fairfax","County",51,"059",512,7290,0.07,0.17,88,1467,390.969,4042901.72216398,874444.494734727,0.216291306301326,"642"
"22312","Fairfax","County",51,"059",1372,9973,0.14,0.4,546,5537,390.969,13940364.732087,12764550.1412928,0.915653957884777,"1942"
"22314","Fairfax","County",51,"059",4393,12699,0.35,0.19,830,7139,390.969,10647991.7229401,31804.8814632325,0.0029869370948807,"12036"
"22315","Fairfax","County",51,"059",1144,9381,0.12,0.85,970,8292,390.969,14527828.6056936,14527828.6056936,1,"1942"
