"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Prince William County","153","1",115010,83.49
51,"Prince William County","153","2 to 4",2261,1.64
51,"Prince William County","153","5 to 19",15416,11.19
51,"Prince William County","153","20 to 49",2163,1.57
51,"Prince William County","153","50 or more",2899,2.1
