"STATE_FIPS","value","county_code","variable","value","value_prop"
11,"District of Columbia","001","White Alone",241901,35.98
11,"District of Columbia","001","African-American Alone",315159,46.87
11,"District of Columbia","001","Asian Alone",25063,3.73
11,"District of Columbia","001","Hispanic or Latino",71829,10.68
11,"District of Columbia","001","All Others",18439,2.74
