"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Manassas Park city","685","$75,000 to $99,999",717,15.01
51,"Manassas Park city","685","$150,000 to $199,999",459,9.61
51,"Manassas Park city","685","$200,000 or more",265,5.55
51,"Manassas Park city","685","less than $40,000",1024,21.43
51,"Manassas Park city","685","$40,000 to $74,999",1156,24.19
51,"Manassas Park city","685","$100,000 to $149,999",1157,24.22
