"NAME","year","CBSA","hhs_type","hhs_share","hhs_type_name"
NA,2009,47900,"hhs_2",0.313761446560438,"hh size: 2"
NA,2013,47900,"hhs_2",0.308487005044888,"hh size: 2"
NA,2017,47900,"hhs_2",0.3041799145276,"hh size: 2"
NA,2000,47900,"hhs_2",0.31281775096941,"hh size: 2"
NA,1990,47900,"hhs_2",0.32379649561864,"hh size: 2"
NA,1980,47900,"hhs_2",0.307728669345308,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.293397597478662,"hh size: 2"
NA,2013,47900,"hhs_2",0.287960427232971,"hh size: 2"
NA,2017,47900,"hhs_2",0.28237265808917,"hh size: 2"
NA,2000,47900,"hhs_2",0.28841095412524,"hh size: 2"
NA,1990,47900,"hhs_2",0.292593009402807,"hh size: 2"
NA,1980,47900,"hhs_2",0.277354874770435,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.315360508510238,"hh size: 2"
NA,2013,47900,"hhs_2",0.327799775552121,"hh size: 2"
NA,2017,47900,"hhs_2",0.3306519401818,"hh size: 2"
NA,2000,47900,"hhs_2",0.315216134329394,"hh size: 2"
NA,1990,47900,"hhs_2",0.331170233030669,"hh size: 2"
NA,1980,47900,"hhs_2",0.334671797445764,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.381264807727356,"hh size: 2"
NA,2013,47900,"hhs_2",0.406810035842294,"hh size: 2"
NA,2017,47900,"hhs_2",0.385775862068966,"hh size: 2"
NA,2000,47900,"hhs_2",0.368686868686869,"hh size: 2"
NA,1990,47900,"hhs_2",0.345041816009558,"hh size: 2"
NA,1980,47900,"hhs_2",0.310186513629842,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.323508137432188,"hh size: 2"
NA,2013,47900,"hhs_2",0.34285179874057,"hh size: 2"
NA,2017,47900,"hhs_2",0.329512383441231,"hh size: 2"
NA,2000,47900,"hhs_2",0.337585383919019,"hh size: 2"
NA,1990,47900,"hhs_2",0.314793872725403,"hh size: 2"
NA,1980,47900,"hhs_2",0.292293481129586,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.309942727413446,"hh size: 2"
NA,2013,47900,"hhs_2",0.314638324938191,"hh size: 2"
NA,2017,47900,"hhs_2",0.313894961614724,"hh size: 2"
NA,2000,47900,"hhs_2",0.323030981072025,"hh size: 2"
NA,1990,47900,"hhs_2",0.326729090642207,"hh size: 2"
NA,1980,47900,"hhs_2",0.302386093926306,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.348557586434706,"hh size: 2"
NA,2013,47900,"hhs_2",0.353826199740597,"hh size: 2"
NA,2017,47900,"hhs_2",0.346899628872858,"hh size: 2"
NA,2000,47900,"hhs_2",0.346271808537382,"hh size: 2"
NA,1990,47900,"hhs_2",0.324375151662218,"hh size: 2"
NA,1980,47900,"hhs_2",0.281808083397419,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.277255350002197,"hh size: 2"
NA,2013,47900,"hhs_2",0.28112003140275,"hh size: 2"
NA,2017,47900,"hhs_2",0.281280142457893,"hh size: 2"
NA,2000,47900,"hhs_2",0.315031458086481,"hh size: 2"
NA,1990,47900,"hhs_2",0.326911145217647,"hh size: 2"
NA,1980,47900,"hhs_2",0.274473192851427,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.289656342671526,"hh size: 2"
NA,2013,47900,"hhs_2",0.278106642907839,"hh size: 2"
NA,2017,47900,"hhs_2",0.271517379007365,"hh size: 2"
NA,2000,47900,"hhs_2",0.292387652912467,"hh size: 2"
NA,1990,47900,"hhs_2",0.276116322434629,"hh size: 2"
NA,1980,47900,"hhs_2",0.238585282373075,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.435630689206762,"hh size: 2"
NA,2013,47900,"hhs_2",0.386384544618215,"hh size: 2"
NA,2017,47900,"hhs_2",0.41041200894283,"hh size: 2"
NA,2000,47900,"hhs_2",0.380901287553648,"hh size: 2"
NA,1990,47900,"hhs_2",0.359528487229862,"hh size: 2"
NA,1980,47900,"hhs_2",0.318604651162791,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.326247235192922,"hh size: 2"
NA,2013,47900,"hhs_2",0.325637152652905,"hh size: 2"
NA,2017,47900,"hhs_2",0.320894660227824,"hh size: 2"
NA,2000,47900,"hhs_2",0.317572539108737,"hh size: 2"
NA,1990,47900,"hhs_2",0.295500052692591,"hh size: 2"
NA,1980,47900,"hhs_2",0.27551775147929,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.302069383732976,"hh size: 2"
NA,2013,47900,"hhs_2",0.313267580255109,"hh size: 2"
NA,2017,47900,"hhs_2",0.316021612085125,"hh size: 2"
NA,2000,47900,"hhs_2",0.293635518980621,"hh size: 2"
NA,1990,47900,"hhs_2",0.289101476109654,"hh size: 2"
NA,1980,47900,"hhs_2",0.263093389982842,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.374101774453732,"hh size: 2"
NA,2013,47900,"hhs_2",0.377980120942518,"hh size: 2"
NA,2017,47900,"hhs_2",0.352713178294574,"hh size: 2"
NA,2000,47900,"hhs_2",0.340453608247423,"hh size: 2"
NA,1990,47900,"hhs_2",0.337927565392354,"hh size: 2"
NA,1980,47900,"hhs_2",0.329764181007011,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.323353483932549,"hh size: 2"
NA,2013,47900,"hhs_2",0.320748366962934,"hh size: 2"
NA,2017,47900,"hhs_2",0.315934346008767,"hh size: 2"
NA,2000,47900,"hhs_2",0.316130906274206,"hh size: 2"
NA,1990,47900,"hhs_2",0.331574301864824,"hh size: 2"
NA,1980,47900,"hhs_2",0.330699865957188,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.337365113245583,"hh size: 2"
NA,2013,47900,"hhs_2",0.340791333019312,"hh size: 2"
NA,2017,47900,"hhs_2",0.31956700788328,"hh size: 2"
NA,2000,47900,"hhs_2",0.356420816173718,"hh size: 2"
NA,1990,47900,"hhs_2",0.363352773633528,"hh size: 2"
NA,1980,47900,"hhs_2",0.313938341293964,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.324213075060533,"hh size: 2"
NA,2013,47900,"hhs_2",0.283665338645418,"hh size: 2"
NA,2017,47900,"hhs_2",0.308590806330068,"hh size: 2"
NA,2000,47900,"hhs_2",0.317754919499106,"hh size: 2"
NA,1990,47900,"hhs_2",0.341726618705036,"hh size: 2"
NA,1980,47900,"hhs_2",0.358968347010551,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.305290351566888,"hh size: 2"
NA,2013,47900,"hhs_2",0.323550465282749,"hh size: 2"
NA,2017,47900,"hhs_2",0.332373548325175,"hh size: 2"
NA,2000,47900,"hhs_2",0.334034133069503,"hh size: 2"
NA,1990,47900,"hhs_2",0.328290266434596,"hh size: 2"
NA,1980,47900,"hhs_2",0.331586952847727,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
NA,2009,47900,"hhs_2",0.260929313750752,"hh size: 2"
NA,2013,47900,"hhs_2",0.281312127236581,"hh size: 2"
NA,2017,47900,"hhs_2",0.304625199362041,"hh size: 2"
NA,2000,47900,"hhs_2",0.276707679253288,"hh size: 2"
NA,1990,47900,"hhs_2",0.302922383994972,"hh size: 2"
NA,1980,47900,"hhs_2",0.278991927544792,"hh size: 2"
NA,2009,47900,"hhs_2",0.295298468040148,"hh size: 2"
NA,2013,47900,"hhs_2",0.240586245772266,"hh size: 2"
NA,2017,47900,"hhs_2",0.241105064880703,"hh size: 2"
NA,2000,47900,"hhs_2",0.277282508453735,"hh size: 2"
NA,1990,47900,"hhs_2",0.279208831646734,"hh size: 2"
NA,1980,47900,"hhs_2",0.217204301075269,"hh size: 2"
NA,2009,47900,"hhs_2",0.353342568364886,"hh size: 2"
NA,2013,47900,"hhs_2",0.368595706169239,"hh size: 2"
NA,2017,47900,"hhs_2",0.360438292964245,"hh size: 2"
NA,2000,47900,"hhs_2",0.353544718462204,"hh size: 2"
NA,1990,47900,"hhs_2",0.321080912701503,"hh size: 2"
NA,1980,47900,"hhs_2",0.312102543720191,"hh size: 2"
NA,1970,47900,"hhs_2",NA,"hh size: 2"
"Atlanta-Sandy Springs-Roswell, GA",1970,12060,"hhs_3",NA,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",1980,12060,"hhs_3",0.360973840559142,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",1990,12060,"hhs_3",0.357574572707572,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",2000,12060,"hhs_3",0.340027607633241,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",2009,12060,"hhs_3",0.320700320067735,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",2013,12060,"hhs_3",0.318456951753277,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",2017,12060,"hhs_3",0.315668208442888,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",1970,14460,"hhs_3",NA,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",1980,14460,"hhs_3",0.313654596840514,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",1990,14460,"hhs_3",0.328923324128195,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",2000,14460,"hhs_3",0.310938018924411,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",2009,14460,"hhs_3",0.308059361833201,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",2013,14460,"hhs_3",0.307708299870249,"hh size: 3 to 4"
"Boston-Cambridge-Newton, MA-NH",2017,14460,"hhs_3",0.31285169189019,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",1970,16980,"hhs_3",NA,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",1980,16980,"hhs_3",0.321823666015615,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",1990,16980,"hhs_3",0.324899612857981,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",2000,16980,"hhs_3",0.309915414464855,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",2009,16980,"hhs_3",0.304815815379042,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",2013,16980,"hhs_3",0.302795432187532,"hh size: 3 to 4"
"Chicago-Naperville-Elgin, IL-IN-WI",2017,16980,"hhs_3",0.296807829191717,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",1970,19100,"hhs_3",NA,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",1980,19100,"hhs_3",0.339108401572552,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",1990,19100,"hhs_3",0.334310811377818,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",2000,19100,"hhs_3",0.323767137787973,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",2009,19100,"hhs_3",0.320565148551216,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",2013,19100,"hhs_3",0.319420517910189,"hh size: 3 to 4"
"Dallas-Fort Worth-Arlington, TX",2017,19100,"hhs_3",0.320359072588243,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",1970,26420,"hhs_3",NA,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",1980,26420,"hhs_3",0.342173524592893,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",1990,26420,"hhs_3",0.339577278183062,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",2000,26420,"hhs_3",0.333485695441079,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",2009,26420,"hhs_3",0.329780504310472,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",2013,26420,"hhs_3",0.326592758680369,"hh size: 3 to 4"
"Houston-The Woodlands-Sugar Land, TX",2017,26420,"hhs_3",0.326204755232195,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",1970,31080,"hhs_3",NA,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",1980,31080,"hhs_3",0.300820244583084,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",1990,31080,"hhs_3",0.305472233672805,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",2000,31080,"hhs_3",0.308557562518524,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",2009,31080,"hhs_3",0.32037535158505,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",2013,31080,"hhs_3",0.318763007599574,"hh size: 3 to 4"
"Los Angeles-Long Beach-Anaheim, CA",2017,31080,"hhs_3",0.323884871303795,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",1970,33100,"hhs_3",NA,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",1980,33100,"hhs_3",0.247335300263176,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",1990,33100,"hhs_3",0.252007011256265,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",2000,33100,"hhs_3",0.293151180722386,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",2009,33100,"hhs_3",0.297810628509415,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",2013,33100,"hhs_3",0.300303941123056,"hh size: 3 to 4"
"Miami-Fort Lauderdale-West Palm Beach, FL",2017,33100,"hhs_3",0.303418959738327,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",1970,35620,"hhs_3",NA,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",1980,35620,"hhs_3",0.318469101758324,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",1990,35620,"hhs_3",0.323853634996062,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",2000,35620,"hhs_3",0.318011863074809,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",2009,35620,"hhs_3",0.316137189812339,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",2013,35620,"hhs_3",0.317626591644164,"hh size: 3 to 4"
"New York-Newark-Jersey City, NY-NJ-PA",2017,35620,"hhs_3",0.317560885303585,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1970,37980,"hhs_3",NA,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1980,37980,"hhs_3",0.33272485138048,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1990,37980,"hhs_3",0.332187555972364,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,37980,"hhs_3",0.31593861248711,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2009,37980,"hhs_3",0.30525162212178,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,37980,"hhs_3",0.300939850383831,"hh size: 3 to 4"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017,37980,"hhs_3",0.297580488055981,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1970,47900,"hhs_3",NA,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1980,47900,"hhs_3",0.334959519380673,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1990,47900,"hhs_3",0.338039241610573,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,47900,"hhs_3",0.316173087127008,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2009,47900,"hhs_3",0.307992052636188,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,47900,"hhs_3",0.313390085884337,"hh size: 3 to 4"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2017,47900,"hhs_3",0.315652197154515,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.191877091451522,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.197330541742999,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.20478083349821,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.209561929281146,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.225013451978445,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.231809378346035,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.379767269792157,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.338744623742845,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.342508422859322,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.388115463268838,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.414527645010916,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.38399180022363,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.36337832594801,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.362733428298242,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.359660289517713,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.394457108578284,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.435143013299326,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.427488417801488,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.347220513325295,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.350602870148372,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.338806069627424,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.363802324752193,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.395920997763372,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.402289343081274,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.323110500175821,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.32745179067181,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.336045195291977,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.326460269588232,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.349533232238612,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.353923181184551,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.311713550180072,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.31195850264137,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.307619320886617,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.338541775684633,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.368110396640912,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.373155714070249,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.204467182707108,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.217883837635251,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.22713322255889,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.208548234151306,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.21832497301416,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.208619151190675,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.29542555130308,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.305017921146953,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.251795977011494,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.304040404040404,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.34910394265233,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.345767575322812,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.344303797468354,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.33518299145832,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.324345192136366,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.345979754752695,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.375346972345019,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.371470044866719,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.340555997599385,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.345709757173487,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.351225278356805,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.341139094565858,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.377039219233776,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.396813353566009,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.327020480070469,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.327583225248595,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.332137942537842,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.348685202875962,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.396141713176414,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.391865333675126,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.373632288966032,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.403506640373095,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.402649650862744,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.377697301446905,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.395323776246612,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.423206188316885,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.371671905427572,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.372495129943673,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.373221541067865,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.387684604170628,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.449503935774985,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.473359954363948,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.316644993498049,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.266176019625882,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.231236026828489,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.299713876967096,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.348133595284872,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.333953488372093,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.362447775866306,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.355942362559639,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.353936089096328,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.386032822547106,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.429286542312151,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.416974852071006,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.39328397806807,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.396154393285599,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.376645716175984,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.418403238651447,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.448027567762177,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.446931938883896,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.299310749376741,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.296517689580872,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.306272022551092,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.324948453608247,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.349798792756539,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.347100063734863,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.177251034043907,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.20137985895455,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.212122977440543,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.190356312935709,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.196773648331424,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.205918193265364,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.290050990157714,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.350094206311823,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.364278150370632,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.305628353924872,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.344093313440933,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.383702417137068,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.284261501210654,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.326294820717131,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.294649585531274,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.274821109123435,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.257314148681055,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.240093786635404,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.200606537122318,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.245423867471112,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.24781648910644,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.224338362602028,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.255054224126389,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.255703904005408,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.357983337627759,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.353131212723658,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.343540669856459,"hh size: 3 to 4"
